confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9903914332389832,0.010017960332334042,True
total_gen,0.9884300231933594,0.012178451754152775,True
total_lmp_da,0.9847085475921631,0.01746417209506035,True
da_as_total_mw_primary_reserve,0.95235276222229,0.05011642351746559,True
da_as_total_mw_synchronized_reserve,0.9168305993080139,0.0857686847448349,True
da_as_total_mw_thirty_minutes_reserve,0.8792340755462646,0.12551197409629822,True
total_losses,0.8763463497161865,0.12333444505929947,True
net_actual_interchange_mw,0.8688328266143799,0.13309726119041443,True
gross_actual_interchange_mw,0.8146528005599976,0.19287121295928955,True
marginal_loss_price_da,0.8098235726356506,0.18677985668182373,True
congestion_price_da,0.647770881652832,0.38207751512527466,True
congestion_price_rt,0.6163322925567627,0.42872652411460876,True
