experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
staged_linear_phase140_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation26/outputs_staged_phase/run_20260524_080119_staged_linear_phase140_window4_allloss_netgross16,hybrid_bilinear_gated,0.44983091950416565,0.44983091950416565,0.44983091950416565,,,static,-0.920201301574707,0.18146497011184692,0.25868308544158936,0.448178768157959,0.6870760023593903,0.47731125354766846,0.36672139167785645
staged_linear_phase60_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation26/outputs_staged_phase/run_20260524_075256_staged_linear_phase60_window4_allloss_netgross16,hybrid_bilinear_gated,0.4368622303009033,0.4368622303009033,0.4368622303009033,,,static,-0.8354499340057373,0.3269538879394531,0.24335914850234985,0.4479116201400757,0.6962979435920715,0.48900628089904785,0.37083351612091064
