target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,16,2.5983688831329346,0.9371634755240198
gross_actual_interchange_mw,17,2.3551645278930664,0.8312697428289169
total_gen,28,2.985100269317627,0.8958334520592416
metered_load_mw,27,2.9732086658477783,0.9021103855338309
total_losses,19,2.8060317039489746,0.9529936683365575
congestion_price_da,8,1.9955520629882812,0.9596576883696446
congestion_price_rt,11,2.203237295150757,0.9188213180718081
marginal_loss_price_da,21,2.86531662940979,0.9411382862240831
total_lmp_da,32,3.2398734092712402,0.9348298601327274
da_as_total_mw_primary_reserve,11,2.060413360595703,0.8592591110916941
da_as_total_mw_synchronized_reserve,8,1.785102367401123,0.8584527776429163
da_as_total_mw_thirty_minutes_reserve,18,2.7515790462493896,0.9519810172281095
