target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.7217915058135986,0.8848258007439254
gross_actual_interchange_mw,10,0.9589648246765137,0.4164731316963292
total_gen,23,2.181938409805298,0.6958834108895711
metered_load_mw,21,2.1647350788116455,0.7110261537209597
total_losses,14,2.2176272869110107,0.8403103873587745
congestion_price_da,4,0.9890012741088867,0.7134136167948787
congestion_price_rt,9,1.7558577060699463,0.7991252802199402
marginal_loss_price_da,16,2.1185972690582275,0.7641224434278014
total_lmp_da,25,2.198841094970703,0.6831083939253035
da_as_total_mw_primary_reserve,8,1.460512399673462,0.7023579987219145
da_as_total_mw_synchronized_reserve,7,1.371004581451416,0.7045569817892166
da_as_total_mw_thirty_minutes_reserve,15,2.3080637454986572,0.8522972523032426
