target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.19988685846328735,0.1999606341123581,0.20008987188339233,0.20008543133735657,0.19997720420360565
gross_actual_interchange_mw,19,0.20007653534412384,0.19990770518779755,0.20000548660755157,0.20004798471927643,0.1999622881412506
total_gen,27,0.1998671144247055,0.19992466270923615,0.20005814731121063,0.20025068521499634,0.19989939033985138
metered_load_mw,30,0.19979308545589447,0.19983091950416565,0.20005540549755096,0.20049932599067688,0.19982127845287323
total_losses,22,0.1991356760263443,0.1995975375175476,0.19966553151607513,0.20215554535388947,0.1994457095861435
congestion_price_da,20,0.19984623789787292,0.19955132901668549,0.19971375167369843,0.20034953951835632,0.20053915679454803
congestion_price_rt,19,0.19938385486602783,0.19949863851070404,0.19990508258342743,0.20136375725269318,0.19984868168830872
marginal_loss_price_da,23,0.20091024041175842,0.20014448463916779,0.20032472908496857,0.19812749326229095,0.20049311220645905
total_lmp_da,29,0.20018921792507172,0.19993382692337036,0.20006103813648224,0.19979602098464966,0.2000199258327484
da_as_total_mw_primary_reserve,18,0.20023860037326813,0.20002654194831848,0.199932262301445,0.19975696504116058,0.200045645236969
da_as_total_mw_synchronized_reserve,15,0.19997148215770721,0.199983149766922,0.20006640255451202,0.20004482567310333,0.19993413984775543
da_as_total_mw_thirty_minutes_reserve,24,0.20013214647769928,0.19997863471508026,0.19997121393680573,0.19996178150177002,0.1999562531709671
