target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.18149158358573914
net_actual_interchange_mw,2,da_as_total_mw_thirty_minutes_reserve,confidential,0.1214645728468895
net_actual_interchange_mw,3,gen_fuel_nuclear_mw,general,0.09859050810337067
net_actual_interchange_mw,4,gen_fuel_gas_mw,general,0.08812189102172852
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.07548391819000244
net_actual_interchange_mw,6,da_as_as_req_mw_synchronized_reserve,general,0.0735846683382988
net_actual_interchange_mw,7,da_as_as_req_mw_thirty_minutes_reserve,general,0.07031355053186417
net_actual_interchange_mw,8,total_gen,confidential,0.04678848385810852
net_actual_interchange_mw,9,gen_fuel_other_renewables_mw,general,0.046455759555101395
net_actual_interchange_mw,10,marginal_loss_price_da,confidential,0.04533456265926361
net_actual_interchange_mw,11,gen_fuel_multiple_fuels_pct,general,0.03682613745331764
net_actual_interchange_mw,12,total_pjm_rmpcp_cr,general,0.03239378333091736
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.38124531507492065
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.09714841842651367
gross_actual_interchange_mw,3,total_losses,confidential,0.07879374921321869
gross_actual_interchange_mw,4,gross_sched_interchange_mw,general,0.06196897104382515
gross_actual_interchange_mw,5,total_gen,confidential,0.056193262338638306
gross_actual_interchange_mw,6,metered_load_mw,confidential,0.0512162446975708
gross_actual_interchange_mw,7,total_lmp_da,confidential,0.048615120351314545
gross_actual_interchange_mw,8,gen_fuel_gas_mw,general,0.04024938493967056
gross_actual_interchange_mw,9,gen_fuel_solar_pct,general,0.033968232572078705
gross_actual_interchange_mw,10,gen_fuel_solar_mw,general,0.02491520345211029
gross_actual_interchange_mw,11,total_pjm_assigned_reg,general,0.024385865777730942
gross_actual_interchange_mw,12,total_pjm_reg_purchases,general,0.023149369284510612
total_gen,1,forecast_load_mw_latest_available,general,0.1282130777835846
total_gen,2,metered_load_mw,confidential,0.12213339656591415
total_gen,3,gen_fuel_gas_mw,general,0.11086542904376984
total_gen,4,forecast_load_mw_day_ahead,general,0.10987664759159088
total_gen,5,gen_fuel_coal_mw,general,0.06559062004089355
total_gen,6,gen_fuel_nuclear_pct,general,0.052876487374305725
total_gen,7,gen_fuel_nuclear_mw,general,0.04372108727693558
total_gen,8,total_lmp_da,confidential,0.03335491567850113
total_gen,9,total_losses,confidential,0.03163370490074158
total_gen,10,gen_fuel_oil_mw,general,0.02905382215976715
total_gen,11,marginal_loss_price_da,confidential,0.025146115571260452
total_gen,12,total_lmp_rt,general,0.02433878183364868
metered_load_mw,1,forecast_load_mw_latest_available,general,0.13943465054035187
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.12925784289836884
metered_load_mw,3,total_gen,confidential,0.1180548220872879
metered_load_mw,4,gen_fuel_gas_mw,general,0.08086960017681122
metered_load_mw,5,gen_fuel_coal_mw,general,0.058071792125701904
metered_load_mw,6,gen_fuel_nuclear_pct,general,0.05237288028001785
metered_load_mw,7,gen_fuel_nuclear_mw,general,0.040499746799468994
metered_load_mw,8,total_lmp_da,confidential,0.03740346431732178
metered_load_mw,9,total_losses,confidential,0.03183611482381821
metered_load_mw,10,gen_fuel_oil_mw,general,0.03149070218205452
metered_load_mw,11,gen_fuel_other_renewables_pct,general,0.0313078835606575
metered_load_mw,12,total_lmp_rt,general,0.030729874968528748
total_losses,1,gen_fuel_nuclear_mw,general,0.14595668017864227
total_losses,2,gen_fuel_coal_pct,general,0.1381378471851349
total_losses,3,marginal_loss_price_rt,general,0.09469941258430481
total_losses,4,gross_actual_interchange_mw,confidential,0.05854984372854233
total_losses,5,forecast_load_mw_latest_available,general,0.05796454846858978
total_losses,6,gen_fuel_nuclear_pct,general,0.05459459125995636
total_losses,7,marginal_loss_price_da,confidential,0.05255860835313797
total_losses,8,total_gen,confidential,0.045295074582099915
total_losses,9,metered_load_mw,confidential,0.04225130006670952
total_losses,10,gen_fuel_coal_mw,general,0.04150322079658508
total_losses,11,total_lmp_da,confidential,0.03951481729745865
total_losses,12,total_lmp_rt,general,0.03702803701162338
congestion_price_da,1,gen_fuel_oil_mw,general,0.1920488178730011
congestion_price_da,2,total_gen,confidential,0.18833069503307343
congestion_price_da,3,system_energy_price_da,general,0.15731099247932434
congestion_price_da,4,total_lmp_da,confidential,0.11642217636108398
congestion_price_da,5,metered_load_mw,confidential,0.1139116883277893
congestion_price_da,6,marginal_loss_price_da,confidential,0.1025809496641159
congestion_price_da,7,forecast_load_mw_latest_available,general,0.0660695880651474
congestion_price_da,8,gen_fuel_gas_mw,general,0.06332510709762573
congestion_price_rt,1,total_lmp_rt,general,0.2601984739303589
congestion_price_rt,2,marginal_loss_price_rt,general,0.16615980863571167
congestion_price_rt,3,rmccp,general,0.11815175414085388
congestion_price_rt,4,total_pjm_rmccp_cr,general,0.11794798821210861
congestion_price_rt,5,gen_fuel_multiple_fuels_mw,general,0.0737525001168251
congestion_price_rt,6,gen_fuel_oil_mw,general,0.052986834198236465
congestion_price_rt,7,gen_fuel_multiple_fuels_pct,general,0.045157741755247116
congestion_price_rt,8,metered_load_mw,confidential,0.04484681785106659
congestion_price_rt,9,gen_fuel_oil_pct,general,0.044028788805007935
congestion_price_rt,10,total_lmp_da,confidential,0.039439231157302856
congestion_price_rt,11,system_energy_price_da,general,0.03733009845018387
marginal_loss_price_da,1,system_energy_price_da,general,0.14815759658813477
marginal_loss_price_da,2,marginal_loss_price_rt,general,0.09130431711673737
marginal_loss_price_da,3,total_losses,confidential,0.08187702298164368
marginal_loss_price_da,4,total_lmp_da,confidential,0.07051710784435272
marginal_loss_price_da,5,gen_fuel_nuclear_pct,general,0.06254243850708008
marginal_loss_price_da,6,metered_load_mw,confidential,0.061273492872714996
marginal_loss_price_da,7,gen_fuel_oil_pct,general,0.06000995635986328
marginal_loss_price_da,8,total_gen,confidential,0.05343807488679886
marginal_loss_price_da,9,forecast_load_mw_latest_available,general,0.04719185829162598
marginal_loss_price_da,10,gen_fuel_oil_mw,general,0.046996958553791046
marginal_loss_price_da,11,total_lmp_rt,general,0.04679828882217407
marginal_loss_price_da,12,forecast_load_mw_day_ahead,general,0.04030211269855499
total_lmp_da,1,system_energy_price_da,general,0.15427951514720917
total_lmp_da,2,total_lmp_rt,general,0.06428281962871552
total_lmp_da,3,da_as_mcp_synchronized_reserve,general,0.05533575266599655
total_lmp_da,4,metered_load_mw,confidential,0.04422933980822563
total_lmp_da,5,da_as_mcp_primary_reserve,general,0.04344642162322998
total_lmp_da,6,forecast_load_mw_day_ahead,general,0.0401025228202343
total_lmp_da,7,gen_fuel_oil_pct,general,0.03948373720049858
total_lmp_da,8,gen_fuel_nuclear_pct,general,0.03944144770503044
total_lmp_da,9,marginal_loss_price_da,confidential,0.03895627334713936
total_lmp_da,10,gen_fuel_oil_mw,general,0.03726367652416229
total_lmp_da,11,total_gen,confidential,0.03667093440890312
total_lmp_da,12,gen_fuel_coal_mw,general,0.03550826013088226
da_as_total_mw_primary_reserve,1,da_as_nsr_mw_primary_reserve,general,0.21458688378334045
da_as_total_mw_primary_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.1822015941143036
da_as_total_mw_primary_reserve,3,da_as_as_req_mw_primary_reserve,general,0.1791207194328308
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.1688786894083023
da_as_total_mw_primary_reserve,5,da_as_total_mw_thirty_minutes_reserve,confidential,0.08495953679084778
da_as_total_mw_primary_reserve,6,gen_fuel_nuclear_mw,general,0.04805555194616318
da_as_total_mw_primary_reserve,7,da_as_total_mw_synchronized_reserve,confidential,0.04360169172286987
da_as_total_mw_primary_reserve,8,net_actual_interchange_mw,confidential,0.033994175493717194
da_as_total_mw_primary_reserve,9,da_as_mcp_primary_reserve,general,0.022595204412937164
da_as_total_mw_primary_reserve,10,total_pjm_rmpcp_cr,general,0.013114869594573975
da_as_total_mw_primary_reserve,11,total_pjm_self_sched_reg,general,0.00889115035533905
da_as_total_mw_synchronized_reserve,1,da_as_nsr_mw_primary_reserve,general,0.25064581632614136
da_as_total_mw_synchronized_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.21328598260879517
da_as_total_mw_synchronized_reserve,3,da_as_as_req_mw_primary_reserve,general,0.20915021002292633
da_as_total_mw_synchronized_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.19924765825271606
da_as_total_mw_synchronized_reserve,5,da_as_total_mw_primary_reserve,confidential,0.051082365214824677
da_as_total_mw_synchronized_reserve,6,da_as_mcp_primary_reserve,general,0.033790841698646545
da_as_total_mw_synchronized_reserve,7,gen_fuel_other_renewables_pct,general,0.02692260965704918
da_as_total_mw_synchronized_reserve,8,gen_fuel_gas_mw,general,0.015874557197093964
da_as_total_mw_thirty_minutes_reserve,1,gen_fuel_nuclear_mw,general,0.16596439480781555
da_as_total_mw_thirty_minutes_reserve,2,da_as_total_mw_primary_reserve,confidential,0.1196783185005188
da_as_total_mw_thirty_minutes_reserve,3,da_as_mcp_synchronized_reserve,general,0.0946890264749527
da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_multiple_fuels_pct,general,0.07956382632255554
da_as_total_mw_thirty_minutes_reserve,5,da_as_mcp_primary_reserve,general,0.06615179777145386
da_as_total_mw_thirty_minutes_reserve,6,gen_fuel_oil_pct,general,0.060516200959682465
da_as_total_mw_thirty_minutes_reserve,7,system_energy_price_da,general,0.05517265200614929
da_as_total_mw_thirty_minutes_reserve,8,total_lmp_rt,general,0.04432513192296028
da_as_total_mw_thirty_minutes_reserve,9,da_as_as_req_mw_synchronized_reserve,general,0.04352954775094986
da_as_total_mw_thirty_minutes_reserve,10,gen_fuel_multiple_fuels_mw,general,0.04348435252904892
da_as_total_mw_thirty_minutes_reserve,11,da_as_as_req_mw_primary_reserve,general,0.041866350919008255
da_as_total_mw_thirty_minutes_reserve,12,gen_fuel_oil_mw,general,0.03717954456806183
