target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.6276729106903076,0.8924188713987858
gross_actual_interchange_mw,19,2.2538766860961914,0.7654689745800932
total_gen,27,2.9518187046051025,0.8956203916074605
metered_load_mw,30,2.977971315383911,0.8755655674204316
total_losses,22,2.499906063079834,0.8087582428263863
congestion_price_da,20,2.4634506702423096,0.8223200357353001
congestion_price_rt,19,2.5154948234558105,0.854320582377271
marginal_loss_price_da,23,2.2141876220703125,0.7061686195501963
total_lmp_da,29,2.3525571823120117,0.698648797459967
da_as_total_mw_primary_reserve,18,0.18167898058891296,0.06285661354550216
da_as_total_mw_synchronized_reserve,15,0.23235909640789032,0.08580309785738731
da_as_total_mw_thirty_minutes_reserve,24,2.5321426391601562,0.7967588890345911
