confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9801726546138525,0.00857351440936327,True
total_gen,0.9471923671662807,0.024155965074896812,True
da_as_total_mw_primary_reserve,0.9395975470542908,0.08351700752973557,True
da_as_total_mw_synchronized_reserve,0.9371994584798813,0.052892424166202545,True
total_lmp_da,0.8868569284677505,0.049139149487018585,True
total_losses,0.6005249321460724,0.3507031798362732,True
marginal_loss_price_da,0.48324328660964966,0.28302493691444397,True
congestion_price_rt,0.42716020345687866,0.9361958503723145,True
da_as_total_mw_thirty_minutes_reserve,0.3603598475456238,0.4590262770652771,True
congestion_price_da,0.1727115511894226,1.402171015739441,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
