target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8931078910827637,0.9728650071545268
gross_actual_interchange_mw,10,2.232046127319336,0.9693653164483106
total_gen,23,3.0900309085845947,0.9855004333563784
metered_load_mw,21,3.0021326541900635,0.9860767051646179
total_losses,14,2.609576940536499,0.9888291971728188
congestion_price_da,4,1.3711705207824707,0.989090455273004
congestion_price_rt,9,2.161863327026367,0.983906401432701
marginal_loss_price_da,16,2.742177963256836,0.9890316372064089
total_lmp_da,25,3.1887850761413574,0.9906517833044786
da_as_total_mw_primary_reserve,8,1.9894378185272217,0.9567173583153935
da_as_total_mw_synchronized_reserve,7,1.8756000995635986,0.9638677821142727
da_as_total_mw_thirty_minutes_reserve,15,2.684248447418213,0.9912107413391711
