kind,i,j,conf,est,truth
oracle,22,30,da_as_total_mw_synchronized_reserve,0.019387359792227277,0.0344339609146118
oracle,22,30,da_as_total_mw_thirty_minutes_reserve,0.04098220206900671,0.0528488159179687
oracle,22,30,gross_actual_interchange_mw,-0.0014704667483280698,0.0087049007415771
oracle,22,30,marginal_loss_price_da,0.014127548669183088,0.0212792754173278
oracle,22,30,metered_load_mw,-0.01393514498472781,0.0315102338790893
oracle,22,30,net_actual_interchange_mw,-0.009040082872480815,0.0243340134620666
oracle,22,30,total_gen,-0.021194353641407426,0.0413856506347656
oracle,22,30,total_lmp_da,0.009523249326292449,0.0054448843002319
oracle,22,30,total_losses,0.0,0.0160316824913024
oracle,11,24,congestion_price_da,0.007613078759726943,0.0250588059425354
oracle,11,24,congestion_price_rt,0.0009060421601302382,0.0205769538879394
oracle,11,24,da_as_total_mw_primary_reserve,0.05422434810771748,0.0575606226921081
oracle,11,24,da_as_total_mw_synchronized_reserve,-0.004065750084841779,0.023497462272644
oracle,11,24,da_as_total_mw_thirty_minutes_reserve,0.04121215865526495,0.0505202412605285
oracle,11,24,gross_actual_interchange_mw,0.016952234954445533,0.0417554378509521
oracle,11,24,marginal_loss_price_da,0.039853535665729356,0.0569242238998413
oracle,11,24,metered_load_mw,-0.005218726973694188,0.0714115500450134
oracle,11,24,net_actual_interchange_mw,0.06978885147201463,0.0528522133827209
oracle,11,24,total_gen,-0.0019297543214477075,0.0711490511894226
oracle,11,24,total_lmp_da,0.07128974892669626,0.0713981389999389
oracle,11,24,total_losses,0.02448727200004619,0.0339462161064147
oracle,4,43,congestion_price_da,0.025104617611117486,0.0468464493751525
oracle,4,43,congestion_price_rt,0.0139441171297916,0.0264657139778137
oracle,4,43,da_as_total_mw_primary_reserve,1.200083166141841e-05,0.0033534169197082
oracle,4,43,da_as_total_mw_synchronized_reserve,-0.00017389747656038068,0.0223922729492187
oracle,4,43,da_as_total_mw_thirty_minutes_reserve,0.04040469888324483,0.0561051964759826
oracle,4,43,gross_actual_interchange_mw,0.002708956870286716,0.0241236090660095
oracle,4,43,marginal_loss_price_da,-0.018116761022182515,0.0899056792259216
oracle,4,43,metered_load_mw,0.08893263568855414,0.0678510665893554
oracle,4,43,net_actual_interchange_mw,0.084999940079177,0.0696556568145752
oracle,4,43,total_gen,0.09782827787507453,0.0736086368560791
oracle,4,43,total_lmp_da,-0.0007027885419516045,0.0776606202125549
oracle,4,43,total_losses,0.07123861608848048,0.0736192464828491
oracle,4,37,congestion_price_da,0.0022666264144021175,0.037024974822998
oracle,4,37,congestion_price_rt,0.001660882424560417,0.0227193236351013
oracle,4,37,da_as_total_mw_primary_reserve,0.06684622627442416,0.0564068555831909
oracle,4,37,da_as_total_mw_synchronized_reserve,0.10152970940791817,0.1077834963798523
oracle,4,37,da_as_total_mw_thirty_minutes_reserve,0.05300160437162427,0.1238132715225219
oracle,4,37,gross_actual_interchange_mw,0.0023691178874343244,0.0051116347312927
oracle,4,37,marginal_loss_price_da,0.008462934024767055,0.1080999374389648
oracle,4,37,metered_load_mw,-0.0006977670440097006,0.0605443716049194
oracle,4,37,net_actual_interchange_mw,0.0017889100368819744,-0.0004665255546569
oracle,4,37,total_gen,-0.0036588146352611872,0.0505650639533996
oracle,4,37,total_lmp_da,-0.01291522467723527,0.1556773781776428
oracle,4,37,total_losses,-0.00322193066095533,6.580352783203125e-05
oracle,36,43,congestion_price_da,0.007217214291975416,0.0078531503677368
oracle,36,43,congestion_price_rt,0.0,0.0083235502243042
oracle,36,43,da_as_total_mw_primary_reserve,0.0,0.0057145357131958
oracle,36,43,da_as_total_mw_synchronized_reserve,0.0004591077786670894,0.021013855934143
oracle,36,43,da_as_total_mw_thirty_minutes_reserve,0.0003151354577943799,0.0243417024612426
oracle,36,43,gross_actual_interchange_mw,0.004046130305992213,0.0056138634681701
oracle,36,43,marginal_loss_price_da,0.0,0.0115157961845397
oracle,36,43,metered_load_mw,0.0021614009194453887,0.0417764782905578
oracle,36,43,net_actual_interchange_mw,0.009024978915131765,0.0215389132499694
oracle,36,43,total_gen,-0.0035480541058955373,0.0388103723526001
oracle,36,43,total_lmp_da,0.013494396056719982,0.026600956916809
oracle,36,43,total_losses,-0.0018423789013247704,0.0342335700988769
oracle,22,28,congestion_price_da,0.0,0.0129669904708862
oracle,22,28,congestion_price_rt,0.0,0.0136516094207763
oracle,22,28,da_as_total_mw_primary_reserve,-0.01838941089512025,0.0448531508445739
oracle,22,28,da_as_total_mw_synchronized_reserve,-0.0035833574177774885,0.0150249004364013
oracle,22,28,da_as_total_mw_thirty_minutes_reserve,0.017828630961790992,0.0520622134208679
oracle,22,28,gross_actual_interchange_mw,-0.0017794774983450612,0.0114752650260925
oracle,22,28,marginal_loss_price_da,0.0,-0.0020827054977416
oracle,22,28,metered_load_mw,0.0,0.0204111337661743
oracle,22,28,net_actual_interchange_mw,-0.026395275257374284,0.1111000776290893
oracle,22,28,total_gen,0.0,0.0321511626243591
oracle,22,28,total_lmp_da,0.0005985671004447024,-0.0025444626808166
oracle,22,28,total_losses,0.0,0.0157537460327148
oracle,0,38,congestion_price_da,0.06594397315140377,0.1732768416404724
oracle,0,38,congestion_price_rt,0.0013816546940761398,0.0151770710945129
oracle,0,38,da_as_total_mw_primary_reserve,0.08933769841213068,0.0938925743103027
oracle,0,38,da_as_total_mw_synchronized_reserve,0.03390959342761912,0.0813905000686645
oracle,0,38,da_as_total_mw_thirty_minutes_reserve,0.1321684504705476,0.2106507420539856
oracle,0,38,gross_actual_interchange_mw,-0.004192024338397715,0.0243870019912719
oracle,0,38,marginal_loss_price_da,0.004303537865976259,0.0364812016487121
oracle,0,38,metered_load_mw,0.08010410702513426,0.0748151540756225
oracle,0,38,net_actual_interchange_mw,0.17791437856429015,0.1861981153488159
oracle,0,38,total_gen,0.05765511244578092,0.0528448820114135
oracle,0,38,total_lmp_da,-0.00032148674113385844,0.0027577280998229
oracle,0,38,total_losses,-0.01065430135876344,0.0282309651374816
oracle,11,31,congestion_price_da,-0.003744882042148734,0.0206729173660278
oracle,11,31,congestion_price_rt,0.004613275131305716,0.0289678573608398
oracle,11,31,da_as_total_mw_primary_reserve,0.006421521760682114,0.006589651107788
oracle,11,31,da_as_total_mw_synchronized_reserve,-0.0004761014645553452,0.0054212212562561
oracle,11,31,da_as_total_mw_thirty_minutes_reserve,0.07824633766167632,0.087852656841278
oracle,11,31,gross_actual_interchange_mw,0.010112935685490987,0.0809620022773742
oracle,11,31,marginal_loss_price_da,-0.004529315456953342,0.0280279517173767
oracle,11,31,metered_load_mw,0.03908950936474309,0.0774352550506591
oracle,11,31,net_actual_interchange_mw,-0.0004333644468187403,0.006280243396759
oracle,11,31,total_gen,0.06313186761480971,0.0949388742446899
oracle,11,31,total_lmp_da,-0.023467809040377596,0.0153145194053649
oracle,11,31,total_losses,0.06277004475120529,0.0509294271469116
oracle,5,35,congestion_price_da,0.006453562801723045,0.0040534138679504
oracle,5,35,congestion_price_rt,0.005964321592338728,0.002852439880371
oracle,5,35,da_as_total_mw_primary_reserve,0.0,0.0021949410438537
oracle,5,35,da_as_total_mw_synchronized_reserve,0.010204637314179199,0.0277719497680664
oracle,5,35,da_as_total_mw_thirty_minutes_reserve,-0.0156137370256072,0.0120382905006408
oracle,5,35,gross_actual_interchange_mw,5.764232804994496e-05,0.0207944512367248
oracle,5,35,marginal_loss_price_da,0.0038697962684804965,0.0048120617866516
oracle,5,35,metered_load_mw,0.01056885055309742,0.0207501053810119
oracle,5,35,net_actual_interchange_mw,0.0,0.0146296024322509
oracle,5,35,total_gen,0.007242362990381057,0.0187576413154602
oracle,5,35,total_lmp_da,0.004479259923504841,0.0071200728416442
oracle,5,35,total_losses,0.01496664914660284,0.040841519832611
oracle,12,24,congestion_price_da,-0.007368026637784242,0.015901505947113
oracle,12,24,congestion_price_rt,0.002073477103614274,0.0100238323211669
oracle,12,24,da_as_total_mw_primary_reserve,0.03982035066713385,0.0630488991737365
oracle,12,24,da_as_total_mw_synchronized_reserve,-0.008579059309876458,0.04669189453125
oracle,12,24,da_as_total_mw_thirty_minutes_reserve,0.025397367208172095,0.047886312007904
oracle,12,24,gross_actual_interchange_mw,0.009388416703103308,0.0323027372360229
oracle,12,24,marginal_loss_price_da,0.013727352048952701,0.0324865579605102
oracle,12,24,metered_load_mw,0.009060375969396683,0.1025981307029724
oracle,12,24,net_actual_interchange_mw,0.021779865434459866,0.0354787707328796
oracle,12,24,total_gen,0.014107781942245046,0.1175954341888427
oracle,12,24,total_lmp_da,0.04757166337313656,0.0605527162551879
oracle,12,24,total_losses,0.01336493079374712,0.0759673118591308
oracle,29,30,congestion_price_da,-0.022368650232352794,-0.0041015744209289
oracle,29,30,congestion_price_rt,-0.019394101733337887,0.0038287043571472
oracle,29,30,da_as_total_mw_primary_reserve,-0.008106999486887867,0.0120259523391723
oracle,29,30,da_as_total_mw_synchronized_reserve,-0.001707163592738259,0.0340367555618286
oracle,29,30,da_as_total_mw_thirty_minutes_reserve,-0.0016271082751813104,0.0120983719825744
oracle,29,30,gross_actual_interchange_mw,-0.000242174443465748,0.0056585669517517
oracle,29,30,marginal_loss_price_da,-0.032465657333229814,0.049083411693573
oracle,29,30,metered_load_mw,-0.002131909499919038,8.285045623779297e-05
oracle,29,30,net_actual_interchange_mw,0.007190269424141471,0.0071072578430175
oracle,29,30,total_gen,-0.005626868601065316,0.0007495880126953
oracle,29,30,total_lmp_da,-0.044461602223207275,0.0227482318878173
oracle,29,30,total_losses,-0.002150023162537873,0.0129632353782653
oracle,0,35,congestion_price_da,0.007831702698835707,0.0138313174247741
oracle,0,35,congestion_price_rt,0.012455639355577586,0.0121081471443176
oracle,0,35,da_as_total_mw_primary_reserve,-0.008343693861729617,0.0105894207954406
oracle,0,35,da_as_total_mw_synchronized_reserve,0.018924597369669227,0.019371211528778
oracle,0,35,da_as_total_mw_thirty_minutes_reserve,-0.005935044959926805,0.0349628925323486
oracle,0,35,gross_actual_interchange_mw,0.01684582900611331,0.0341260433197021
oracle,0,35,marginal_loss_price_da,0.0015646797239029508,0.0244999527931213
oracle,0,35,metered_load_mw,-0.0008545063139279163,0.0068994760513305
oracle,0,35,net_actual_interchange_mw,0.005559654081989662,0.029950737953186
oracle,0,35,total_gen,-0.004120165588282543,0.0049567818641662
oracle,0,35,total_lmp_da,-0.005000380963526285,0.008224606513977
oracle,0,35,total_losses,-0.0034522887663546165,0.0074538588523864
oracle,24,42,congestion_price_da,0.005105872836413283,0.0206651091575622
oracle,24,42,congestion_price_rt,0.004589676304500689,0.0142866969108581
oracle,24,42,da_as_total_mw_primary_reserve,0.03870195346189231,0.0513123273849487
oracle,24,42,da_as_total_mw_synchronized_reserve,-0.002403598564321374,0.0332357883453369
oracle,24,42,da_as_total_mw_thirty_minutes_reserve,0.03672237188005567,0.0548382997512817
oracle,24,42,gross_actual_interchange_mw,0.05084708361214796,0.0768215060234069
oracle,24,42,marginal_loss_price_da,-0.0023580241812832803,0.022018551826477
oracle,24,42,metered_load_mw,0.01592460201193513,0.043626070022583
oracle,24,42,net_actual_interchange_mw,0.14589389383701512,0.2169508934020996
oracle,24,42,total_gen,0.016567617807094592,0.0760360956192016
oracle,24,42,total_lmp_da,0.005706485933501204,0.0394051671028137
oracle,24,42,total_losses,0.026616466722930388,0.0454908609390258
oracle,14,29,congestion_price_da,0.01992556688897551,0.0161549448966979
oracle,14,29,congestion_price_rt,0.03130763163333605,0.0361480116844177
oracle,14,29,da_as_total_mw_primary_reserve,0.030179378387763522,0.0605008602142334
oracle,14,29,da_as_total_mw_synchronized_reserve,0.010880311233888662,0.0405218601226806
oracle,14,29,da_as_total_mw_thirty_minutes_reserve,0.04468221822191065,0.0490121245384216
oracle,14,29,gross_actual_interchange_mw,0.003779138731901832,-0.0038515329360961
oracle,14,29,marginal_loss_price_da,0.09266112664811488,0.0960884690284729
oracle,14,29,metered_load_mw,-0.002249694648151279,0.004698634147644
oracle,14,29,net_actual_interchange_mw,0.06293010333488402,0.0616666078567504
oracle,14,29,total_gen,0.0013977929263482292,0.0096951127052307
oracle,14,29,total_lmp_da,0.1462704682465742,0.1431119441986084
oracle,14,29,total_losses,0.011428353574504002,0.0367702841758728
oracle,9,37,congestion_price_da,0.0,0.0091216564178466
oracle,9,37,congestion_price_rt,0.0,-0.0015696883201599
oracle,9,37,da_as_total_mw_primary_reserve,0.009369959091803826,0.0157623887062072
oracle,9,37,da_as_total_mw_synchronized_reserve,0.02976831665122015,0.0293493866920471
oracle,9,37,da_as_total_mw_thirty_minutes_reserve,-0.002490585321384464,0.0092310905456542
oracle,9,37,gross_actual_interchange_mw,-0.006221362507274231,0.0198295712471008
oracle,9,37,marginal_loss_price_da,0.0,0.0198017954826354
oracle,9,37,metered_load_mw,0.014810452692304854,0.0738885402679443
oracle,9,37,net_actual_interchange_mw,-0.0005192067770878328,0.0281457304954528
oracle,9,37,total_gen,0.015030759228435997,0.0787246823310852
oracle,9,37,total_lmp_da,0.002680046299672778,0.0282269716262817
oracle,9,37,total_losses,0.050965038615500946,0.1104475259780883
oracle,32,41,congestion_price_da,0.003292725319235079,0.0057711005210876
oracle,32,41,congestion_price_rt,0.0,-0.0030427575111389
oracle,32,41,da_as_total_mw_primary_reserve,0.0017777321208469754,0.0038912296295166
oracle,32,41,da_as_total_mw_synchronized_reserve,-0.006986532047649985,-0.0009678602218627
oracle,32,41,da_as_total_mw_thirty_minutes_reserve,-0.008180761466728304,-0.0007159709930419
oracle,32,41,gross_actual_interchange_mw,0.002865285734976908,0.0015321969985961
oracle,32,41,marginal_loss_price_da,0.0,-0.0066083669662475
oracle,32,41,metered_load_mw,-0.01314289310155936,0.0164347290992736
oracle,32,41,net_actual_interchange_mw,-0.012553894020705614,0.0001075863838195
oracle,32,41,total_gen,-0.016526097103150228,0.0152046680450439
oracle,32,41,total_lmp_da,0.0,0.0108529925346374
oracle,32,41,total_losses,-0.0004344922157486497,-0.0105966925621032
oracle,1,25,congestion_price_da,0.011078212977739699,0.00662761926651
oracle,1,25,congestion_price_rt,0.0010427617923413068,0.0024822354316711
oracle,1,25,da_as_total_mw_primary_reserve,0.012331251131221799,0.0302137732505798
oracle,1,25,da_as_total_mw_synchronized_reserve,-0.007259434416177046,0.0188660025596618
oracle,1,25,da_as_total_mw_thirty_minutes_reserve,0.00756408467120695,0.0043883323669433
oracle,1,25,gross_actual_interchange_mw,0.004257635542868066,0.0081691741943359
oracle,1,25,marginal_loss_price_da,0.01851705897815037,0.0150790810585021
oracle,1,25,metered_load_mw,0.003394687417635045,0.0044849514961242
oracle,1,25,net_actual_interchange_mw,0.008962441053855574,0.0250778198242187
oracle,1,25,total_gen,0.0019576442031329355,0.0028483271598815
oracle,1,25,total_lmp_da,0.022967480809420904,0.0011825561523437
oracle,1,25,total_losses,0.018758571521269696,0.0275875329971313
oracle,35,42,congestion_price_da,0.005699744983489574,0.0152671337127685
oracle,35,42,congestion_price_rt,0.0,0.0115854144096374
oracle,35,42,da_as_total_mw_primary_reserve,-0.008905628755187744,0.0066972374916076
oracle,35,42,da_as_total_mw_synchronized_reserve,0.014424879457664797,0.022246778011322
oracle,35,42,da_as_total_mw_thirty_minutes_reserve,-0.003750104566593526,0.0268956422805786
oracle,35,42,gross_actual_interchange_mw,0.013605569545679375,0.0321696400642395
oracle,35,42,marginal_loss_price_da,0.0016660865283144588,0.0160360932350158
oracle,35,42,metered_load_mw,0.022837535737436965,0.0481578111648559
oracle,35,42,net_actual_interchange_mw,-0.0004396814545842842,0.0291389822959899
oracle,35,42,total_gen,0.017551742726280795,0.0411903858184814
oracle,35,42,total_lmp_da,0.006429510691864371,0.0321507453918457
oracle,35,42,total_losses,0.023321886844561157,0.0443142056465148
oracle,3,38,congestion_price_da,0.003730632910240006,0.0108925700187683
oracle,3,38,congestion_price_rt,0.03210613772385473,0.0318385958671569
oracle,3,38,da_as_total_mw_primary_reserve,-0.0037951284332189417,0.0212636590003967
oracle,3,38,da_as_total_mw_synchronized_reserve,-0.007666443771405351,0.0167583227157592
oracle,3,38,da_as_total_mw_thirty_minutes_reserve,0.028576995651416026,0.0537984371185302
oracle,3,38,gross_actual_interchange_mw,0.009809519035744452,0.0211195349693298
oracle,3,38,marginal_loss_price_da,-0.0011599133045903098,0.0396576523780822
oracle,3,38,metered_load_mw,0.009317216175019238,0.0413860082626342
oracle,3,38,net_actual_interchange_mw,-0.02621422744022206,0.027624487876892
oracle,3,38,total_gen,-0.0024991601817899722,0.0379208326339721
oracle,3,38,total_lmp_da,-0.009050632681535942,-0.0029119253158569
oracle,3,38,total_losses,0.006674945183542502,0.0805724263191223
oracle,26,28,congestion_price_da,-0.002095760772361732,0.0152974128723144
oracle,26,28,congestion_price_rt,0.0054307641086637215,0.0054115056991577
oracle,26,28,da_as_total_mw_primary_reserve,0.010808218664052793,0.016900897026062
oracle,26,28,da_as_total_mw_synchronized_reserve,0.007238750026922425,0.0203969478607177
oracle,26,28,da_as_total_mw_thirty_minutes_reserve,0.02405470451474423,0.0431185364723205
oracle,26,28,gross_actual_interchange_mw,0.012702791697799642,0.0251250267028808
oracle,26,28,marginal_loss_price_da,0.0034839004769213755,0.0167446732521057
oracle,26,28,metered_load_mw,0.0,0.0374497771263122
oracle,26,28,net_actual_interchange_mw,0.08010451008598196,0.0663750767707824
oracle,26,28,total_gen,0.0,0.0327239036560058
oracle,26,28,total_lmp_da,0.010035522086848325,0.0401757955551147
oracle,26,28,total_losses,0.007544372568728974,0.0268161296844482
oracle,14,33,congestion_price_da,0.0028959583799932354,0.1008321046829223
oracle,14,33,congestion_price_rt,0.018531274367545314,0.0436615943908691
oracle,14,33,da_as_total_mw_primary_reserve,0.00477368201802264,0.0104199051856994
oracle,14,33,da_as_total_mw_synchronized_reserve,-0.004076705607241493,0.0058228373527526
oracle,14,33,da_as_total_mw_thirty_minutes_reserve,0.16383914434925406,0.1804748177528381
oracle,14,33,gross_actual_interchange_mw,0.011027881267408723,0.0510583519935607
oracle,14,33,marginal_loss_price_da,0.0009016544175602936,0.0556198358535766
oracle,14,33,metered_load_mw,0.013186081839155483,0.0194146633148193
oracle,14,33,net_actual_interchange_mw,0.0621381583478654,0.062950849533081
oracle,14,33,total_gen,0.0213796636685748,0.0211385488510131
oracle,14,33,total_lmp_da,6.847485152450261e-05,0.0449315309524536
oracle,14,33,total_losses,0.0342112461946531,0.1586172580718994
oracle,5,33,congestion_price_da,0.008400743407787514,0.0697579383850097
oracle,5,33,congestion_price_rt,0.015406481038581,0.0312667489051818
oracle,5,33,da_as_total_mw_primary_reserve,0.001270881734971474,0.0081617832183837
oracle,5,33,da_as_total_mw_synchronized_reserve,-0.0011044907469570653,0.0031097531318664
oracle,5,33,da_as_total_mw_thirty_minutes_reserve,0.1560090217433825,0.1855688691139221
oracle,5,33,gross_actual_interchange_mw,0.007560687426127699,0.0394625663757324
oracle,5,33,marginal_loss_price_da,-0.0012724494032595457,0.0296512842178344
oracle,5,33,metered_load_mw,0.07005627504802547,0.0798077583312988
oracle,5,33,net_actual_interchange_mw,0.01619298313246853,0.0188943147659301
oracle,5,33,total_gen,0.10191237252110363,0.0980693697929382
oracle,5,33,total_lmp_da,-0.007942251685096102,0.0205008387565612
oracle,5,33,total_losses,0.031171579611750433,0.1155312657356262
oracle,7,34,congestion_price_da,0.0019745646346981394,0.0039805173873901
oracle,7,34,congestion_price_rt,0.0,0.0085259079933166
oracle,7,34,da_as_total_mw_primary_reserve,0.0,0.0071704387664794
oracle,7,34,da_as_total_mw_synchronized_reserve,0.005789397021748188,0.0163307785987854
oracle,7,34,da_as_total_mw_thirty_minutes_reserve,-0.0021775812147454277,0.01237154006958
oracle,7,34,gross_actual_interchange_mw,0.012469998553283235,0.0174230337142944
oracle,7,34,marginal_loss_price_da,-0.0031406522528333314,0.0080785155296325
oracle,7,34,metered_load_mw,0.021081807145903797,0.0201120376586914
oracle,7,34,net_actual_interchange_mw,-0.008052320576787397,0.0057427883148193
oracle,7,34,total_gen,0.013966757260197027,0.020141065120697
oracle,7,34,total_lmp_da,0.005027072048991665,0.0134384036064147
oracle,7,34,total_losses,0.025515842964424662,0.0455989837646484
oracle,20,40,congestion_price_da,-0.0017975173968773905,0.0412401556968688
oracle,20,40,congestion_price_rt,0.039234714541394156,0.0390776991844177
oracle,20,40,da_as_total_mw_primary_reserve,0.020894358536693858,0.0444807410240173
oracle,20,40,da_as_total_mw_synchronized_reserve,0.014285001263897201,0.0281444191932678
oracle,20,40,da_as_total_mw_thirty_minutes_reserve,0.07647288905097638,0.1023563742637634
oracle,20,40,gross_actual_interchange_mw,0.02793594727225801,0.0421617627143859
oracle,20,40,marginal_loss_price_da,0.13903892401437,0.1227960586547851
oracle,20,40,metered_load_mw,0.0017172971316734564,0.0010366439819335
oracle,20,40,net_actual_interchange_mw,0.130543880800301,0.1613954305648803
oracle,20,40,total_gen,-0.0011398906285984278,-4.827976226806641e-06
oracle,20,40,total_lmp_da,0.16666285113863744,0.1358215808868408
oracle,20,40,total_losses,0.07493023842145463,0.1350342631340026
oracle,15,34,congestion_price_da,0.005079115011095592,0.0092456340789794
oracle,15,34,congestion_price_rt,0.005923817003664511,0.0043365955352783
oracle,15,34,da_as_total_mw_primary_reserve,0.0005611777068622592,0.0021723508834838
oracle,15,34,da_as_total_mw_synchronized_reserve,0.019867844908415755,0.032805323600769
oracle,15,34,da_as_total_mw_thirty_minutes_reserve,-0.006800648413752719,0.0118149518966674
oracle,15,34,gross_actual_interchange_mw,0.013676483174863363,0.0149168372154235
oracle,15,34,marginal_loss_price_da,0.006363486992667533,0.0057814121246337
oracle,15,34,metered_load_mw,0.011723386221315524,0.0253371596336364
oracle,15,34,net_actual_interchange_mw,-0.000574887737493146,0.0174609422683715
oracle,15,34,total_gen,0.00993609688912822,0.0244225263595581
oracle,15,34,total_lmp_da,0.00811122051056079,0.0096958875656127
oracle,15,34,total_losses,0.01581639414528979,0.0216317176818847
oracle,32,43,congestion_price_da,0.04241168450061117,0.0588901042938232
oracle,32,43,congestion_price_rt,0.0,0.0181339383125305
oracle,32,43,da_as_total_mw_primary_reserve,-0.0028787554048329556,0.0021305680274963
