kind,i,j,conf,est,truth
oracle,10,41,da_as_total_mw_primary_reserve,0.002950087530194101,0.0039055943489074
oracle,10,41,da_as_total_mw_synchronized_reserve,-0.009549815624571467,0.0042616128921508
oracle,10,41,da_as_total_mw_thirty_minutes_reserve,0.0003543757887154442,0.003163993358612
oracle,10,41,gross_actual_interchange_mw,0.0033641047482400044,0.0081071257591247
oracle,10,41,marginal_loss_price_da,0.0026275824193657815,0.002274751663208
oracle,10,41,metered_load_mw,0.004411792037418594,0.0095226764678955
oracle,10,41,net_actual_interchange_mw,0.005700673225598529,0.0054478645324707
oracle,10,41,total_gen,0.0038515578092703784,0.0097990632057189
oracle,10,41,total_lmp_da,0.006749982958467404,0.0124357342720031
oracle,10,41,total_losses,0.0037512826395849075,0.0034024715423583
oracle,9,22,congestion_price_da,0.0,0.012673795223236
oracle,9,22,congestion_price_rt,-0.0006716495258141109,0.0042356252670288
oracle,9,22,da_as_total_mw_primary_reserve,0.016052426573183287,0.0193760395050048
oracle,9,22,da_as_total_mw_synchronized_reserve,0.007086982039280154,0.0261178612709045
oracle,9,22,da_as_total_mw_thirty_minutes_reserve,-0.006983769298064879,0.0191448926925659
oracle,9,22,gross_actual_interchange_mw,0.0,0.0052652955055236
oracle,9,22,marginal_loss_price_da,0.0,0.0086799263954162
oracle,9,22,metered_load_mw,-0.019045365493825295,0.0565495491027832
oracle,9,22,net_actual_interchange_mw,0.022298781315175598,0.0267882943153381
oracle,9,22,total_gen,-0.016117203809771552,0.0621256232261657
oracle,9,22,total_lmp_da,0.010483528245919471,0.0232561230659484
oracle,9,22,total_losses,-0.02488135543714387,0.019276738166809
oracle,9,36,congestion_price_da,0.0,0.0016799569129943
oracle,9,36,congestion_price_rt,-0.00042647286588526345,0.008369505405426
oracle,9,36,da_as_total_mw_primary_reserve,-0.003909796055479586,0.0073736906051635
oracle,9,36,da_as_total_mw_synchronized_reserve,0.017751037302366157,0.0333284139633178
oracle,9,36,da_as_total_mw_thirty_minutes_reserve,0.0,0.0072484016418457
oracle,9,36,gross_actual_interchange_mw,-0.0015564135002690271,0.0038378238677978
oracle,9,36,marginal_loss_price_da,-0.0005116752871667796,0.0148350596427917
oracle,9,36,metered_load_mw,0.0020106175609030386,0.068705141544342
oracle,9,36,net_actual_interchange_mw,0.026777548391712647,0.0305754542350769
oracle,9,36,total_gen,-0.0025509189661345744,0.0626242160797119
oracle,9,36,total_lmp_da,-0.002073728596017066,0.0224086642265319
oracle,9,36,total_losses,0.022034981027392764,0.0675755739212036
oracle,40,43,congestion_price_da,0.08468824622764493,0.1007167696952819
oracle,40,43,congestion_price_rt,0.04676493018319838,0.0457895994186401
oracle,40,43,da_as_total_mw_primary_reserve,0.0,0.0023610591888427
oracle,40,43,da_as_total_mw_synchronized_reserve,-0.00013661280758980876,0.0156576633453369
oracle,40,43,da_as_total_mw_thirty_minutes_reserve,-0.005660060344851892,0.0183931589126586
oracle,40,43,gross_actual_interchange_mw,-0.003009918962045277,0.0067638754844665
oracle,40,43,marginal_loss_price_da,-0.02699463985724526,0.0334909558296203
oracle,40,43,metered_load_mw,0.0740938573891502,0.0723851919174194
oracle,40,43,net_actual_interchange_mw,0.07947727901055879,0.1065487265586853
oracle,40,43,total_gen,0.09797320220185102,0.0941922664642334
oracle,40,43,total_lmp_da,0.016982707951301856,0.0414142608642578
oracle,40,43,total_losses,0.07827140877956085,0.1090519428253173
oracle,22,30,congestion_price_da,0.008811650991543463,0.0107396841049194
oracle,22,30,congestion_price_rt,-0.0007064989071998706,-0.0020067691802978
oracle,22,30,da_as_total_mw_primary_reserve,0.009007525118486681,0.0319910645484924
oracle,22,30,da_as_total_mw_synchronized_reserve,0.009515139633900493,0.0344339609146118
oracle,22,30,da_as_total_mw_thirty_minutes_reserve,0.04728787142959179,0.0528488159179687
oracle,22,30,gross_actual_interchange_mw,0.0,0.0087049007415771
oracle,22,30,marginal_loss_price_da,0.005246284838576698,0.0212792754173278
oracle,22,30,metered_load_mw,-0.02831354800076924,0.0315102338790893
oracle,22,30,net_actual_interchange_mw,0.010825480968843726,0.0243340134620666
oracle,22,30,total_gen,-0.027774758527823296,0.0413856506347656
oracle,22,30,total_lmp_da,0.0022038853050547758,0.0054448843002319
oracle,22,30,total_losses,0.0,0.0160316824913024
oracle,11,24,congestion_price_da,-0.012943316634007274,0.0250588059425354
oracle,11,24,congestion_price_rt,0.0020054716662610828,0.0205769538879394
oracle,11,24,da_as_total_mw_primary_reserve,0.03407104437383879,0.0575606226921081
oracle,11,24,da_as_total_mw_synchronized_reserve,-0.026789837633066305,0.023497462272644
oracle,11,24,da_as_total_mw_thirty_minutes_reserve,0.025892719600847047,0.0505202412605285
oracle,11,24,gross_actual_interchange_mw,0.01927618729635283,0.0417554378509521
oracle,11,24,marginal_loss_price_da,0.002238567432946925,0.0569242238998413
oracle,11,24,metered_load_mw,-0.04985788956882864,0.0714115500450134
oracle,11,24,net_actual_interchange_mw,0.07869563390249557,0.0528522133827209
oracle,11,24,total_gen,-0.04233212873649239,0.0711490511894226
oracle,11,24,total_lmp_da,0.06261101317269802,0.0713981389999389
oracle,11,24,total_losses,-0.009323008219822015,0.0339462161064147
oracle,4,43,congestion_price_da,0.021777515524815327,0.0468464493751525
oracle,4,43,congestion_price_rt,0.0,0.0264657139778137
oracle,4,43,da_as_total_mw_primary_reserve,-0.011317734866621354,0.0033534169197082
oracle,4,43,da_as_total_mw_synchronized_reserve,-0.006712754973341006,0.0223922729492187
oracle,4,43,da_as_total_mw_thirty_minutes_reserve,0.049977818061524126,0.0561051964759826
oracle,4,43,gross_actual_interchange_mw,0.0008544597876446458,0.0241236090660095
oracle,4,43,marginal_loss_price_da,-0.02270678094334988,0.0899056792259216
oracle,4,43,metered_load_mw,0.0710338471587566,0.0678510665893554
oracle,4,43,net_actual_interchange_mw,0.055347434479311675,0.0696556568145752
oracle,4,43,total_gen,0.07526261901990217,0.0736086368560791
oracle,4,43,total_lmp_da,0.010006587400950173,0.0776606202125549
oracle,4,43,total_losses,0.06532181695842687,0.0736192464828491
oracle,4,37,congestion_price_da,0.003052365594566342,0.037024974822998
oracle,4,37,congestion_price_rt,-0.007049467327415737,0.0227193236351013
oracle,4,37,da_as_total_mw_primary_reserve,0.06628197346782005,0.0564068555831909
oracle,4,37,da_as_total_mw_synchronized_reserve,0.11490393864176585,0.1077834963798523
oracle,4,37,da_as_total_mw_thirty_minutes_reserve,0.06467400011012692,0.1238132715225219
oracle,4,37,gross_actual_interchange_mw,0.007116334493736831,0.0051116347312927
oracle,4,37,marginal_loss_price_da,0.009607058267271706,0.1080999374389648
oracle,4,37,metered_load_mw,0.00332600228511315,0.0605443716049194
oracle,4,37,net_actual_interchange_mw,0.001959207679387065,-0.0004665255546569
oracle,4,37,total_gen,-0.0002957004420135467,0.0505650639533996
oracle,4,37,total_lmp_da,0.0037693057774513816,0.1556773781776428
oracle,4,37,total_losses,0.002563263215138556,6.580352783203125e-05
oracle,36,43,congestion_price_da,0.0013614697961351618,0.0078531503677368
oracle,36,43,congestion_price_rt,-0.00042647286588526345,0.0083235502243042
oracle,36,43,da_as_total_mw_primary_reserve,0.0,0.0057145357131958
oracle,36,43,da_as_total_mw_synchronized_reserve,0.004375556178348727,0.021013855934143
oracle,36,43,da_as_total_mw_thirty_minutes_reserve,0.0,0.0243417024612426
oracle,36,43,gross_actual_interchange_mw,0.004015000908495825,0.0056138634681701
oracle,36,43,marginal_loss_price_da,-0.0005116752871667796,0.0115157961845397
oracle,36,43,metered_load_mw,0.010688360056024582,0.0417764782905578
oracle,36,43,net_actual_interchange_mw,0.02121258223035527,0.0215389132499694
oracle,36,43,total_gen,0.009841633664131488,0.0388103723526001
oracle,36,43,total_lmp_da,-0.002544436380266024,0.026600956916809
oracle,36,43,total_losses,0.008306496491603532,0.0342335700988769
oracle,22,28,congestion_price_da,0.0,0.0129669904708862
oracle,22,28,congestion_price_rt,0.003549458083781043,0.0136516094207763
oracle,22,28,da_as_total_mw_primary_reserve,0.0051028946144209275,0.0448531508445739
oracle,22,28,da_as_total_mw_synchronized_reserve,0.0014664610120387334,0.0150249004364013
oracle,22,28,da_as_total_mw_thirty_minutes_reserve,0.03177712079225925,0.0520622134208679
oracle,22,28,gross_actual_interchange_mw,0.0,0.0114752650260925
oracle,22,28,marginal_loss_price_da,0.0,-0.0020827054977416
oracle,22,28,metered_load_mw,-0.000679559294496479,0.0204111337661743
oracle,22,28,net_actual_interchange_mw,-0.01772027082630312,0.1111000776290893
oracle,22,28,total_gen,0.0,0.0321511626243591
oracle,22,28,total_lmp_da,0.0018604670941422263,-0.0025444626808166
oracle,22,28,total_losses,0.0,0.0157537460327148
oracle,0,38,congestion_price_da,0.06421564578318928,0.1732768416404724
oracle,0,38,congestion_price_rt,-0.004860350723010054,0.0151770710945129
oracle,0,38,da_as_total_mw_primary_reserve,0.08743809382753209,0.0938925743103027
oracle,0,38,da_as_total_mw_synchronized_reserve,0.012092555482145717,0.0813905000686645
oracle,0,38,da_as_total_mw_thirty_minutes_reserve,0.1251483998396199,0.2106507420539856
oracle,0,38,gross_actual_interchange_mw,0.01754817396803554,0.0243870019912719
oracle,0,38,marginal_loss_price_da,0.004597729501904291,0.0364812016487121
oracle,0,38,metered_load_mw,0.06316221237427444,0.0748151540756225
oracle,0,38,net_actual_interchange_mw,0.19114998235493386,0.1861981153488159
oracle,0,38,total_gen,0.03960022874550695,0.0528448820114135
oracle,0,38,total_lmp_da,-0.01834507359314097,0.0027577280998229
oracle,0,38,total_losses,0.0035575541671040156,0.0282309651374816
oracle,11,31,congestion_price_da,0.0026476233575014607,0.0206729173660278
oracle,11,31,congestion_price_rt,0.0037350629827157533,0.0289678573608398
oracle,11,31,da_as_total_mw_primary_reserve,0.014424660512681764,0.006589651107788
oracle,11,31,da_as_total_mw_synchronized_reserve,-0.0017549477099068067,0.0054212212562561
oracle,11,31,da_as_total_mw_thirty_minutes_reserve,0.08646440880492123,0.087852656841278
oracle,11,31,gross_actual_interchange_mw,-0.010352515514630567,0.0809620022773742
oracle,11,31,marginal_loss_price_da,-0.0006925060305726927,0.0280279517173767
oracle,11,31,metered_load_mw,0.028456990542085725,0.0774352550506591
oracle,11,31,net_actual_interchange_mw,0.010965145440913204,0.006280243396759
oracle,11,31,total_gen,0.04629321287286259,0.0949388742446899
oracle,11,31,total_lmp_da,-0.009333316737119568,0.0153145194053649
oracle,11,31,total_losses,0.04880605015633077,0.0509294271469116
oracle,5,35,congestion_price_da,-0.005324490783258806,0.0040534138679504
oracle,5,35,congestion_price_rt,0.0014254427894744293,0.002852439880371
oracle,5,35,da_as_total_mw_primary_reserve,-0.0009750789001951032,0.0021949410438537
oracle,5,35,da_as_total_mw_synchronized_reserve,0.019985809389843956,0.0277719497680664
oracle,5,35,da_as_total_mw_thirty_minutes_reserve,-0.011591108198760969,0.0120382905006408
oracle,5,35,gross_actual_interchange_mw,0.014889788382312474,0.0207944512367248
oracle,5,35,marginal_loss_price_da,-0.001702875424866357,0.0048120617866516
oracle,5,35,metered_load_mw,-0.005277259871098172,0.0207501053810119
oracle,5,35,net_actual_interchange_mw,0.0,0.0146296024322509
oracle,5,35,total_gen,-0.003125894182254507,0.0187576413154602
oracle,5,35,total_lmp_da,-0.002887537293169151,0.0071200728416442
oracle,5,35,total_losses,0.012236135234189538,0.040841519832611
oracle,12,24,congestion_price_da,-0.0142731811046507,0.015901505947113
oracle,12,24,congestion_price_rt,0.007167799911608097,0.0100238323211669
oracle,12,24,da_as_total_mw_primary_reserve,0.027163502301341236,0.0630488991737365
oracle,12,24,da_as_total_mw_synchronized_reserve,-0.03113593046765961,0.04669189453125
oracle,12,24,da_as_total_mw_thirty_minutes_reserve,0.02307886146570237,0.047886312007904
oracle,12,24,gross_actual_interchange_mw,0.02302373244838607,0.0323027372360229
oracle,12,24,marginal_loss_price_da,-0.02640644636626721,0.0324865579605102
oracle,12,24,metered_load_mw,-0.0430410288774834,0.1025981307029724
oracle,12,24,net_actual_interchange_mw,-0.0004468065587285297,0.0354787707328796
oracle,12,24,total_gen,-0.033070908069887106,0.1175954341888427
oracle,12,24,total_lmp_da,0.01561500357969825,0.0605527162551879
oracle,12,24,total_losses,0.016264598975355704,0.0759673118591308
oracle,29,30,congestion_price_da,-0.014089276153288366,-0.0041015744209289
oracle,29,30,congestion_price_rt,-0.025543405569956712,0.0038287043571472
oracle,29,30,da_as_total_mw_primary_reserve,-0.02826551288707435,0.0120259523391723
oracle,29,30,da_as_total_mw_synchronized_reserve,0.0001943529224130991,0.0340367555618286
oracle,29,30,da_as_total_mw_thirty_minutes_reserve,-0.0076011344265005665,0.0120983719825744
oracle,29,30,gross_actual_interchange_mw,-0.0018980930294688614,0.0056585669517517
oracle,29,30,marginal_loss_price_da,0.0038856652100268674,0.049083411693573
oracle,29,30,metered_load_mw,0.007466151732444137,8.285045623779297e-05
oracle,29,30,net_actual_interchange_mw,-0.006914555488365837,0.0071072578430175
oracle,29,30,total_gen,0.004977626515543454,0.0007495880126953
oracle,29,30,total_lmp_da,-0.01003818813213253,0.0227482318878173
oracle,29,30,total_losses,-0.0027802980012994194,0.0129632353782653
oracle,0,35,congestion_price_da,0.0031814026686486363,0.0138313174247741
oracle,0,35,congestion_price_rt,0.0027211576580122854,0.0121081471443176
oracle,0,35,da_as_total_mw_primary_reserve,-0.0037379471214417093,0.0105894207954406
oracle,0,35,da_as_total_mw_synchronized_reserve,0.009374485515955988,0.019371211528778
oracle,0,35,da_as_total_mw_thirty_minutes_reserve,0.00266698467535309,0.0349628925323486
oracle,0,35,gross_actual_interchange_mw,0.017954465878002313,0.0341260433197021
oracle,0,35,marginal_loss_price_da,0.0005041377532388758,0.0244999527931213
oracle,0,35,metered_load_mw,0.0020637598108467214,0.0068994760513305
oracle,0,35,net_actual_interchange_mw,-0.004705052824790945,0.029950737953186
oracle,0,35,total_gen,0.0007813357186183811,0.0049567818641662
oracle,0,35,total_lmp_da,-0.0008573296911124073,0.008224606513977
oracle,0,35,total_losses,0.0010649179890347416,0.0074538588523864
oracle,24,42,congestion_price_da,-0.019637996291023363,0.0206651091575622
oracle,24,42,congestion_price_rt,0.009087218201204394,0.0142866969108581
oracle,24,42,da_as_total_mw_primary_reserve,0.04450855152151467,0.0513123273849487
oracle,24,42,da_as_total_mw_synchronized_reserve,-0.014219139837271522,0.0332357883453369
oracle,24,42,da_as_total_mw_thirty_minutes_reserve,0.054725386733933123,0.0548382997512817
oracle,24,42,gross_actual_interchange_mw,0.03890555487885916,0.0768215060234069
oracle,24,42,marginal_loss_price_da,0.0,0.022018551826477
oracle,24,42,metered_load_mw,-0.0315483261086813,0.043626070022583
oracle,24,42,net_actual_interchange_mw,0.14640391798057917,0.2169508934020996
oracle,24,42,total_gen,-0.027680410299298575,0.0760360956192016
oracle,24,42,total_lmp_da,0.03291233842174068,0.0394051671028137
oracle,24,42,total_losses,-0.01639439626464856,0.0454908609390258
oracle,14,29,congestion_price_da,-0.005078080865950629,0.0161549448966979
oracle,14,29,congestion_price_rt,0.023130581129703898,0.0361480116844177
oracle,14,29,da_as_total_mw_primary_reserve,0.040863235983393364,0.0605008602142334
oracle,14,29,da_as_total_mw_synchronized_reserve,0.007905102771926575,0.0405218601226806
oracle,14,29,da_as_total_mw_thirty_minutes_reserve,0.05925852241895013,0.0490121245384216
oracle,14,29,gross_actual_interchange_mw,0.004963533813755028,-0.0038515329360961
oracle,14,29,marginal_loss_price_da,0.10139883092243585,0.0960884690284729
oracle,14,29,metered_load_mw,0.005491500759976065,0.004698634147644
oracle,14,29,net_actual_interchange_mw,0.07060700871855907,0.0616666078567504
oracle,14,29,total_gen,0.005900383389687902,0.0096951127052307
oracle,14,29,total_lmp_da,0.1318670102527505,0.1431119441986084
oracle,14,29,total_losses,0.0478987210634676,0.0367702841758728
oracle,9,37,congestion_price_da,0.0,0.0091216564178466
oracle,9,37,congestion_price_rt,-0.007049467327415737,-0.0015696883201599
oracle,9,37,da_as_total_mw_primary_reserve,0.02254762594668347,0.0157623887062072
oracle,9,37,da_as_total_mw_synchronized_reserve,0.04294525597567045,0.0293493866920471
oracle,9,37,da_as_total_mw_thirty_minutes_reserve,-0.0012576285081330463,0.0092310905456542
oracle,9,37,gross_actual_interchange_mw,-0.0009890771570190138,0.0198295712471008
oracle,9,37,marginal_loss_price_da,0.0,0.0198017954826354
oracle,9,37,metered_load_mw,-0.0014558861196635187,0.0738885402679443
oracle,9,37,net_actual_interchange_mw,0.011265942783607819,0.0281457304954528
oracle,9,37,total_gen,0.001086839150274077,0.0787246823310852
oracle,9,37,total_lmp_da,0.0029302186364796867,0.0282269716262817
oracle,9,37,total_losses,0.0430999748077856,0.1104475259780883
oracle,32,41,congestion_price_da,0.005540032862889843,0.0057711005210876
oracle,32,41,congestion_price_rt,0.0,-0.0030427575111389
oracle,32,41,da_as_total_mw_primary_reserve,0.004946579531966533,0.0038912296295166
oracle,32,41,da_as_total_mw_synchronized_reserve,-0.007906229853276825,-0.0009678602218627
oracle,32,41,da_as_total_mw_thirty_minutes_reserve,0.0012917735915928263,-0.0007159709930419
oracle,32,41,gross_actual_interchange_mw,7.023928513838484e-05,0.0015321969985961
oracle,32,41,marginal_loss_price_da,-0.0022486379483223073,-0.0066083669662475
oracle,32,41,metered_load_mw,0.013855889800635013,0.0164347290992736
oracle,32,41,net_actual_interchange_mw,0.003101127867470188,0.0001075863838195
oracle,32,41,total_gen,0.014749630849752005,0.0152046680450439
oracle,32,41,total_lmp_da,0.004655354841810011,0.0108529925346374
oracle,32,41,total_losses,-0.0010168892104425176,-0.0105966925621032
oracle,1,25,congestion_price_da,0.002413790318811726,0.00662761926651
oracle,1,25,congestion_price_rt,-0.0029096284254848115,0.0024822354316711
oracle,1,25,da_as_total_mw_primary_reserve,0.012887992818443439,0.0302137732505798
oracle,1,25,da_as_total_mw_synchronized_reserve,0.009522273018433114,0.0188660025596618
oracle,1,25,da_as_total_mw_thirty_minutes_reserve,-0.007001243114747591,0.0043883323669433
oracle,1,25,gross_actual_interchange_mw,0.0025216509742390647,0.0081691741943359
oracle,1,25,marginal_loss_price_da,-0.001596755723719534,0.0150790810585021
oracle,1,25,metered_load_mw,-7.277562522656211e-05,0.0044849514961242
oracle,1,25,net_actual_interchange_mw,0.013614873125679994,0.0250778198242187
oracle,1,25,total_gen,0.00018968788259499103,0.0028483271598815
oracle,1,25,total_lmp_da,-0.001385666039691813,0.0011825561523437
oracle,1,25,total_losses,0.008083859796227055,0.0275875329971313
oracle,35,42,congestion_price_da,0.0016051886628134504,0.0152671337127685
oracle,35,42,congestion_price_rt,0.00035342787227765626,0.0115854144096374
oracle,35,42,da_as_total_mw_primary_reserve,0.00256243081620966,0.0066972374916076
oracle,35,42,da_as_total_mw_synchronized_reserve,0.012674534540273452,0.022246778011322
oracle,35,42,da_as_total_mw_thirty_minutes_reserve,-0.0033367535060067066,0.0268956422805786
oracle,35,42,gross_actual_interchange_mw,0.008986356918843974,0.0321696400642395
oracle,35,42,marginal_loss_price_da,0.0,0.0160360932350158
oracle,35,42,metered_load_mw,-0.0033714949648369075,0.0481578111648559
oracle,35,42,net_actual_interchange_mw,0.0028401080625259922,0.0291389822959899
oracle,35,42,total_gen,-0.0038358516658495434,0.0411903858184814
oracle,35,42,total_lmp_da,-0.0030722299300596223,0.0321507453918457
oracle,35,42,total_losses,0.003608108642405017,0.0443142056465148
oracle,3,38,congestion_price_da,0.031240780685867997,0.0108925700187683
oracle,3,38,congestion_price_rt,0.013847766448440213,0.0318385958671569
oracle,3,38,da_as_total_mw_primary_reserve,0.00583400028178771,0.0212636590003967
oracle,3,38,da_as_total_mw_synchronized_reserve,0.006843532954259324,0.0167583227157592
oracle,3,38,da_as_total_mw_thirty_minutes_reserve,0.023344420493280893,0.0537984371185302
oracle,3,38,gross_actual_interchange_mw,0.004074104361039721,0.0211195349693298
oracle,3,38,marginal_loss_price_da,-0.004106376567036829,0.0396576523780822
oracle,3,38,metered_load_mw,0.01902131443015298,0.0413860082626342
oracle,3,38,net_actual_interchange_mw,0.003065720076220413,0.027624487876892
oracle,3,38,total_gen,0.01411913164965839,0.0379208326339721
oracle,3,38,total_lmp_da,-0.009714308074634692,-0.0029119253158569
oracle,3,38,total_losses,0.011702160430065223,0.0805724263191223
oracle,26,28,congestion_price_da,-0.005589077359739125,0.0152974128723144
oracle,26,28,congestion_price_rt,0.008055330442688802,0.0054115056991577
oracle,26,28,da_as_total_mw_primary_reserve,0.003446661943697138,0.016900897026062
oracle,26,28,da_as_total_mw_synchronized_reserve,0.006515933977411015,0.0203969478607177
oracle,26,28,da_as_total_mw_thirty_minutes_reserve,0.014099264340436957,0.0431185364723205
oracle,26,28,gross_actual_interchange_mw,0.012651784040210945,0.0251250267028808
oracle,26,28,marginal_loss_price_da,0.005469211133515395,0.0167446732521057
oracle,26,28,metered_load_mw,-0.000679559294496479,0.0374497771263122
oracle,26,28,net_actual_interchange_mw,0.061476807674181067,0.0663750767707824
oracle,26,28,total_gen,0.0,0.0327239036560058
oracle,26,28,total_lmp_da,0.011537388940297544,0.0401757955551147
oracle,26,28,total_losses,0.013075948841734575,0.0268161296844482
oracle,14,33,congestion_price_da,0.019624321500464448,0.1008321046829223
oracle,14,33,congestion_price_rt,0.029508235091296964,0.0436615943908691
oracle,14,33,da_as_total_mw_primary_reserve,0.009587564039867713,0.0104199051856994
oracle,14,33,da_as_total_mw_synchronized_reserve,-0.0022322389766615824,0.0058228373527526
oracle,14,33,da_as_total_mw_thirty_minutes_reserve,0.15539886479102272,0.1804748177528381
oracle,14,33,gross_actual_interchange_mw,-0.010914915126658098,0.0510583519935607
oracle,14,33,marginal_loss_price_da,-0.010457870016793769,0.0556198358535766
oracle,14,33,metered_load_mw,0.006299760999058157,0.0194146633148193
oracle,14,33,net_actual_interchange_mw,0.042982671256131644,0.062950849533081
oracle,14,33,total_gen,0.010457274203353184,0.0211385488510131
oracle,14,33,total_lmp_da,-0.0001530791935258069,0.0449315309524536
oracle,14,33,total_losses,0.0045903443276167355,0.1586172580718994
oracle,5,33,congestion_price_da,0.007062083596352631,0.0697579383850097
oracle,5,33,congestion_price_rt,0.01411260940878234,0.0312667489051818
oracle,5,33,da_as_total_mw_primary_reserve,0.0051571753235649664,0.0081617832183837
oracle,5,33,da_as_total_mw_synchronized_reserve,0.0062972853224883,0.0031097531318664
oracle,5,33,da_as_total_mw_thirty_minutes_reserve,0.14797765338660773,0.1855688691139221
oracle,5,33,gross_actual_interchange_mw,0.002619535994630162,0.0394625663757324
oracle,5,33,marginal_loss_price_da,-0.0053174116757568335,0.0296512842178344
oracle,5,33,metered_load_mw,0.047599768725481995,0.0798077583312988
oracle,5,33,net_actual_interchange_mw,0.004044884280938854,0.0188943147659301
oracle,5,33,total_gen,0.06919415167020548,0.0980693697929382
oracle,5,33,total_lmp_da,-0.009053913393262558,0.0205008387565612
oracle,5,33,total_losses,0.01853138958372791,0.1155312657356262
oracle,7,34,congestion_price_da,0.001996293321133491,0.0039805173873901
oracle,7,34,congestion_price_rt,-0.00053021048487778,0.0085259079933166
oracle,7,34,da_as_total_mw_primary_reserve,-0.0006435359995203838,0.0071704387664794
oracle,7,34,da_as_total_mw_synchronized_reserve,0.007839845048466354,0.0163307785987854
oracle,7,34,da_as_total_mw_thirty_minutes_reserve,0.0,0.01237154006958
oracle,7,34,gross_actual_interchange_mw,0.007925841366934083,0.0174230337142944
oracle,7,34,marginal_loss_price_da,-0.0025338678817921068,0.0080785155296325
oracle,7,34,metered_load_mw,-0.0006414521091008263,0.0201120376586914
oracle,7,34,net_actual_interchange_mw,0.005303979887032795,0.0057427883148193
oracle,7,34,total_gen,0.0020106179796789414,0.020141065120697
oracle,7,34,total_lmp_da,-0.00018150861934618234,0.0134384036064147
oracle,7,34,total_losses,0.010226801878799985,0.0455989837646484
oracle,20,40,congestion_price_da,0.021863998799194095,0.0412401556968688
oracle,20,40,congestion_price_rt,0.03307335823629909,0.0390776991844177
oracle,20,40,da_as_total_mw_primary_reserve,0.03238385734426796,0.0444807410240173
oracle,20,40,da_as_total_mw_synchronized_reserve,0.02266055899220054,0.0281444191932678
oracle,20,40,da_as_total_mw_thirty_minutes_reserve,0.08639307551356423,0.1023563742637634
oracle,20,40,gross_actual_interchange_mw,0.03148951006458511,0.0421617627143859
oracle,20,40,marginal_loss_price_da,0.1207504222413539,0.1227960586547851
oracle,20,40,metered_load_mw,0.0016752025685168315,0.0010366439819335
oracle,20,40,net_actual_interchange_mw,0.15011671756361145,0.1613954305648803
oracle,20,40,total_gen,-0.0026914455688059613,-4.827976226806641e-06
oracle,20,40,total_lmp_da,0.13110942089027378,0.1358215808868408
oracle,20,40,total_losses,0.07484763384386062,0.1350342631340026
oracle,15,34,congestion_price_da,-0.0011602875383678324,0.0092456340789794
oracle,15,34,congestion_price_rt,0.007264287925469404,0.0043365955352783
oracle,15,34,da_as_total_mw_primary_reserve,0.001157223377713179,0.0021723508834838
oracle,15,34,da_as_total_mw_synchronized_reserve,0.01522621037946903,0.032805323600769
oracle,15,34,da_as_total_mw_thirty_minutes_reserve,-0.014840039908314617,0.0118149518966674
oracle,15,34,gross_actual_interchange_mw,0.010768621568785108,0.0149168372154235
oracle,15,34,marginal_loss_price_da,0.010088716343048532,0.0057814121246337
oracle,15,34,metered_load_mw,0.014202275885587201,0.0253371596336364
oracle,15,34,net_actual_interchange_mw,0.006217174822550242,0.0174609422683715
oracle,15,34,total_gen,0.012544728617467804,0.0244225263595581
oracle,15,34,total_lmp_da,0.021738946282450877,0.0096958875656127
oracle,15,34,total_losses,0.013887655584209457,0.0216317176818847
oracle,32,43,congestion_price_da,0.045422126443826594,0.0588901042938232
oracle,32,43,congestion_price_rt,0.0,0.0181339383125305
