target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.15539710223674774,0.2963302731513977
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.12720118463039398,0.24422110617160797
49,congestion_price_da,38,system_energy_price_da,general,0.11632885038852692,0.30058398842811584
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.10832454264163971,0.18772216141223907
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.16338537633419037,0.3825811445713043
50,congestion_price_rt,21,rmccp,general,0.16132500767707825,0.36777588725090027
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.15048666298389435,0.47097769379615784
50,congestion_price_rt,39,total_lmp_rt,general,0.13967269659042358,0.5491426587104797
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.13822980225086212,0.28289222717285156
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.13723336160182953,0.2808231711387634
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.1303151249885559,0.29019895195961
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.1288522481918335,0.31085067987442017
50,congestion_price_rt,38,system_energy_price_da,general,0.11867822706699371,0.34581708908081055
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.169289231300354,0.7192882299423218
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.16905933618545532,0.7139447331428528
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.16396717727184296,0.669083833694458
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.15680506825447083,0.36131107807159424
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.14234550297260284,0.1711168885231018
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.14029020071029663,0.27059227228164673
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.1296166181564331,0.6897042393684387
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.11981043219566345,0.12411786615848541
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.17008107900619507,0.7321687936782837
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.16982468962669373,0.7258121967315674
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.1652013063430786,0.6984328627586365
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.14620572328567505,0.23808997869491577
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.14129076898097992,0.28046077489852905
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.1320207715034485,0.7836732864379883
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.11176089942455292,0.23506027460098267
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.16237275302410126,0.5053544044494629
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.1521240770816803,0.19908639788627625
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.15136659145355225,0.28929293155670166
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.1510210484266281,0.2848272919654846
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.14824029803276062,0.2928769290447235
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.1475328803062439,0.449917197227478
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.14667686820030212,0.22914822399616241
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.14501804113388062,0.37309885025024414
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.1418425738811493,0.3927697539329529
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.13721051812171936,0.2836948037147522
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.1299457550048828,0.3540826737880707
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.1278158277273178,0.2811546325683594
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.12678320705890656,0.2459283471107483
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.11925740540027618,0.38103795051574707
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.11658512055873871,0.30534499883651733
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.1560545265674591,0.6504970788955688
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.15243804454803467,0.29018163681030273
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.1495579332113266,0.23697054386138916
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.14617235958576202,0.1758294403553009
45,gross_actual_interchange_mw,7,gen_fuel_solar_mw,general,0.14075927436351776,0.22452408075332642
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.14068438112735748,0.3321492075920105
45,gross_actual_interchange_mw,34,da_as_ss_mw_primary_reserve,general,0.13607311248779297,0.17134296894073486
45,gross_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.13521438837051392,0.21629802882671356
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.13228294253349304,0.2721436023712158
45,gross_actual_interchange_mw,0,gen_fuel_coal_mw,general,0.11098235845565796,0.13171155750751495
51,marginal_loss_price_da,19,forecast_load_mw_latest_available,general,0.16316089034080505,0.4506320357322693
51,marginal_loss_price_da,14,gen_fuel_nuclear_pct,general,0.15917715430259705,0.39530372619628906
51,marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.15397094190120697,0.2674095630645752
51,marginal_loss_price_da,23,total_pjm_loc_credit,general,0.149297833442688,0.21220983564853668
51,marginal_loss_price_da,20,forecast_load_mw_day_ahead,general,0.14894455671310425,0.45985543727874756
51,marginal_loss_price_da,40,marginal_loss_price_rt,general,0.14805972576141357,0.42117929458618164
51,marginal_loss_price_da,30,da_as_mcp_synchronized_reserve,general,0.14352138340473175,0.3457825481891632
51,marginal_loss_price_da,16,gen_fuel_other_renewables_pct,general,0.14143851399421692,0.186555415391922
51,marginal_loss_price_da,2,gen_fuel_hydro_mw,general,0.13943201303482056,0.31733331084251404
51,marginal_loss_price_da,15,gen_fuel_oil_pct,general,0.13922464847564697,0.3091734051704407
51,marginal_loss_price_da,29,da_as_mcp_primary_reserve,general,0.1378539502620697,0.2372327595949173
51,marginal_loss_price_da,5,gen_fuel_oil_mw,general,0.13406991958618164,0.3777260184288025
51,marginal_loss_price_da,39,total_lmp_rt,general,0.13349390029907227,0.38897037506103516
51,marginal_loss_price_da,38,system_energy_price_da,general,0.12739932537078857,0.6382985711097717
51,marginal_loss_price_da,0,gen_fuel_coal_mw,general,0.12446068227291107,0.32668107748031616
51,marginal_loss_price_da,1,gen_fuel_gas_mw,general,0.11243828386068344,0.25461408495903015
47,metered_load_mw,19,forecast_load_mw_latest_available,general,0.17801183462142944,0.9711433053016663
47,metered_load_mw,14,gen_fuel_nuclear_pct,general,0.1711203008890152,0.7351065874099731
47,metered_load_mw,10,gen_fuel_coal_pct,general,0.16225695610046387,0.41966676712036133
47,metered_load_mw,20,forecast_load_mw_day_ahead,general,0.1619979441165924,0.9420835375785828
47,metered_load_mw,4,gen_fuel_nuclear_mw,general,0.16167202591896057,0.47413432598114014
47,metered_load_mw,16,gen_fuel_other_renewables_pct,general,0.15982797741889954,0.5204362869262695
47,metered_load_mw,11,gen_fuel_gas_pct,general,0.15234825015068054,0.3339897394180298
47,metered_load_mw,18,gen_fuel_wind_pct,general,0.15169981122016907,0.2677466869354248
47,metered_load_mw,32,da_as_as_req_mw_synchronized_reserve,general,0.15027770400047302,0.264654278755188
47,metered_load_mw,31,da_as_as_req_mw_primary_reserve,general,0.1501486599445343,0.26368629932403564
47,metered_load_mw,40,marginal_loss_price_rt,general,0.14872011542320251,0.4381105303764343
47,metered_load_mw,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.14637428522109985,0.25485897064208984
47,metered_load_mw,43,gross_inadv_interchange_mw,general,0.14413048326969147,0.33045506477355957
