target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.1794116497039795,0.1449902057647705,0.16464141011238098,0.3436487317085266,0.16730795800685883
gross_actual_interchange_mw,10,0.17800480127334595,0.18213362991809845,0.1720028519630432,0.291469544172287,0.1763891875743866
total_gen,23,0.1915258765220642,0.1934364289045334,0.19631609320640564,0.22778718173503876,0.1909344345331192
metered_load_mw,21,0.19012072682380676,0.18817974627017975,0.19954101741313934,0.23304146528244019,0.18911702930927277
total_losses,14,0.18555639684200287,0.15852268040180206,0.16252316534519196,0.3320784568786621,0.1613192856311798
congestion_price_da,4,0.1774817407131195,0.15554893016815186,0.1568555235862732,0.2666129171848297,0.24350087344646454
congestion_price_rt,9,0.22848230600357056,0.20637169480323792,0.20221030712127686,0.14900782704353333,0.21392786502838135
marginal_loss_price_da,16,0.19281797111034393,0.18247924745082855,0.21498693525791168,0.22386789321899414,0.1858479529619217
total_lmp_da,25,0.19153526425361633,0.18759992718696594,0.21038860082626343,0.2235858291387558,0.1868903934955597
da_as_total_mw_primary_reserve,8,0.24160408973693848,0.18419712781906128,0.21970009803771973,0.1712757796049118,0.18322288990020752
da_as_total_mw_synchronized_reserve,7,0.17847968637943268,0.17544162273406982,0.18951642513275146,0.2782873511314392,0.1782749742269516
da_as_total_mw_thirty_minutes_reserve,15,0.1780872344970703,0.20189881324768066,0.20374874770641327,0.2268119752407074,0.18945319950580597
