epoch,train_mse,test_mse
1,0.5857530363370037,0.9352719187736511
2,0.343722905149437,0.7310968041419983
3,0.32510507301609876,0.6508990526199341
4,0.2721072748404075,0.6009685397148132
5,0.25639763392636294,0.5933994650840759
6,0.2543623271779989,0.5301730036735535
7,0.24280709979333606,0.5258879661560059
8,0.23566383320174983,0.46505293250083923
9,0.22119165493930756,0.4707702696323395
10,0.20346549725475382,0.4659765958786011
11,0.21091649925352884,0.5033811926841736
12,0.19835791975993636,0.4276278614997864
13,0.20120938508358363,0.5014063119888306
14,0.18324447521445902,0.43499282002449036
15,0.17663537342516158,0.46086618304252625
16,0.1702408921740678,0.39151716232299805
17,0.182956771082051,0.4293689727783203
18,0.18115831781028532,0.38810408115386963
19,0.16966033628379684,0.44539546966552734
20,0.164058502412006,0.42379066348075867
21,0.18124955912045754,0.4072445034980774
22,0.16795835732491507,0.3977910280227661
23,0.1525494862444444,0.3917182385921478
24,0.1761059016703676,0.4582132399082184
25,0.17871358012628338,0.36367136240005493
26,0.1684776283857427,0.40009981393814087
27,0.1604011234932669,0.3921203911304474
28,0.15362913157294897,0.3934396207332611
29,0.14958026585664125,0.4078313112258911
30,0.15664037059214048,0.37458887696266174
31,0.1523518784064617,0.4280144274234772
32,0.14388950925022462,0.37213584780693054
33,0.15388025965571636,0.38137081265449524
34,0.13131452848459801,0.375397652387619
35,0.1408680996040317,0.3624081611633301
36,0.144369498229697,0.3725775182247162
37,0.13262445000190054,0.3778604567050934
38,0.12602358841024522,0.3706806004047394
39,0.14001068262122351,0.345973938703537
40,0.1302630192549251,0.3765377104282379
41,0.13695284720501313,0.34158289432525635
42,0.14382731970371207,0.3577650487422943
43,0.14922467711562035,0.3517734408378601
44,0.13184631135623995,0.3531866669654846
45,0.13720243840461516,0.4029155671596527
46,0.12601003632043592,0.3672456741333008
47,0.12282709293854889,0.35175544023513794
48,0.12052624717299573,0.3702653646469116
49,0.13282913972633184,0.3579162359237671
50,0.11739362696724329,0.3627720773220062
51,0.13109657454786802,0.3626399636268616
52,0.11637110840289726,0.34207239747047424
53,0.12167539053666979,0.37993088364601135
54,0.11238471692840786,0.3527190387248993
55,0.12150544551598737,0.34074753522872925
56,0.11630083180884437,0.37664616107940674
57,0.12737434643153714,0.3719959259033203
58,0.11960855483080104,0.34531012177467346
59,0.10823414548598335,0.34772375226020813
60,0.11607660550935046,0.35090941190719604
61,0.11573507400230791,0.35664644837379456
62,0.12126767152494583,0.3724524676799774
63,0.12100841493343159,0.36454513669013977
64,0.10623063427296878,0.3642921447753906
65,0.11357552466451745,0.3314257264137268
66,0.11923099094082468,0.3646939694881439
67,0.11406045427838554,0.37397101521492004
68,0.1153075816481169,0.3591347336769104
69,0.12317188220505726,0.37827199697494507
70,0.11000663319374902,0.41235995292663574
71,0.11695568481089633,0.35250169038772583
72,0.1146969779916749,0.3791150450706482
73,0.10772523973003195,0.350322961807251
74,0.10851973717016289,0.36857080459594727
75,0.11226585798499683,0.3566448986530304
76,0.10681596026392798,0.36977487802505493
77,0.1040950597540489,0.3652251958847046
78,0.09810102705499346,0.3959971070289612
79,0.11597931050096989,0.35033494234085083
80,0.10021809075335371,0.35597771406173706
81,0.09769985592165241,0.3536003530025482
82,0.10912524359526003,0.3804458975791931
83,0.0954111289759819,0.36277738213539124
84,0.10451221263767146,0.35834383964538574
85,0.10323364048300031,0.33075395226478577
86,0.10389420652498631,0.3460647463798523
87,0.09402446917691089,0.3563832640647888
88,0.10230056381700968,0.34243395924568176
89,0.11021230038110143,0.35641732811927795
90,0.09351913789098469,0.35256901383399963
91,0.1078071319367221,0.36327874660491943
92,0.09425574009046754,0.32655709981918335
93,0.10803067327799114,0.3295242488384247
94,0.09985152953384514,0.343810498714447
95,0.09366604623438149,0.3186827301979065
96,0.09562296755279064,0.33953213691711426
97,0.09998115675885529,0.3325555920600891
98,0.09423530443051356,0.3395925462245941
99,0.09600261223942243,0.3381233215332031
100,0.10594305761384143,0.35895493626594543
101,0.09118395507348652,0.33631986379623413
102,0.09159165883011017,0.33003807067871094
103,0.10406958592674471,0.32619601488113403
104,0.09417006337037401,0.33631306886672974
105,0.10579646885472982,0.34739646315574646
106,0.09705175687984123,0.34667086601257324
107,0.10287561968998286,0.3409084975719452
108,0.10002179697438454,0.3368895947933197
109,0.11066840308817624,0.32747194170951843
110,0.09277713247330314,0.3594767451286316
111,0.09472298280044328,0.332586407661438
112,0.08967482605143345,0.3491162955760956
113,0.09993068042125389,0.33547115325927734
114,0.08962540029927415,0.3385413885116577
115,0.09845517682247261,0.32865110039711
