target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,0.8025394678115845,0.41242370219467517
gross_actual_interchange_mw,10,1.7806344032287598,0.7733196956093401
total_gen,25,2.492034435272217,0.7741940263800811
metered_load_mw,26,2.4606709480285645,0.7552480165375444
total_losses,17,2.2171130180358887,0.7825436170160496
congestion_price_da,5,0.9092843532562256,0.5649701341265359
congestion_price_rt,10,1.3115249872207642,0.5695880648282107
marginal_loss_price_da,20,1.5933732986450195,0.5318810738566832
total_lmp_da,31,2.1344943046569824,0.6215789918695998
da_as_total_mw_primary_reserve,9,1.4167993068695068,0.6448131526851695
da_as_total_mw_synchronized_reserve,7,1.5105230808258057,0.7762553073476305
da_as_total_mw_thirty_minutes_reserve,18,1.6686029434204102,0.5772969995510018
