field,conf,M0,M1,M2,M3,W1,W2,W3
gen_fuel_nuclear_mw,marginal_loss_price_da,0.1043291687965393,0.2779253125190735,0.3278008699417114,0.3664436936378479,gen_fuel_multiple_fuels_pct,"gen_fuel_multiple_fuels_pct,total_pjm_assigned_reg","total_pjm_loc_credit,da_as_mcp_synchronized_reserve,total_lmp_rt"
gen_fuel_nuclear_mw,total_lmp_da,0.08137494325637817,0.2279033064842224,0.26203471422195435,0.320647656917572,gen_fuel_multiple_fuels_pct,"gen_fuel_multiple_fuels_pct,total_pjm_assigned_reg","gen_fuel_multiple_fuels_pct,total_pjm_self_sched_reg,da_as_nsr_mw_primary_reserve"
gen_fuel_nuclear_mw,da_as_total_mw_primary_reserve,0.22783547639846802,0.2763580083847046,0.29645973443984985,0.3041078448295593,gen_fuel_hydro_mw,"gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw","gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,rmpcp"
gen_fuel_nuclear_mw,da_as_total_mw_synchronized_reserve,0.09797853231430054,0.15397363901138306,0.1956491470336914,0.19923806190490723,gen_fuel_multiple_fuels_mw,"gen_fuel_multiple_fuels_mw,total_pjm_reg_purchases","gen_fuel_multiple_fuels_mw,total_pjm_reg_purchases,gross_inadv_interchange_mw"
gen_fuel_nuclear_mw,da_as_total_mw_thirty_minutes_reserve,0.32453984022140503,0.4404260516166687,0.4632740616798401,0.47289615869522095,gen_fuel_coal_mw,"gen_fuel_coal_mw,gross_inadv_interchange_mw","gen_fuel_coal_mw,total_pjm_self_sched_reg,gross_inadv_interchange_mw"
gen_fuel_oil_mw,net_actual_interchange_mw,0.01484006643295288,0.2498621940612793,0.2760348916053772,0.28714942932128906,gen_fuel_oil_pct,"gen_fuel_oil_pct,system_energy_price_da","gen_fuel_hydro_pct,gen_fuel_oil_pct,system_energy_price_da"
gen_fuel_oil_mw,gross_actual_interchange_mw,0.03377103805541992,0.10040324926376343,0.12652677297592163,0.1292172074317932,gen_fuel_oil_pct,"gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct","gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,total_pjm_assigned_reg"
gen_fuel_oil_mw,total_gen,0.4995238780975342,0.5298187136650085,0.5298187136650085,0.5298187136650085,gen_fuel_solar_mw,gen_fuel_solar_mw,gen_fuel_solar_mw
gen_fuel_oil_mw,metered_load_mw,0.5231870412826538,0.5580020546913147,0.5580020546913147,0.5580020546913147,gen_fuel_solar_mw,gen_fuel_solar_mw,gen_fuel_solar_mw
gen_fuel_oil_mw,total_losses,0.12519776821136475,0.23526746034622192,0.29746997356414795,0.3031799793243408,gen_fuel_oil_pct,"gen_fuel_oil_pct,gen_fuel_wind_pct","gen_fuel_oil_pct,gen_fuel_wind_pct,total_pjm_rmccp_cr"
gen_fuel_oil_mw,congestion_price_da,0.14123308658599854,0.16369879245758057,0.19129419326782227,0.22982418537139893,gen_fuel_other_renewables_mw,"gen_fuel_other_renewables_mw,gen_fuel_wind_mw","gen_fuel_nuclear_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw"
gen_fuel_oil_mw,congestion_price_rt,0.12363338470458984,0.14851844310760498,0.16082918643951416,0.17303961515426636,da_as_as_req_mw_thirty_minutes_reserve,"da_as_as_req_mw_primary_reserve,gross_sched_interchange_mw","gen_fuel_wind_pct,total_pjm_self_sched_reg,gross_sched_interchange_mw"
gen_fuel_oil_mw,marginal_loss_price_da,0.48342204093933105,0.5258632898330688,0.5544465184211731,0.5691438913345337,gen_fuel_wind_mw,"gen_fuel_solar_mw,gen_fuel_wind_pct","gen_fuel_solar_mw,gen_fuel_wind_pct,rmpcp"
gen_fuel_oil_mw,total_lmp_da,0.6747854948043823,0.6847508549690247,0.7036338448524475,0.7036338448524475,da_as_as_req_mw_thirty_minutes_reserve,"gen_fuel_solar_mw,total_pjm_rmpcp_cr","gen_fuel_solar_mw,total_pjm_rmpcp_cr"
gen_fuel_oil_mw,da_as_total_mw_primary_reserve,0.013601601123809814,0.1307847499847412,0.17275965213775635,0.19967317581176758,gen_fuel_oil_pct,"gen_fuel_hydro_mw,gen_fuel_oil_pct","gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_oil_pct"
gen_fuel_oil_mw,da_as_total_mw_synchronized_reserve,0.057505786418914795,0.08873844146728516,0.1160549521446228,0.1160549521446228,gen_fuel_oil_pct,"gen_fuel_multiple_fuels_mw,gen_fuel_oil_pct","gen_fuel_multiple_fuels_mw,gen_fuel_oil_pct"
gen_fuel_oil_mw,da_as_total_mw_thirty_minutes_reserve,0.21566367149353027,0.2930135726928711,0.3094760775566101,0.3120455741882324,da_as_as_req_mw_thirty_minutes_reserve,"da_as_as_req_mw_primary_reserve,gross_sched_interchange_mw","da_as_as_req_mw_primary_reserve,net_inadv_interchange_mw,gross_sched_interchange_mw"
gen_fuel_other_renewables_mw,net_actual_interchange_mw,0.11097067594528198,0.15517288446426392,0.27880024909973145,0.2795160412788391,gen_fuel_other_renewables_pct,"gen_fuel_other_renewables_pct,forecast_load_mw_latest_available","gen_fuel_wind_mw,gen_fuel_other_renewables_pct,forecast_load_mw_latest_available"
gen_fuel_other_renewables_mw,gross_actual_interchange_mw,0.07003200054168701,0.11616528034210205,0.13358914852142334,0.1651330590248108,gen_fuel_other_renewables_pct,"gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_pct","gen_fuel_wind_mw,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct"
gen_fuel_other_renewables_mw,total_gen,0.12459534406661987,0.40759289264678955,0.4075952172279358,0.4075952172279358,gen_fuel_other_renewables_pct,"gen_fuel_solar_mw,gen_fuel_other_renewables_pct","gen_fuel_solar_mw,gen_fuel_other_renewables_pct"
gen_fuel_other_renewables_mw,metered_load_mw,0.11292386054992676,0.3868783712387085,0.3868783712387085,0.3868783712387085,gen_fuel_other_renewables_pct,gen_fuel_other_renewables_pct,gen_fuel_other_renewables_pct
gen_fuel_other_renewables_mw,total_losses,0.1178739070892334,0.26064789295196533,0.32025718688964844,0.3225858211517334,gen_fuel_other_renewables_pct,"gen_fuel_other_renewables_pct,gen_fuel_wind_pct","gen_fuel_other_renewables_pct,gen_fuel_wind_pct,total_pjm_rmpcp_cr"
gen_fuel_other_renewables_mw,congestion_price_da,0.015173137187957764,0.09908801317214966,0.1547415852546692,0.2061719298362732,gen_fuel_multiple_fuels_mw,"gen_fuel_multiple_fuels_mw,marginal_loss_price_rt","gen_fuel_wind_pct,total_pjm_loc_credit,marginal_loss_price_rt"
gen_fuel_other_renewables_mw,congestion_price_rt,0.008602559566497803,0.03741180896759033,0.06682717800140381,0.160139262676239,da_as_as_req_mw_primary_reserve,"da_as_mcp_synchronized_reserve,total_lmp_rt","rmccp,total_pjm_loc_credit,marginal_loss_price_rt"
gen_fuel_other_renewables_mw,marginal_loss_price_da,0.024025917053222656,0.14061468839645386,0.17251813411712646,0.21051573753356934,da_as_mcp_synchronized_reserve,"gen_fuel_multiple_fuels_mw,rmccp","total_pjm_loc_credit,da_as_mcp_synchronized_reserve,total_lmp_rt"
gen_fuel_other_renewables_mw,total_lmp_da,0.02412182092666626,0.2229885458946228,0.237199604511261,0.27896255254745483,gen_fuel_other_renewables_pct,"gen_fuel_wind_mw,gen_fuel_other_renewables_pct","gen_fuel_wind_mw,gen_fuel_other_renewables_pct,total_pjm_self_sched_reg"
gen_fuel_other_renewables_mw,da_as_total_mw_primary_reserve,0.05472218990325928,0.10460460186004639,0.14594590663909912,0.19369101524353027,gen_fuel_multiple_fuels_mw,"gen_fuel_hydro_mw,gen_fuel_other_renewables_pct","gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_pct"
gen_fuel_other_renewables_mw,da_as_total_mw_synchronized_reserve,0.018913567066192627,0.10657471418380737,0.1402408480644226,0.15270847082138062,gen_fuel_multiple_fuels_mw,"gen_fuel_multiple_fuels_mw,total_pjm_reg_purchases","gen_fuel_multiple_fuels_mw,gen_fuel_solar_mw,total_pjm_reg_purchases"
gen_fuel_other_renewables_mw,da_as_total_mw_thirty_minutes_reserve,0.07354849576950073,0.2853090763092041,0.30295872688293457,0.31509244441986084,gen_fuel_other_renewables_pct,"gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct","gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,da_as_ss_mw_primary_reserve"
gen_fuel_solar_mw,net_actual_interchange_mw,0.023436367511749268,0.09379410743713379,0.22982490062713623,0.22982490062713623,gen_fuel_solar_pct,"gen_fuel_solar_pct,forecast_load_mw_latest_available","gen_fuel_solar_pct,forecast_load_mw_latest_available"
gen_fuel_solar_mw,gross_actual_interchange_mw,0.13290125131607056,0.1472381353378296,0.16661125421524048,0.18008685111999512,gen_fuel_wind_pct,"gen_fuel_nuclear_pct,total_pjm_loc_credit","gen_fuel_nuclear_pct,total_pjm_loc_credit,da_as_mcp_synchronized_reserve"
gen_fuel_solar_mw,total_gen,0.00578385591506958,0.600246250629425,0.600246250629425,0.600246250629425,gen_fuel_solar_pct,gen_fuel_solar_pct,gen_fuel_solar_pct
gen_fuel_solar_mw,metered_load_mw,0.005535542964935303,0.5874704718589783,0.5874704718589783,0.5874704718589783,gen_fuel_solar_pct,gen_fuel_solar_pct,gen_fuel_solar_pct
gen_fuel_solar_mw,total_losses,0.07339721918106079,0.14778274297714233,0.23012036085128784,0.23426395654678345,gen_fuel_solar_pct,"gen_fuel_gas_pct,gen_fuel_solar_pct","gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct"
gen_fuel_solar_mw,congestion_price_da,0.004893958568572998,0.07940727472305298,0.17246675491333008,0.2064226269721985,gen_fuel_solar_pct,"forecast_load_mw_latest_available,system_energy_price_da","gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct,system_energy_price_da"
gen_fuel_solar_mw,congestion_price_rt,-0.0012558698654174805,0.06289821863174438,0.07667165994644165,0.18708616495132446,gen_fuel_solar_pct,"gen_fuel_solar_pct,da_as_as_req_mw_primary_reserve","rmccp,total_pjm_loc_credit,marginal_loss_price_rt"
gen_fuel_solar_mw,marginal_loss_price_da,0.003863394260406494,0.2550526261329651,0.26702189445495605,0.3016330599784851,gen_fuel_solar_pct,"gen_fuel_gas_pct,gen_fuel_solar_pct","gen_fuel_solar_pct,da_as_as_req_mw_primary_reserve,gross_sched_interchange_mw"
gen_fuel_solar_mw,total_lmp_da,0.01688593626022339,0.411024272441864,0.411024272441864,0.411024272441864,gen_fuel_solar_pct,gen_fuel_solar_pct,gen_fuel_solar_pct
gen_fuel_solar_mw,da_as_total_mw_primary_reserve,0.001694023609161377,0.07878702878952026,0.13134610652923584,0.15406346321105957,gen_fuel_solar_pct,"gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct","gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct"
gen_fuel_solar_mw,da_as_total_mw_synchronized_reserve,0.004806697368621826,0.08082914352416992,0.08592802286148071,0.09271055459976196,gen_fuel_solar_pct,"gen_fuel_solar_pct,marginal_loss_price_rt","gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct,total_lmp_rt"
gen_fuel_solar_mw,da_as_total_mw_thirty_minutes_reserve,0.003176271915435791,0.20819967985153198,0.23985785245895386,0.23985785245895386,gen_fuel_solar_pct,"gen_fuel_solar_pct,da_as_as_req_mw_primary_reserve","gen_fuel_solar_pct,da_as_as_req_mw_primary_reserve"
gen_fuel_storage_mw,net_actual_interchange_mw,0.01815098524093628,0.062480270862579346,0.079181969165802,0.08429151773452759,gen_fuel_gas_mw,"gen_fuel_gas_mw,gross_sched_interchange_mw","gen_fuel_gas_mw,total_pjm_loc_credit,gross_sched_interchange_mw"
gen_fuel_storage_mw,gross_actual_interchange_mw,0.04332667589187622,0.04943728446960449,0.05044448375701904,0.065335214138031,da_as_nsr_mw_primary_reserve,"gen_fuel_coal_pct,total_pjm_loc_credit","gen_fuel_nuclear_mw,gen_fuel_other_renewables_pct,rmpcp"
