experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
multihead_mlp_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation27/outputs_multihead/run_20260524_151021_multihead_mlp_window4_allloss_netgross16,hybrid_bilinear_gated,0.45898574590682983,0.45898574590682983,0.45898574590682983,,,static,-1.0167527198791504,0.169808030128479,0.22223055362701416,0.3834214210510254,0.701593428850174,0.4875299334526062,0.4335842728614807
multihead_mlp_window4_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation27/outputs_multihead/run_20260524_142245_multihead_mlp_window4_maskloss,hybrid_bilinear_gated,0.32839781045913696,0.32839781045913696,0.5391845107078552,1.5931177139282227,"net_actual_interchange_mw,gross_actual_interchange_mw",static,-1.9484992027282715,-0.5551137924194336,0.30102241039276123,0.4377986192703247,0.7020229399204254,0.4437444806098938,0.44113689661026
multihead_staged_mlp_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation27/outputs_multihead/run_20260524_143909_multihead_staged_mlp_window4_allloss_netgross16,hybrid_bilinear_gated,0.4658246338367462,0.4658246338367462,0.4658246338367462,,,static,-1.160310983657837,0.14836019277572632,0.2727479934692383,0.41533583402633667,0.6920600235462189,0.37467288970947266,0.4265286326408386
