,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.2,0.19966704,0.2,0.2,0.20058383,0.2004852,0.19980405,0.2,0.2,0.2,0.20016426,0.2,0.2,0.2,0.19997822,0.20042495,0.19999807,0.2,0.2,0.20001051,0.19997297,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20007087,0.19995096,0.20020032,0.2,0.19976933,0.20015264,0.2,0.19987927,0.19990051,0.19989657,0.19988547,0.2,0.2,0.19985734,0.19989154,0.2,0.2,0.2
gen_fuel_gas_mw,0.20000193,0.2,0.1999639,0.2000561,0.20007676,0.19994679,0.2,0.2,0.2,0.20002866,0.2000391,0.20000906,0.2,0.2,0.20005043,0.19995856,0.20001896,0.2,0.2000487,0.19997883,0.19996917,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999874,0.20001413,0.1999967,0.2,0.2,0.2,0.2,0.19994484,0.19985166,0.19996536,0.19999894,0.2,0.20003445,0.2,0.2,0.20001432,0.20002154,0.200008,0.2,0.2,0.2000141,0.20003879,0.2,0.19999996,0.2
gen_fuel_hydro_mw,0.2,0.19963486,0.2,0.2,0.2,0.19963425,0.2,0.2,0.19999988,0.2,0.2,0.2,0.19996834,0.2,0.20028588,0.19982189,0.2,0.2,0.2,0.19988935,0.19980974,0.2,0.2000069,0.20019051,0.20033112,0.2,0.2,0.2,0.20001017,0.19985263,0.1997707,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19954976,0.1999737,0.2,0.2,0.2,0.2,0.2,0.2,0.2001723,0.20015731,0.2,0.2,0.2,0.20005153,0.2001357,0.2,0.2,0.2
gen_fuel_multiple_fuels_mw,0.2,0.20022382,0.2,0.2,0.2,0.1997712,0.2,0.2,0.2,0.2000158,0.2,0.19994155,0.2,0.19996454,0.20005149,0.19972718,0.20021969,0.2,0.20008186,0.20041555,0.20042853,0.2,0.2,0.2,0.2,0.2,0.2,0.19979002,0.20015112,0.2,0.2,0.2,0.2,0.2,0.20018192,0.20018609,0.20016952,0.2,0.19958231,0.19965361,0.19953431,0.2,0.2,0.2,0.2,0.2,0.20014808,0.20015828,0.2,0.2,0.19963597,0.2,0.20005451,0.2,0.2,0.19966385
gen_fuel_nuclear_mw,0.20309255,0.19796084,0.2,0.2,0.2,0.2,0.19947746,0.2,0.2,0.2,0.20557652,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19848165,0.19793673,0.2,0.2,0.2,0.2,0.20058396,0.2,0.2,0.2,0.2,0.2,0.19704537,0.1976556,0.1982195,0.2,0.2,0.2,0.20025702,0.2,0.2,0.2,0.2,0.20066951,0.2002815,0.19979681,0.19990928,0.20024893,0.20018692,0.20005192,0.2,0.2,0.2,0.2,0.1997391,0.2,0.20019862
gen_fuel_oil_mw,0.19951132,0.19955805,0.20016648,0.20002958,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19984284,0.2,0.19998264,0.19997928,0.20005167,0.2000801,0.2,0.20000975,0.19991742,0.1999819,0.19974354,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20053156,0.20026168,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20035759,0.19972469,0.19982482,0.2,0.2,0.2,0.2,0.2,0.20002903,0.20004617,0.2,0.2,0.19997697,0.20003761,0.2000509,0.2,0.2,0.20008369
gen_fuel_other_renewables_mw,0.20000501,0.2,0.2,0.2,0.20002031,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001005,0.2,0.2,0.1999754,0.19996996,0.2,0.2,0.2,0.2,0.19998947,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_solar_mw,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000081,0.2,0.2,0.2,0.2,0.2,0.2,0.20000452,0.2,0.20000318,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999486,0.2,0.20000207,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_storage_mw,0.2,0.2,0.20001997,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002998,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000055,0.2,0.2,0.2,0.2,0.19990605,0.19996285,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002863,0.19991988,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997784,0.2,0.2,0.2
gen_fuel_wind_mw,0.2,0.20000264,0.2,0.19999659,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001249,0.2,0.20000026,0.2,0.2,0.2,0.2,0.20000277,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
