,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_pct,0.19904613,0.2016002,0.2,0.2,0.19893746,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20031986,0.2,0.20020743,0.2,0.2,0.20021605,0.20049438,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20055215,0.19917879,0.19902381,0.2,0.2,0.19964236,0.2,0.2008591,0.20065258,0.20068498,0.20050532,0.2,0.2,0.20059033,0.20093572,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.20006758,0.2,0.20002683,0.2,0.1999821,0.2,0.2,0.2,0.19997334,0.2,0.2,0.2,0.2,0.19998546,0.19997363,0.19997516,0.20003444,0.19997355,0.20004226,0.20003465,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000668,0.2,0.20000559,0.20000239,0.20000234,0.20000307,0.2,0.2,0.1999709,0.19996004,0.20001233,0.2,0.2,0.2,0.2,0.20001826,0.20001185,0.2,0.2,0.2,0.2,0.20001821,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.19996908,0.2,0.2,0.2,0.2,0.2,0.19982745,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19964586,0.2,0.19979742,0.2,0.2,0.2,0.2,0.20025128,0.20031787,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20015877,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19985792,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.20003003,0.2,0.20001818,0.2,0.2,0.2,0.20000786,0.2,0.2,0.2,0.2,0.20000309,0.20002407,0.2,0.2,0.2,0.2,0.2,0.19992906,0.2,0.2,0.2,0.2,0.2,0.19996059,0.20003407,0.2,0.2,0.2,0.2,0.2,0.20001087,0.20001021,0.20001216,0.2,0.2001199,0.19988339,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999,0.2,0.2,0.19999388
gen_fuel_nuclear_pct,0.20003006,0.20004615,0.19986244,0.20017497,0.2,0.20023316,0.2,0.2,0.2,0.2,0.19991757,0.20016754,0.2,0.20007701,0.2,0.2001278,0.19991176,0.2,0.2,0.19996536,0.1999953,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20012388,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20082034,0.19936958,0.19929841,0.2,0.2,0.19998573,0.2,0.2,0.19994733,0.19995251,0.19992314,0.2,0.2,0.19997144,0.19992703,0.2,0.2,0.2
gen_fuel_oil_pct,0.20028476,0.20026684,0.1995703,0.19964045,0.2,0.20002627,0.2,0.2,0.2,0.2,0.2,0.20059235,0.2,0.19944832,0.19998352,0.2,0.1997342,0.2,0.2,0.20009235,0.20004855,0.20000137,0.2,0.2,0.2,0.2,0.2,0.19999216,0.2,0.19989614,0.19991362,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19988084,0.19997817,0.20001066,0.2,0.2,0.2,0.2,0.2,0.19996022,0.19996175,0.2,0.2,0.19992566,0.2000561,0.19995964,0.2,0.2,0.19986005
gen_fuel_other_renewables_pct,0.20011823,0.20011492,0.2,0.2001944,0.2,0.20015095,0.20009114,0.2,0.2,0.2,0.20002885,0.20014724,0.2,0.2,0.1996584,0.20006005,0.2,0.2,0.2,0.20010014,0.2001158,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997542,0.19999413,0.19995834,0.2,0.2,0.2,0.2,0.20063445,0.1990208,0.19952343,0.2,0.2,0.20005865,0.2,0.2,0.19994853,0.19995724,0.19995308,0.2,0.2,0.19996242,0.19994037,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999495,0.2,0.2,0.2,0.1999999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000881,0.2,0.20000833,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999908,0.20000488,0.2,0.20001453,0.2,0.20000707,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.20013797,0.2,0.20006184,0.2,0.2000221,0.2,0.2,0.2,0.19991358,0.2,0.20004405,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.20391105,0.20350403,0.2009172,0.1987933,0.2019968,0.19791369,0.20098902,0.2,0.2,0.2,0.20428593,0.20211397,0.2,0.2,0.1973585,0.19833317,0.19606483,0.2,0.2,0.2,0.20018856,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20151979,0.20137917,0.20069663,0.2,0.2,0.2,0.2,0.1963867,0.19718479,0.19796379,0.2,0.2,0.20479602,0.2,0.2,0.19923127,0.19969381,0.19835815,0.2003925,0.2,0.19872075,0.198618,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.20018628,0.20165361,0.20001258,0.20013332,0.20010343,0.19949333,0.20067976,0.2,0.2,0.2,0.19965349,0.2011009,0.2,0.2,0.19978309,0.1995333,0.19958533,0.2,0.2,0.20003779,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20017472,0.2,0.20023337,0.2,0.2,0.2,0.2,0.19857281,0.2002722,0.20019919,0.2,0.2,0.19968067,0.2,0.2,0.19998479,0.19999376,0.20000742,0.2,0.2,0.19984119,0.19988753,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.19999355,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19993782,0.2,0.20000695,0.2,0.2,0.2,0.2,0.2,0.2,0.20000103,0.19987063,0.19994214,0.20000969,0.20004418,0.2000112,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001034,0.19997087,0.20000604,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20007111,0.2,0.19994646,0.2,0.2,0.2
rmpcp,0.2,0.2,0.20514749,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2040124,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20112179,0.2,0.2,0.2,0.2,0.2,0.2,0.19912454,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20172635
total_pjm_loc_credit,0.2,0.2,0.1998519,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19990173,0.2,0.2,0.2,0.2,0.2,0.19999976,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999383,0.20001395,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.19994085,0.2,0.2,0.2,0.2,0.19986251,0.19994277,0.2,0.2,0.2,0.19993234,0.2,0.2,0.2,0.2,0.1998605,0.2,0.2,0.2,0.19996028,0.2,0.2,0.2,0.20001295,0.1999389,0.19998594,0.2,0.20000084,0.20020983,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20035578,0.19993727,0.19987601,0.19999711,0.2,0.2,0.2,0.19997326,0.2,0.2,0.2,0.2,0.2,0.2,0.19996494,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.20000318,0.2,0.19999641,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999579,0.2,0.2,0.20000002,0.2,0.1999989,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999029,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999547,0.2,0.2,0.2,0.19999908,0.2,0.2,0.19999842,0.20000003,0.2,0.20000605,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.19993134,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997008,0.2,0.20006421,0.2,0.2,0.2,0.2,0.2,0.20002465,0.2,0.20000888,0.19999702,0.2,0.2000388,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996049,0.19997618,0.2000117,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000749,0.2,0.19991674,0.2,0.2,0.2
total_pjm_rmpcp_cr,0.2,0.2,0.20402893,0.20047104,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20152505,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19893268,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20102973
da_as_mcp_primary_reserve,0.2,0.2,0.20003088,0.2,0.2,0.20005582,0.2,0.2,0.2002096,0.2,0.2,0.2,0.2001911,0.2,0.2,0.19997625,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000137,0.2,0.2,0.2,0.2,0.2,0.20108616,0.2,0.2,0.2,0.2,0.2,0.2,0.2000948,0.19984429,0.20001079,0.19994622,0.20004112,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19971369,0.19978115,0.19996813,0.19998863,0.20011246
da_as_mcp_synchronized_reserve,0.2,0.2,0.20061512,0.2,0.2,0.19994646,0.2,0.2,0.20040083,0.2,0.2,0.2,0.20047455,0.2,0.20027635,0.1996833,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20021075,0.2,0.2,0.2,0.2,0.20108463,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989464,0.19981016,0.20001505,0.19992793,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19944827,0.20026578,0.2,0.2,0.20057888
da_as_as_req_mw_primary_reserve,0.2,0.19975087,0.2,0.2,0.19991937,0.2,0.2,0.2,0.2,0.2,0.2,0.20014586,0.2,0.2,0.2,0.2,0.19954413,0.2,0.2,0.19937654,0.19971146,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19985892,0.2,0.19996428,0.1999681,0.2,0.2,0.2,0.2,0.2,0.20004545,0.19987006,0.19963607
da_as_as_req_mw_synchronized_reserve,0.2,0.20011373,0.2,0.2,0.2000617,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19962175,0.2,0.2,0.19963117,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000185,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995412,0.2,0.19990763,0.19988559,0.2,0.2,0.2,0.2,0.2,0.20008773,0.19984938,0.19959539
da_as_as_req_mw_thirty_minutes_reserve,0.2,0.19978617,0.2,0.2,0.19986567,0.2,0.2,0.2,0.2,0.2,0.2,0.20012218,0.2,0.2,0.2,0.2,0.19951062,0.2,0.2,0.19962113,0.19963914,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995143,0.19995128,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996619,0.2,0.19996329,0.19997735,0.2,0.2,0.2,0.2,0.2,0.19996056,0.19982028,0.19970512
da_as_ss_mw_primary_reserve,0.2,0.2,0.2,0.20000193,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999401,0.2,0.20000048,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_synchronized_reserve,0.2,0.2,0.2,0.20000124,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999462,0.2,0.20000237,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_thirty_minutes_reserve,0.2,0.2,0.2,0.19999938,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999394,0.2,0.1999995,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_nsr_mw_primary_reserve,0.2,0.2,0.2,0.2,0.19752063,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19495414,0.20049177,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19951336,0.1909508,0.20534539
system_energy_price_da,0.20642276,0.20386854,0.20069884,0.19747284,0.2,0.19896924,0.2,0.2,0.19797818,0.2,0.20837976,0.2,0.19940414,0.19678718,0.19888753,0.19754885,0.19624613,0.2,0.2,0.20294143,0.20247434,0.1999816,0.2,0.2,0.19966994,0.2,0.2,0.19844425,0.2,0.2004495,0.20004542,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19541597,0.19669047,0.2,0.2,0.20560549,0.2,0.2,0.20048171,0.2008728,0.2007995,0.19921762,0.20136009,0.20004724,0.20006171,0.2,0.2,0.20077994
total_lmp_rt,0.20336536,0.20006411,0.19562916,0.19823718,0.2,0.2003086,0.2,0.2,0.19140178,0.2,0.20223428,0.20036063,0.2,0.19765662,0.19957922,0.19986045,0.19719842,0.2,0.2,0.19880456,0.19943146,0.19806138,0.2,0.19915941,0.19907063,0.2,0.2,0.19973609,0.2,0.19993226,0.20102237,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20104234,0.2,0.20005704,0.2,0.2,0.2,0.2,0.2,0.20002046,0.20011784,0.1988391,0.2,0.19892874,0.20009437,0.19742739,0.2,0.2,0.19887157
marginal_loss_price_rt,0.20347226,0.20260496,0.2,0.1968614,0.2,0.19988228,0.2,0.2,0.2,0.2,0.202055,0.20101258,0.2,0.2,0.19959047,0.19980556,0.19750336,0.1964704,0.2,0.20035404,0.20012285,0.19915193,0.2,0.1983121,0.19943044,0.2,0.2,0.20000723,0.2,0.20019811,0.20025824,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19767451,0.19991052,0.2,0.2,0.2,0.2,0.2,0.2,0.2000546,0.19923162,0.19941975,0.2007917,0.19990294,0.19995889,0.19988333,0.2,0.2,0.2
net_inadv_interchange_mw,0.2,0.20000103,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999966,0.2,0.2,0.2,0.2,0.2,0.2000095,0.2,0.2,0.2,0.2,0.2,0.2,0.2000013,0.2,0.2,0.2,0.2,0.19999643,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_sched_interchange_mw,0.19999021,0.2,0.2,0.2,0.19998811,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001908,0.19999446,0.20000243,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_inadv_interchange_mw,0.19954494,0.20078984,0.2,0.2,0.19956101,0.2,0.2,0.20091352,0.2,0.2,0.19912095,0.2,0.2,0.2,0.19977297,0.2,0.19988401,0.2007397,0.2,0.20006171,0.20009239,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19948857,0.2,0.2,0.2,0.20012432,0.2,0.2,0.19998467,0.19999327,0.20001198,0.20001414,0.2,0.2,0.2,0.2000236,0.2,0.2,0.2
net_actual_interchange_mw,0.2,0.2,0.2,0.2,0.20002353,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20005192,0.20001768,0.20002031,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19984089,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000716,0.2,0.2000117
gross_actual_interchange_mw,0.20000814,0.2,0.2,0.2,0.19988163,0.2,0.2,0.20009348,0.2,0.2,0.19992523,0.2,0.2,0.2,0.2,0.2,0.2,0.2003535,0.2,0.2,0.2,0.2,0.2,0.2,0.2000718,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19990541,0.20000216,0.2,0.2,0.2,0.19999021,0.19998981,0.2,0.2,0.2,0.2,0.2,0.2,0.2
