target_idx,target_field,source_idx,source_field,edge_weight,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
31,da_as_as_req_mw_primary_reserve,4,gen_fuel_nuclear_mw,0.36608049273490906,kendall,0.20062792301177979,0.19995419681072235,0.3759634494781494,0.19991937279701233,0.37991636991500854,0.20062792301177979,0.2513407766819,0.19927382469177246,0.500006377696991,0.20022474229335785,0.3240768611431122
31,da_as_as_req_mw_primary_reserve,1,gen_fuel_gas_mw,0.33065348863601685,nmi,0.2007818967103958,0.19974298775196075,0.40186312794685364,0.1997508704662323,0.39862433075904846,0.20007479190826416,0.3111291825771332,0.2007818967103958,0.10423211753368378,0.19964952766895294,0.4386764466762543
31,da_as_as_req_mw_primary_reserve,44,net_actual_interchange_mw,0.306598037481308,nmi,0.20066674053668976,0.19956472516059875,0.4211888313293457,0.1998589187860489,0.3523988127708435,0.20025673508644104,0.22610615193843842,0.20066674053668976,0.13342782855033875,0.19965286552906036,0.40099480748176575
31,da_as_as_req_mw_primary_reserve,46,total_gen,0.3010849952697754,nmi,0.20012851059436798,0.19996516406536102,0.37127307057380676,0.19996428489685059,0.3720719814300537,0.19998352229595184,0.28710612654685974,0.20012851059436798,0.09769745171070099,0.19995853304862976,0.3774466812610626
31,da_as_as_req_mw_primary_reserve,20,forecast_load_mw_day_ahead,0.2759288251399994,nmi,0.20130209624767303,0.19968867301940918,0.31768089532852173,0.19971145689487457,0.3141825199127197,0.1999915987253189,0.2723371982574463,0.20130209624767303,0.10492143779993057,0.19930614531040192,0.37208911776542664
31,da_as_as_req_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.2714187502861023,nmi,0.2008843570947647,0.19979289174079895,0.3135593831539154,0.1996360719203949,0.33697542548179626,0.20004481077194214,0.2498389333486557,0.2008843570947647,0.12154001742601395,0.19964177906513214,0.33612656593322754
31,da_as_as_req_mw_primary_reserve,47,metered_load_mw,0.26083993911743164,nmi,0.20015037059783936,0.19996829330921173,0.3021518588066101,0.1999680995941162,0.30228155851364136,0.20000532269477844,0.2508508861064911,0.20015037059783936,0.10621960461139679,0.19990789890289307,0.3428633213043213
31,da_as_as_req_mw_primary_reserve,16,gen_fuel_other_renewables_pct,0.2567201256752014,nmi,0.20165877044200897,0.19923660159111023,0.3173772692680359,0.19954413175582886,0.2934546172618866,0.20042084157466888,0.2219133973121643,0.20165877044200897,0.1276758909225464,0.19913965463638306,0.3249315619468689
31,da_as_as_req_mw_primary_reserve,11,gen_fuel_gas_pct,0.25447937846183777,distance_corr,0.2002808153629303,0.20025604963302612,0.3277316689491272,0.20014585554599762,0.29524239897727966,0.19987843930721283,0.22170206904411316,0.1994388997554779,0.0927359089255333,0.2002808153629303,0.3342755138874054
31,da_as_as_req_mw_primary_reserve,19,forecast_load_mw_latest_available,0.2536146640777588,nmi,0.20138397812843323,0.19939085841178894,0.32253360748291016,0.19937653839588165,0.32411158084869385,0.20027285814285278,0.21651488542556763,0.20138397812843323,0.10482178628444672,0.199575737118721,0.30170339345932007
32,da_as_as_req_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
32,da_as_as_req_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,0.9660519361495972,nmi,0.20032058656215668,0.2001863270998001,0.9879454374313354,0.20000185072422028,0.9615075588226318,0.19928330183029175,0.8904898166656494,0.20032058656215668,1.0,0.2002079337835312,0.9899463653564453
32,da_as_as_req_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,0.7465046644210815,kendall,0.20056957006454468,0.2001371681690216,0.6989951729774475,0.20008772611618042,0.7153443098068237,0.20056957006454468,0.5829058885574341,0.19916987419128418,0.9904584288597107,0.20003561675548553,0.7463443875312805
32,da_as_as_req_mw_synchronized_reserve,54,da_as_total_mw_synchronized_reserve,0.7113669514656067,kendall,0.20094649493694305,0.1999627649784088,0.7123125195503235,0.19984938204288483,0.7395614981651306,0.20094649493694305,0.5610746145248413,0.19936829805374146,0.8095377087593079,0.19987307488918304,0.735406219959259
32,da_as_as_req_mw_synchronized_reserve,4,gen_fuel_nuclear_mw,0.37934786081314087,kendall,0.20060375332832336,0.2000623345375061,0.3677521347999573,0.20006169378757477,0.3679426312446594,0.20060375332832336,0.282410204410553,0.1991928070783615,0.5159748792648315,0.20007941126823425,0.3635168969631195
32,da_as_as_req_mw_synchronized_reserve,1,gen_fuel_gas_mw,0.3134358525276184,pearson,0.2001248002052307,0.2001248002052307,0.42610064148902893,0.20011372864246368,0.41927602887153625,0.19996558129787445,0.2595350742340088,0.19980494678020477,0.1047147810459137,0.1999908983707428,0.3572115898132324
32,da_as_as_req_mw_synchronized_reserve,44,net_actual_interchange_mw,0.31299078464508057,nmi,0.20062607526779175,0.19964617490768433,0.3995040953159332,0.19995412230491638,0.32493239641189575,0.20024995505809784,0.24641169607639313,0.20062607526779175,0.17036235332489014,0.1995236575603485,0.4246949255466461
32,da_as_as_req_mw_synchronized_reserve,46,total_gen,0.30783915519714355,nmi,0.20022837817668915,0.19991013407707214,0.3819533884525299,0.19990763068199158,0.38325613737106323,0.20000500977039337,0.27036452293395996,0.20022837817668915,0.14141534268856049,0.19994887709617615,0.36247944831848145
32,da_as_as_req_mw_synchronized_reserve,19,forecast_load_mw_latest_available,0.2758105993270874,nmi,0.20091946423053741,0.19960299134254456,0.3445756137371063,0.19963116943836212,0.33951982855796814,0.20015296339988708,0.24275067448616028,0.20091946423053741,0.12505115568637848,0.19969335198402405,0.3282085359096527
32,da_as_as_req_mw_synchronized_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.27209824323654175,nmi,0.20084574818611145,0.19972489774227142,0.3131293058395386,0.1995953917503357,0.330508828163147,0.20025396347045898,0.23491838574409485,0.20084574818611145,0.15015843510627747,0.19957999885082245,0.3326408267021179
32,da_as_as_req_mw_synchronized_reserve,47,metered_load_mw,0.27038636803627014,nmi,0.2003180831670761,0.19988179206848145,0.34092018008232117,0.19988559186458588,0.33937570452690125,0.20002885162830353,0.23705710470676422,0.2003180831670761,0.09563662111759186,0.19988566637039185,0.3393456041812897
32,da_as_as_req_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,0.26668113470077515,nmi,0.2027316689491272,0.199170783162117,0.32102835178375244,0.1996217519044876,0.291692852973938,0.1999462991952896,0.2680240273475647,0.2027316689491272,0.0950537770986557,0.19852949678897858,0.3609166443347931
33,da_as_as_req_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,0.9674756526947021,nmi,0.2002868503332138,0.20018242299556732,0.9881067872047424,0.1999514251947403,0.9632535576820374,0.19938167929649353,0.8958373069763184,0.2002868503332138,1.0,0.20019763708114624,0.9898701906204224
33,da_as_as_req_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,0.9660454392433167,nmi,0.2002924680709839,0.20018941164016724,0.9879454374313354,0.19995127618312836,0.9615075588226318,0.19936057925224304,0.8904898166656494,0.2002924680709839,1.0,0.20020633935928345,0.9899463653564453
33,da_as_as_req_mw_thirty_minutes_reserve,54,da_as_total_mw_synchronized_reserve,0.6995554566383362,kendall,0.20034557580947876,0.19993862509727478,0.7163417935371399,0.19982028007507324,0.7560222744941711,0.20034557580947876,0.6052045822143555,0.19995655119419098,0.7026315331459045,0.19993895292282104,0.7178021669387817
33,da_as_as_req_mw_thirty_minutes_reserve,53,da_as_total_mw_primary_reserve,0.683772087097168,kendall,0.20019038021564484,0.20000888407230377,0.6849477291107178,0.19996055960655212,0.6905415654182434,0.20019038021564484,0.5817051529884338,0.19992265105247498,0.7294379472732544,0.19991755485534668,0.7323643565177917
33,da_as_as_req_mw_thirty_minutes_reserve,44,net_actual_interchange_mw,0.3351392149925232,nmi,0.2005121111869812,0.19974671304225922,0.4162561893463135,0.1999661922454834,0.34173083305358887,0.20016421377658844,0.28272294998168945,0.2005121111869812,0.17884036898612976,0.19961073994636536,0.4569298326969147
33,da_as_as_req_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,0.3333587050437927,kendall,0.20048503577709198,0.1998104304075241,0.3573712408542633,0.1998656690120697,0.3491993248462677,0.20048503577709198,0.2611767649650574,0.19969506561756134,0.3795652687549591,0.20014387369155884,0.31976935267448425
33,da_as_as_req_mw_thirty_minutes_reserve,1,gen_fuel_gas_mw,0.32784414291381836,nmi,0.20069816708564758,0.19975849986076355,0.38940367102622986,0.19978617131710052,0.38058191537857056,0.20008642971515656,0.314165323972702,0.20069816708564758,0.1363908052444458,0.1996707022190094,0.4196350574493408
33,da_as_as_req_mw_thirty_minutes_reserve,46,total_gen,0.30179381370544434,nmi,0.20009241998195648,0.19996438920497894,0.3760911226272583,0.1999632865190506,0.3776070475578308,0.20001550018787384,0.2907399535179138,0.20009241998195648,0.08866269886493683,0.19996444880962372,0.37600794434547424
33,da_as_as_req_mw_thirty_minutes_reserve,19,forecast_load_mw_latest_available,0.268047034740448,nmi,0.20134586095809937,0.19954408705234528,0.3158344626426697,0.19962112605571747,0.3069300651550293,0.20018045604228973,0.25050315260887146,0.20134586095809937,0.1257087141275406,0.19930854439735413,0.34267285466194153
33,da_as_as_req_mw_thirty_minutes_reserve,47,metered_load_mw,0.2638145685195923,nmi,0.2000783085823059,0.1999681442975998,0.3224532902240753,0.1999773532152176,0.30621179938316345,0.20001214742660522,0.23496168851852417,0.2000783085823059,0.12722580134868622,0.19996407628059387,0.3283013105392456
33,da_as_as_req_mw_thirty_minutes_reserve,16,gen_fuel_other_renewables_pct,0.26220208406448364,nmi,0.2021680474281311,0.19943377375602722,0.3112659454345703,0.1995106190443039,0.3043997883796692,0.19979292154312134,0.2781880497932434,0.2021680474281311,0.07920868694782257,0.19909469783306122,0.3405449092388153
33,da_as_as_req_mw_thirty_minutes_reserve,11,gen_fuel_gas_pct,0.2585075795650482,pearson,0.20024675130844116,0.20024675130844116,0.3405464291572571,0.2001221776008606,0.29691624641418457,0.19989167153835297,0.22519685328006744,0.1995285451412201,0.09993268549442291,0.2002107948064804,0.32935458421707153
33,da_as_as_req_mw_thirty_minutes_reserve,20,forecast_load_mw_day_ahead,0.2577260732650757,nmi,0.2012127786874771,0.19956941902637482,0.3139615058898926,0.19963914155960083,0.3037116825580597,0.20011119544506073,0.24481363594532013,0.2012127786874771,0.09879105538129807,0.19946753978729248,0.32871633768081665
33,da_as_as_req_mw_thirty_minutes_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.252470463514328,nmi,0.20066700875759125,0.19973810017108917,0.3059961497783661,0.1997051239013672,0.31182292103767395,0.20013850927352905,0.21885931491851807,0.20066700875759125,0.12269722670316696,0.19975131750106812,0.30365386605262756
29,da_as_mcp_primary_reserve,30,da_as_mcp_synchronized_reserve,0.8807642459869385,kendall,0.20134060084819794,0.1991650015115738,0.9646216630935669,0.201086163520813,0.7721471786499023,0.20134060084819794,0.7482596635818481,0.1987951546907425,1.0,0.1996130496263504,0.9214180707931519
29,da_as_mcp_primary_reserve,52,total_lmp_da,0.5830113291740417,pearson,0.20047655701637268,0.20047655701637268,0.7056629061698914,0.1997811496257782,0.5251715183258057,0.19940033555030823,0.42579925060272217,0.20004259049892426,0.5979375243186951,0.2002994269132614,0.6595407128334045
29,da_as_mcp_primary_reserve,37,da_as_nsr_mw_primary_reserve,0.5522430539131165,nmi,0.20050379633903503,0.19965387880802155,0.29559144377708435,0.2000948041677475,0.615596354007721,0.1998797208070755,0.4742494225502014,0.20050379633903503,0.9142623543739319,0.19986778497695923,0.4600217938423157
29,da_as_mcp_primary_reserve,2,gen_fuel_hydro_mw,0.4849235713481903,distance_corr,0.20016393065452576,0.20001135766506195,0.459967702627182,0.2000308781862259,0.5286074280738831,0.1999429315328598,0.4359305799007416,0.1998508721590042,0.3725508153438568,0.20016393065452576,0.6273415684700012
29,da_as_mcp_primary_reserve,38,system_energy_price_da,0.4804615378379822,nmi,0.20135030150413513,0.1989583969116211,0.6694318056106567,0.19984428584575653,0.5129639506340027,0.20050658285617828,0.3842499256134033,0.20135030150413513,0.2371881604194641,0.19934043288230896,0.6017693281173706
29,da_as_mcp_primary_reserve,12,gen_fuel_hydro_pct,0.4614146649837494,distance_corr,0.20024248957633972,0.19986729323863983,0.39645692706108093,0.20019109547138214,0.5540498495101929,0.19986777007579803,0.39672020077705383,0.19983133673667908,0.3752675950527191,0.20024248957633972,0.5841830372810364
29,da_as_mcp_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.4228909909725189,distance_corr,0.2002316266298294,0.20008575916290283,0.454228937625885,0.2001124620437622,0.46088942885398865,0.199816033244133,0.3611452877521515,0.19975416362285614,0.3424018919467926,0.2002316266298294,0.49551457166671753
29,da_as_mcp_primary_reserve,39,total_lmp_rt,0.40400755405426025,distance_corr,0.2000863254070282,0.19996236264705658,0.4336114227771759,0.20001079142093658,0.38258716464042664,0.1999281793832779,0.3306722342967987,0.20001228153705597,0.3758285641670227,0.2000863254070282,0.4972803592681885
29,da_as_mcp_primary_reserve,8,gen_fuel_storage_mw,0.3771805167198181,distance_corr,0.20027939975261688,0.1998727172613144,0.3428874909877777,0.2002096027135849,0.4329596161842346,0.1998995989561081,0.34872913360595703,0.1997387558221817,0.3078460395336151,0.20027939975261688,0.4531889259815216
29,da_as_mcp_primary_reserve,53,da_as_total_mw_primary_reserve,0.3425740599632263,nmi,0.2011023461818695,0.19934925436973572,0.1627703458070755,0.1999681293964386,0.3413468897342682,0.19980445504188538,0.28707265853881836,0.2011023461818695,0.6410138010978699,0.1997757852077484,0.27831023931503296
29,da_as_mcp_primary_reserve,5,gen_fuel_oil_mw,0.33603259921073914,kendall,0.20028947293758392,0.19962511956691742,0.4792899191379547,0.2000558227300644,0.3098638653755188,0.20028947293758392,0.22685448825359344,0.20013827085494995,0.28347498178482056,0.19989126920700073,0.3811744451522827
29,da_as_mcp_primary_reserve,54,da_as_total_mw_synchronized_reserve,0.33229514956474304,nmi,0.2004670947790146,0.1997383087873459,0.25456035137176514,0.19998863339424133,0.3420529067516327,0.19982020556926727,0.2789786756038666,0.2004670947790146,0.4671195447444916,0.19998584687709808,0.31829920411109924
29,da_as_mcp_primary_reserve,51,marginal_loss_price_da,0.3212435245513916,pearson,0.20074976980686188,0.20074976980686188,0.5215856432914734,0.19971369206905365,0.24368387460708618,0.1995541900396347,0.1994418054819107,0.1995643973350525,0.2021552324295044,0.20041786134243011,0.43771493434906006
29,da_as_mcp_primary_reserve,24,total_pjm_reg_purchases,0.2948552966117859,nmi,0.2001895010471344,0.1998739391565323,0.26226210594177246,0.20000137388706207,0.29519790410995483,0.19976797699928284,0.2409331202507019,0.2001895010471344,0.34010130167007446,0.20016717910766602,0.3356219530105591
29,da_as_mcp_primary_reserve,15,gen_fuel_oil_pct,0.29451921582221985,nmi,0.2004021257162094,0.1996532529592514,0.46689292788505554,0.19997625052928925,0.3159977197647095,0.20010167360305786,0.23136448860168457,0.2004021257162094,0.09271746128797531,0.1998666524887085,0.3664107918739319
29,da_as_mcp_primary_reserve,40,marginal_loss_price_rt,0.2862016558647156,kendall,0.20005051791667938,0.20002713799476624,0.4408320486545563,0.19994622468948364,0.31485047936439514,0.20005051791667938,0.20277632772922516,0.2000245898962021,0.1631336212158203,0.19995152950286865,0.3094444274902344
29,da_as_mcp_primary_reserve,41,net_inadv_interchange_mw,0.14354689419269562,distance_corr,0.20017261803150177,0.1999739408493042,0.14124107360839844,0.20004111528396606,0.16964370012283325,0.20001935958862305,0.1353653222322464,0.1997930109500885,0.05292658135294914,0.20017261803150177,0.2183944582939148
30,da_as_mcp_synchronized_reserve,29,da_as_mcp_primary_reserve,0.8807721734046936,kendall,0.20131263136863708,0.19916771352291107,0.9646216630935669,0.20108462870121002,0.7721471786499023,0.20131263136863708,0.7482596635818481,0.19882921874523163,1.0,0.1996058076620102,0.9214180707931519
30,da_as_mcp_synchronized_reserve,52,total_lmp_da,0.5858449935913086,pearson,0.2017659842967987,0.2017659842967987,0.806042492389679,0.2002657800912857,0.6227082014083862,0.19908803701400757,0.4666500389575958,0.19796684384346008,0.32457441091537476,0.20091339945793152,0.703519344329834
30,da_as_mcp_synchronized_reserve,38,system_energy_price_da,0.5807254314422607,nmi,0.20291668176651,0.1973288506269455,0.7904835343360901,0.19981016218662262,0.5950672626495361,0.20135170221328735,0.47445833683013916,0.20291668176651,0.3591083288192749,0.19859260320663452,0.6920585036277771
30,da_as_mcp_synchronized_reserve,12,gen_fuel_hydro_pct,0.4546676576137543,spearman,0.2004745453596115,0.19984224438667297,0.4222351908683777,0.2004745453596115,0.5625342726707458,0.1996874064207077,0.38185960054397583,0.19965986907482147,0.3751167356967926,0.20033593475818634,0.5309337377548218
30,da_as_mcp_synchronized_reserve,2,gen_fuel_hydro_mw,0.4269992709159851,distance_corr,0.2006417065858841,0.20023132860660553,0.4692869186401367,0.20061512291431427,0.5566823482513428,0.1997964233160019,0.38968151807785034,0.1987154334783554,0.15442126989364624,0.2006417065858841,0.5622538328170776
30,da_as_mcp_synchronized_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.4035980701446533,pearson,0.20076003670692444,0.20076003670692444,0.49629348516464233,0.20057888329029083,0.4753410816192627,0.19960366189479828,0.3506317734718323,0.19840626418590546,0.20946788787841797,0.20065118372440338,0.483783096075058
30,da_as_mcp_synchronized_reserve,39,total_lmp_rt,0.39993175864219666,pearson,0.20022648572921753,0.20022648572921753,0.5318905711174011,0.20001505315303802,0.4492875933647156,0.19999505579471588,0.3442991077899933,0.19961369037628174,0.17397311329841614,0.20014972984790802,0.49954283237457275
30,da_as_mcp_synchronized_reserve,51,marginal_loss_price_da,0.362093985080719,pearson,0.20202425122261047,0.20202425122261047,0.6259400844573975,0.19944827258586884,0.28570038080215454,0.1989993155002594,0.22839616239070892,0.19873468577861786,0.19457660615444183,0.20079347491264343,0.4708153307437897
30,da_as_mcp_synchronized_reserve,15,gen_fuel_oil_pct,0.35039231181144714,nmi,0.2017960399389267,0.19847528636455536,0.529280424118042,0.1996832937002182,0.3896310031414032,0.20061340928077698,0.27246132493019104,0.2017960399389267,0.14374478161334991,0.19943201541900635,0.4205639064311981
30,da_as_mcp_synchronized_reserve,5,gen_fuel_oil_mw,0.34850889444351196,nmi,0.20146794617176056,0.19849184155464172,0.53680020570755,0.19994646310806274,0.35177457332611084,0.20078212022781372,0.24844932556152344,0.20146794617176056,0.1697711944580078,0.19931161403656006,0.4391852617263794
30,da_as_mcp_synchronized_reserve,40,marginal_loss_price_rt,0.3353723883628845,nmi,0.20015984773635864,0.1998748481273651,0.5523185133934021,0.1999279260635376,0.3604905903339386,0.20013420283794403,0.2486678510904312,0.20015984773635864,0.13659116625785828,0.19990316033363342,0.37917691469192505
30,da_as_mcp_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,0.31680038571357727,nmi,0.20185382664203644,0.19935372471809387,0.22906415164470673,0.19989463686943054,0.3015388250350952,0.19906550645828247,0.189067542552948,0.20185382664203644,0.5668604373931885,0.19983233511447906,0.2942458391189575
30,da_as_mcp_synchronized_reserve,8,gen_fuel_storage_mw,0.3101111650466919,spearman,0.20040082931518555,0.199966162443161,0.30377456545829773,0.20040082931518555,0.4040890336036682,0.19996502995491028,0.30209213495254517,0.19934070110321045,0.15511949360370636,0.20032724738121033,0.3846570551395416
30,da_as_mcp_synchronized_reserve,24,total_pjm_reg_purchases,0.27747082710266113,distance_corr,0.20023228228092194,0.19983987510204315,0.24583692848682404,0.20021075010299683,0.3191245496273041,0.19969794154167175,0.2191528081893921,0.2000192403793335,0.27986374497413635,0.20023228228092194,0.3231653571128845
30,da_as_mcp_synchronized_reserve,14,gen_fuel_nuclear_pct,0.2765032649040222,pearson,0.2006063312292099,0.2006063312292099,0.36311987042427063,0.20027634501457214,0.3144288659095764,0.19948157668113708,0.20282959938049316,0.19920693337917328,0.16364261507987976,0.2004287987947464,0.3374112844467163
37,da_as_nsr_mw_primary_reserve,53,da_as_total_mw_primary_reserve,0.6759966015815735,pearson,0.20427978038787842,0.20427978038787842,0.7431836128234863,0.19951336085796356,0.6690537333488464,0.19056659936904907,0.5154742002487183,0.20337553322315216,0.7295251488685608,0.2022646814584732,0.7124049067497253
37,da_as_nsr_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,0.562951385974884,nmi,0.23355120420455933,0.19282260537147522,0.45198407769203186,0.19095079600811005,0.4170122444629669,0.1870090216398239,0.34160593152046204,0.23355120420455933,1.0,0.19566640257835388,0.5046100616455078
37,da_as_nsr_mw_primary_reserve,29,da_as_mcp_primary_reserve,0.5390242338180542,pearson,0.21711041033267975,0.21711041033267975,0.29559144377708435,0.19495414197444916,0.615596354007721,0.20381207764148712,0.4742494225502014,0.17935939133167267,0.9142623543739319,0.2047639638185501,0.4600217938423157
37,da_as_nsr_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.3248748779296875,spearman,0.20534539222717285,0.20363116264343262,0.390669584274292,0.20534539222717285,0.42010849714279175,0.198104590177536,0.2908262312412262,0.19085226953029633,0.14760613441467285,0.20206663012504578,0.36260339617729187
37,da_as_nsr_mw_primary_reserve,30,da_as_mcp_synchronized_reserve,0.30866387486457825,kendall,0.21196693181991577,0.20747897028923035,0.22906415164470673,0.2004917711019516,0.3015388250350952,0.21196693181991577,0.189067542552948,0.1789119690656662,0.5668604373931885,0.2011503428220749,0.2942458391189575
37,da_as_nsr_mw_primary_reserve,4,gen_fuel_nuclear_mw,0.26482516527175903,nmi,0.20623371005058289,0.20065055787563324,0.2582036554813385,0.19752062857151031,0.2875416576862335,0.20048582553863525,0.25981271266937256,0.20623371005058289,0.2122538834810257,0.1951092630624771,0.3093568682670593
34,da_as_ss_mw_primary_reserve,35,da_as_ss_mw_synchronized_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
