,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.2,0.20109576,0.2,0.2,0.19944687,0.19911711,0.20038985,0.2,0.2,0.2,0.19922595,0.2,0.2,0.2,0.20007661,0.19902527,0.2000758,0.2,0.2,0.20006818,0.20020668,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19962111,0.1999451,0.20075703,0.2,0.20074332,0.19976673,0.2,0.2002279,0.20024954,0.20027839,0.20022933,0.2,0.2,0.20018317,0.20016731,0.2,0.2,0.2
gen_fuel_gas_mw,0.20003623,0.2,0.2000801,0.19992049,0.19994731,0.20002761,0.2,0.2,0.2,0.19990018,0.19997914,0.20005704,0.2,0.2,0.19996318,0.20000462,0.19992283,0.2,0.19987205,0.20007525,0.20009692,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000833,0.20001194,0.2000068,0.2,0.2,0.2,0.2,0.2000105,0.19989876,0.19997719,0.19999443,0.2,0.20002554,0.2,0.2,0.19994313,0.19994015,0.19997714,0.2,0.2,0.1999673,0.19995534,0.2,0.19997896,0.2
gen_fuel_hydro_mw,0.2,0.20101357,0.2,0.2,0.2,0.20059371,0.2,0.2,0.19957231,0.2,0.2,0.2,0.19962518,0.2,0.19913459,0.20041947,0.2,0.2,0.2,0.20060943,0.20065929,0.2,0.20005949,0.20001374,0.19972569,0.2,0.2,0.2,0.20015845,0.19990969,0.20027371,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2005721,0.20000407,0.2,0.2,0.2,0.2,0.2,0.2,0.19966914,0.19965273,0.2,0.2,0.2,0.19987762,0.19983754,0.2,0.2,0.2
gen_fuel_multiple_fuels_mw,0.2,0.1994832,0.2,0.2,0.2,0.20020854,0.2,0.2,0.2,0.19975017,0.2,0.2002475,0.2,0.19951293,0.20005086,0.20036975,0.19966134,0.2,0.19966449,0.19866401,0.19873941,0.2,0.2,0.2,0.2,0.2,0.2,0.19942456,0.19998606,0.2,0.2,0.2,0.2,0.2,0.1996382,0.19966055,0.19967687,0.2,0.20026049,0.1994738,0.19950032,0.2,0.2,0.2,0.2,0.2,0.19986232,0.19979867,0.2,0.2,0.20076168,0.2,0.2000004,0.2,0.2,0.2008779
gen_fuel_nuclear_mw,0.19664931,0.2016863,0.2,0.2,0.2,0.2,0.20053113,0.2,0.2,0.2,0.19534926,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20166647,0.2022263,0.2,0.2,0.2,0.2,0.19940184,0.2,0.2,0.2,0.2,0.2,0.20028836,0.19966355,0.20063287,0.2,0.2,0.2,0.20033021,0.2,0.2,0.2,0.2,0.19869806,0.19936487,0.2003461,0.20041828,0.19978134,0.19980367,0.19990072,0.2,0.2,0.2,0.2,0.20029384,0.2,0.19985874
gen_fuel_oil_mw,0.2008922,0.2006833,0.19958708,0.19987428,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20022798,0.2,0.20001534,0.2000906,0.19997309,0.19990312,0.2,0.19991797,0.2001141,0.20003267,0.20000343,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1993008,0.19935855,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19925629,0.2001104,0.20014502,0.2,0.2,0.2,0.2,0.2,0.19997743,0.19996972,0.2,0.2,0.19997348,0.19997351,0.19996779,0.2,0.2,0.19986616
gen_fuel_other_renewables_mw,0.19996196,0.2,0.2,0.2,0.19999462,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20005491,0.2,0.2,0.20000692,0.2000202,0.2,0.2,0.2,0.2,0.20002954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_solar_mw,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000035,0.2,0.2,0.2,0.2,0.2,0.2,0.19999436,0.2,0.19999479,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000301,0.2,0.19999894,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_storage_mw,0.2,0.2,0.19991796,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989075,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19991548,0.2,0.2,0.2,0.2,0.19988132,0.19996873,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999415,0.19987062,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002201,0.2,0.2,0.2
gen_fuel_wind_mw,0.2,0.19999458,0.2,0.19999754,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999094,0.2,0.19999968,0.2,0.2,0.2,0.2,0.20000523,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_coal_pct,0.19916585,0.20108418,0.2,0.2,0.1993415,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20027022,0.2,0.20024419,0.2,0.2,0.200157,0.20038877,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20019421,0.20211121,0.20503385,0.2,0.2,0.19956288,0.2,0.20097335,0.20051365,0.20055062,0.200716,0.2,0.2,0.20037633,0.20027043,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.20005938,0.2,0.20002277,0.2,0.19998597,0.2,0.2,0.2,0.19997723,0.2,0.2,0.2,0.2,0.19998536,0.19997735,0.19997399,0.20008706,0.19997728,0.20004085,0.20003171,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001207,0.2,0.20001239,0.2000032,0.20000312,0.2000036,0.2,0.2,0.20006956,0.20010187,0.20001268,0.2,0.2,0.2,0.2,0.20001793,0.20001158,0.2,0.2,0.2,0.2,0.20000336,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.199974,0.2,0.2,0.2,0.2,0.2,0.19984885,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20008086,0.2,0.19983576,0.2,0.2,0.2,0.2,0.19982298,0.19990559,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999785,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20003667,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.20002398,0.2,0.2,0.2,0.2,0.2,0.199995,0.2,0.2,0.2,0.2,0.20000188,0.20000775,0.2,0.2,0.2,0.2,0.2,0.20003866,0.2,0.2,0.2,0.2,0.2,0.20007896,0.19999684,0.2,0.2,0.2,0.2,0.2,0.2000141,0.20001408,0.20001625,0.2,0.19997206,0.20005572,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000001,0.2,0.2,0.19999382
