target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,1.9920973777770996,0.9066425882565888
gross_actual_interchange_mw,11,2.343827724456787,0.9774520810166634
total_gen,28,2.079249620437622,0.6239861971521962
metered_load_mw,27,1.9908922910690308,0.604062753106669
total_losses,19,2.7072508335113525,0.9194453859178855
congestion_price_da,8,1.9880536794662476,0.9560517281290042
congestion_price_rt,11,1.9201146364212036,0.8007499986354317
marginal_loss_price_da,21,2.6898088455200195,0.883491220886306
total_lmp_da,32,2.6563119888305664,0.7664496266679516
da_as_total_mw_primary_reserve,11,0.7521107792854309,0.31365455690135674
da_as_total_mw_synchronized_reserve,8,0.75788414478302,0.3644652324156121
da_as_total_mw_thirty_minutes_reserve,18,2.8305118083953857,0.9792898787717365
