target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.20010502636432648,0.19916515052318573,0.1992434412240982,0.2018505483865738,0.19963578879833221
gross_actual_interchange_mw,19,0.19920098781585693,0.1995701789855957,0.20046056807041168,0.19981348514556885,0.20095479488372803
total_gen,27,0.20046460628509521,0.20015250146389008,0.1988549828529358,0.20057392120361328,0.19995397329330444
metered_load_mw,30,0.20016780495643616,0.1997009962797165,0.20073936879634857,0.19980153441429138,0.1995902806520462
total_losses,22,0.19853425025939941,0.19913655519485474,0.19853796064853668,0.20453239977359772,0.19925881922245026
congestion_price_da,20,0.1997433602809906,0.19979433715343475,0.19882509112358093,0.20063988864421844,0.20099732279777527
congestion_price_rt,19,0.198107048869133,0.1999596357345581,0.20333930850028992,0.19838596880435944,0.20020805299282074
marginal_loss_price_da,23,0.20001894235610962,0.20049428939819336,0.20057179033756256,0.19713623821735382,0.20177873969078064
total_lmp_da,29,0.1995377093553543,0.2000412940979004,0.20017948746681213,0.19992297887802124,0.20031853020191193
da_as_total_mw_primary_reserve,18,0.1998520791530609,0.20384757220745087,0.19673171639442444,0.19926223158836365,0.20030637085437775
da_as_total_mw_synchronized_reserve,15,0.20007841289043427,0.20120957493782043,0.19990605115890503,0.19931243360042572,0.19949349761009216
da_as_total_mw_thirty_minutes_reserve,24,0.20002047717571259,0.19983410835266113,0.199642613530159,0.20114560425281525,0.19935721158981323
