confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9878612756729126,0.012664150446653366,True
total_gen,0.9853876233100891,0.015393493697047234,True
total_lmp_da,0.9780521392822266,0.025090519338846207,True
da_as_total_mw_primary_reserve,0.9419684410095215,0.06095524877309799,True
da_as_total_mw_synchronized_reserve,0.9082022905349731,0.09471335262060165,True
da_as_total_mw_thirty_minutes_reserve,0.7996681928634644,0.2082715630531311,True
total_losses,0.7817947268486023,0.21785353124141693,True
net_actual_interchange_mw,0.7668795585632324,0.23641932010650635,True
gross_actual_interchange_mw,0.7236506342887878,0.2879502773284912,True
marginal_loss_price_da,0.7165555953979492,0.27860647439956665,True
congestion_price_rt,0.5278788805007935,0.5281937122344971,True
congestion_price_da,0.3532080054283142,0.702666699886322,True
