experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
conf_edge_alpha_gated_allloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation13/outputs/run_20260523_055618_conf_edge_alpha_gated_allloss,hybrid_bilinear_gated,0.4842253625392914,0.4842253625392914,0.4842253625392914,,,0.2235773801803589,0.4102626442909241,0.6513049602508545,0.4524480700492859,0.3610873818397522
conf_edge_alpha_gated_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation13/outputs/run_20260523_055056_conf_edge_alpha_gated_maskloss,hybrid_bilinear_gated,0.33553194999694824,0.33553194999694824,0.5449155569076538,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.266984760761261,0.467360258102417,0.6809914112091064,0.4362316131591797,0.36241579055786133
