target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
44,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.9458796977996826,0.017919952049851418,0.3317148983478546,0.012295616790652275,0.18383361399173737,0.010693003423511982,0.10419522225856781,0.013211755082011223,0.219191312789917,0.9458796977996826,0.4478509724140167
44,congestion_price_da,29,da_as_mcp_primary_reserve,general,nmi,0.9206181168556213,0.019666921347379684,0.21680958569049835,0.02344796620309353,0.18173174560070038,0.023247314617037773,0.18315598368644714,0.9206181168556213,0.11614567786455154,0.01301965769380331,0.35504233837127686
44,congestion_price_da,5,gen_fuel_oil_mw,general,distance_corr,0.8694674372673035,0.044567447155714035,0.34656307101249695,0.02959083579480648,0.15995657444000244,0.02789837121963501,0.10984385758638382,0.02847585454583168,0.13562051951885223,0.8694674372673035,0.45482492446899414
44,congestion_price_da,0,gen_fuel_coal_mw,general,kendall,0.8581766486167908,0.019954603165388107,0.29922106862068176,0.038961246609687805,0.18509361147880554,0.8581766486167908,0.14413930475711823,0.06553018093109131,0.15204499661922455,0.017377406358718872,0.339762419462204
44,congestion_price_da,1,gen_fuel_gas_mw,general,nmi,0.8382927179336548,0.03383221849799156,0.33504968881607056,0.04288497567176819,0.2437940090894699,0.0550113171339035,0.17732825875282288,0.8382927179336548,0.1270899772644043,0.029978835955262184,0.3957001566886902
44,congestion_price_da,14,gen_fuel_nuclear_pct,general,nmi,0.7739065289497375,0.030942637473344803,0.28271836042404175,0.045477915555238724,0.20169568061828613,0.12492949515581131,0.13048169016838074,0.7739065289497375,0.11763083934783936,0.024743439629673958,0.356283962726593
44,congestion_price_da,20,forecast_load_mw_day_ahead,general,distance_corr,0.2429627627134323,0.2243383228778839,0.32164210081100464,0.178087517619133,0.20571817457675934,0.17926174402236938,0.15802466869354248,0.17534959316253662,0.11307418346405029,0.2429627627134323,0.39275413751602173
44,congestion_price_da,19,forecast_load_mw_latest_available,general,distance_corr,0.23172755539417267,0.13342607021331787,0.35791346430778503,0.20552410185337067,0.20353685319423676,0.19985537230968475,0.16338692605495453,0.2294669896364212,0.14353172481060028,0.23172755539417267,0.42032766342163086
