target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
49,congestion_price_da,5,gen_fuel_oil_mw,general,distance_corr,0.39923664927482605,0.222195565700531,0.34656307101249695,0.131011500954628,0.15995657444000244,0.12143631279468536,0.10984385758638382,0.12611991167068481,0.13562051951885223,0.39923664927482605,0.45482492446899414
49,congestion_price_da,19,forecast_load_mw_latest_available,general,nmi,0.36884427070617676,0.10145015269517899,0.35791346430778503,0.18008312582969666,0.20353685319423676,0.26046350598335266,0.16338692605495453,0.36884427070617676,0.14353172481060028,0.08915893733501434,0.42032766342163086
49,congestion_price_da,46,total_gen,confidential,distance_corr,0.2889278531074524,0.2296980768442154,0.3388212323188782,0.16966165602207184,0.21601395308971405,0.15689320862293243,0.16420628130435944,0.15481914579868317,0.1540222465991974,0.2889278531074524,0.4351305067539215
49,congestion_price_da,51,marginal_loss_price_da,confidential,nmi,0.2828300893306732,0.1577073186635971,0.3604949414730072,0.21122175455093384,0.24627968668937683,0.21301692724227905,0.20792758464813232,0.2828300893306732,0.1428236961364746,0.1352238804101944,0.46717315912246704
49,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.2743629515171051,0.19147883355617523,0.3317148983478546,0.18070557713508606,0.18383361399173737,0.16493698954582214,0.10419522225856781,0.1885155886411667,0.219191312789917,0.2743629515171051,0.4478509724140167
49,congestion_price_da,1,gen_fuel_gas_mw,general,distance_corr,0.2413300722837448,0.2221681922674179,0.33504968881607056,0.19013714790344238,0.2437940090894699,0.1776054948568344,0.17732825875282288,0.1687590777873993,0.1270899772644043,0.2413300722837448,0.3957001566886902
49,congestion_price_da,47,metered_load_mw,confidential,distance_corr,0.22354385256767273,0.21061012148857117,0.34235435724258423,0.19572091102600098,0.2019037902355194,0.1824282854795456,0.13189324736595154,0.18769682943820953,0.1590486615896225,0.22354385256767273,0.36620157957077026
49,congestion_price_da,52,total_lmp_da,confidential,kendall,0.2175978571176529,0.17977099120616913,0.497509241104126,0.2031002640724182,0.31039950251579285,0.2175978571176529,0.15131647884845734,0.21736502647399902,0.15379910171031952,0.1821659505367279,0.47566232085227966
50,congestion_price_rt,38,system_energy_price_da,general,nmi,0.8647374510765076,0.03319552168250084,0.43597233295440674,0.031918566673994064,0.46427714824676514,0.03819921240210533,0.3479253947734833,0.8647374510765076,0.10832719504833221,0.03194928914308548,0.46357080340385437
50,congestion_price_rt,15,gen_fuel_oil_pct,general,nmi,0.5838233828544617,0.09577548503875732,0.3845900893211365,0.10001490265130997,0.35251811146736145,0.12306728214025497,0.22801947593688965,0.5838233828544617,0.0219439547508955,0.09731893986463547,0.3724759817123413
50,congestion_price_rt,5,gen_fuel_oil_mw,general,nmi,0.4443025588989258,0.12275439500808716,0.3902544379234314,0.12746790051460266,0.36456218361854553,0.1678987741470337,0.20778146386146545,0.4443025588989258,0.0851275846362114,0.1375764012336731,0.31729674339294434
50,congestion_price_rt,39,total_lmp_rt,general,distance_corr,0.3684784173965454,0.17513634264469147,0.5256344676017761,0.19864214956760406,0.597611665725708,0.14698560535907745,0.436840295791626,0.11075744777917862,0.23382802307605743,0.3684784173965454,0.6620169878005981
50,congestion_price_rt,52,total_lmp_da,confidential,nmi,0.34296292066574097,0.16132068634033203,0.3869017958641052,0.14912258088588715,0.44343432784080505,0.19127842783927917,0.30300647020339966,0.34296292066574097,0.08528289943933487,0.15531548857688904,0.4127000570297241
50,congestion_price_rt,40,marginal_loss_price_rt,general,distance_corr,0.28884637355804443,0.18467511236667633,0.4764525592327118,0.24118371307849884,0.574363112449646,0.1575377881526947,0.406827837228775,0.12775693833827972,0.285727322101593,0.28884637355804443,0.5954627394676208
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,nmi,0.2465982884168625,0.18457792699337006,0.3426927924156189,0.18758566677570343,0.37057605385780334,0.18146920204162598,0.2931496798992157,0.2465982884168625,0.7031575441360474,0.19976884126663208,0.4245091676712036
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,nmi,0.24117304384708405,0.18902255594730377,0.3141283690929413,0.18346844613552094,0.35024353861808777,0.20317032933235168,0.2619186043739319,0.24117304384708405,0.08172803372144699,0.18316560983657837,0.35228171944618225
50,congestion_price_rt,47,metered_load_mw,confidential,spearman,0.20754937827587128,0.20061653852462769,0.26309147477149963,0.20754937827587128,0.3377719819545746,0.20226463675498962,0.2511979639530182,0.18315063416957855,0.09974148124456406,0.20641885697841644,0.31741660833358765
50,congestion_price_rt,21,rmccp,general,distance_corr,0.20631586015224457,0.19717170298099518,0.2805345058441162,0.20040136575698853,0.36888736486434937,0.19691576063632965,0.305536150932312,0.1991952508687973,1.0,0.20631586015224457,0.45376378297805786
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,pearson,0.20438474416732788,0.20438474416732788,0.3361304998397827,0.20167893171310425,0.38790032267570496,0.19838066399097443,0.259620726108551,0.19189873337745667,0.09694968909025192,0.20365701615810394,0.3576793074607849
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,nmi,0.5109000205993652,0.11293206363916397,0.43467918038368225,0.11882887035608292,0.4118874669075012,0.15082116425037384,0.3302573263645172,0.5109000205993652,0.22781901061534882,0.10651790350675583,0.46321672201156616
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,pearson,0.31369009613990784,0.31369009613990784,0.7314221262931824,0.16780056059360504,0.644254207611084,0.11002188920974731,0.49468350410461426,0.18286503851413727,0.6648451089859009,0.2256224900484085,0.7061870694160461
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,pearson,0.2674681544303894,0.2674681544303894,0.16955505311489105,0.16718658804893494,0.3511554002761841,0.19185753166675568,0.27536842226982117,0.1835484504699707,0.30234411358833313,0.1899392306804657,0.2847083806991577
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,kendall,0.24815136194229126,0.2005048245191574,0.16580548882484436,0.17656788229942322,0.195896178483963,0.24815136194229126,0.1286676526069641,0.20431840419769287,0.1619681566953659,0.17045755684375763,0.20563995838165283
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,nmi,0.21932989358901978,0.1943950355052948,0.5141226649284363,0.19198936223983765,0.5552305579185486,0.19628603756427765,0.392962783575058,0.21932989358901978,0.18261083960533142,0.19799965620040894,0.49525538086891174
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,kendall,0.2150653600692749,0.204255148768425,0.269499808549881,0.19961358606815338,0.3234442472457886,0.2150653600692749,0.19148728251457214,0.18833257257938385,0.5314394235610962,0.19273339211940765,0.48865368962287903
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,nmi,0.20763757824897766,0.19644795358181,0.3596746325492859,0.1980792135000229,0.3605280816555023,0.19809874892234802,0.26185041666030884,0.20763757824897766,0.08838044106960297,0.19973653554916382,0.3805939257144928
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,pearson,0.2044593095779419,0.2044593095779419,0.18342214822769165,0.20305655896663666,0.16738909482955933,0.20167000591754913,0.0869300365447998,0.1911642700433731,0.028677815571427345,0.1996498852968216,0.13557086884975433
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,distance_corr,0.20225535333156586,0.19883206486701965,0.6831938624382019,0.2004098892211914,0.7070375680923462,0.19936004281044006,0.6077573895454407,0.1991426646709442,1.0,0.20225535333156586,0.766772449016571
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,kendall,0.2021206021308899,0.2005671262741089,0.674575686454773,0.1997222751379013,0.6984958052635193,0.2021206021308899,0.6032033562660217,0.19622226059436798,1.0,0.20136775076389313,0.7611330151557922
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,kendall,0.20182128250598907,0.20006509125232697,0.6752692461013794,0.19989562034606934,0.6857672333717346,0.20182128250598907,0.5853059887886047,0.19884935021400452,0.7314170002937317,0.19936859607696533,0.732298731803894
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,nmi,0.563671886920929,0.10985346138477325,0.4461314380168915,0.10626347362995148,0.40618446469306946,0.10221220552921295,0.35727784037590027,0.563671886920929,0.9733321666717529,0.11799906194210052,0.522155225276947
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,nmi,0.4084295630455017,0.14161847531795502,0.30571648478507996,0.13745324313640594,0.3223472535610199,0.17227955162525177,0.22415363788604736,0.4084295630455017,0.07580360025167465,0.14021916687488556,0.3135102093219757
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,nmi,0.262969046831131,0.18478071689605713,0.2824864983558655,0.18089355528354645,0.2953891456127167,0.1937456876039505,0.23835489153862,0.262969046831131,0.1193980798125267,0.17761099338531494,0.30110302567481995
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,kendall,0.21492081880569458,0.20035439729690552,0.7339830994606018,0.19636866450309753,0.7493045330047607,0.21492081880569458,0.5761778354644775,0.18863780796527863,0.8715472221374512,0.19971829652786255,0.7365556955337524
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,kendall,0.21224746108055115,0.19509702920913696,0.729421854019165,0.19251017272472382,0.7631813287734985,0.21224746108055115,0.606255054473877,0.20313870906829834,0.6894987225532532,0.19700658321380615,0.7258543372154236
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,kendall,0.2114860713481903,0.20000286400318146,0.7253854274749756,0.19750285148620605,0.744894802570343,0.2114860713481903,0.5764614343643188,0.19199496507644653,0.8462489247322083,0.19901326298713684,0.745121419429779
54,da_as_total_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,confidential,kendall,0.21095816791057587,0.20863644778728485,0.269499808549881,0.20791755616664886,0.3234442472457886,0.21095816791057587,0.19148728251457214,0.18542423844337463,0.5314394235610962,0.18706367909908295,0.48865368962287903
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,pearson,0.2016272097826004,0.2016272097826004,0.24907638132572174,0.1978617161512375,0.3423628807067871,0.20137612521648407,0.25551190972328186,0.2010485827922821,0.2645018696784973,0.1980864405632019,0.29216456413269043
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,spearman,0.40053293108940125,0.20452184975147247,0.5318328738212585,0.40053293108940125,0.5850105285644531,0.11743577569723129,0.39277151226997375,0.08234787732362747,0.18607239425182343,0.19516150653362274,0.5257548689842224
55,da_as_total_mw_thirty_minutes_reserve,52,total_lmp_da,confidential,nmi,0.3858071267604828,0.14604254066944122,0.5032070875167847,0.14714398980140686,0.49707210063934326,0.1741035282611847,0.37683555483818054,0.3858071267604828,0.14119456708431244,0.14690284430980682,0.4981089234352112
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,nmi,0.34568271040916443,0.15861470997333527,0.3753282129764557,0.15222285687923431,0.402095764875412,0.18554113805294037,0.3047332465648651,0.34568271040916443,0.14748165011405945,0.15793858468532562,0.37791287899017334
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,nmi,0.32523369789123535,0.153262659907341,0.5350232720375061,0.15613804757595062,0.5202525854110718,0.20242352783679962,0.355795294046402,0.32523369789123535,0.19638992846012115,0.16294202208518982,0.48859265446662903
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,nmi,0.2646487057209015,0.17822138965129852,0.4795806407928467,0.18236292898654938,0.4564517140388489,0.19717463850975037,0.3251888155937195,0.2646487057209015,0.08289259672164917,0.17759227752685547,0.48440492153167725
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,nmi,0.262090265750885,0.16058015823364258,0.4559187889099121,0.17406624555587769,0.3749222457408905,0.2182958722114563,0.20876134932041168,0.262090265750885,0.1103571429848671,0.18496742844581604,0.32473433017730713
