sid,source,group,size,arch,seed,conf,r2
t02_30_33,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.2397022247314453
t02_30_33,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.014459013938903809
t02_30_33,d68_triple,triple_rand,3,mlp,0,total_gen,0.365176260471344
t02_30_33,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.3444928526878357
t02_30_33,d68_triple,triple_rand,3,mlp,0,total_losses,0.09367090463638306
t02_30_33,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.10981041193008423
t02_30_33,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.07809370756149292
t02_30_33,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.4106569290161133
t02_30_33,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.6966893672943115
t02_30_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.5253266096115112
t02_30_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.6078295707702637
t02_30_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.4423574209213257
t02_33_40,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.23794245719909668
t02_33_40,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.10175931453704834
t02_33_40,d68_triple,triple_rand,3,mlp,0,total_gen,0.4997648000717163
t02_33_40,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.5212363004684448
t02_33_40,d68_triple,triple_rand,3,mlp,0,total_losses,0.31145691871643066
t02_33_40,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.17661041021347046
t02_33_40,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.3865523338317871
t02_33_40,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.47696757316589355
t02_33_40,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.5716146230697632
t02_33_40,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.5050455331802368
t02_33_40,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.5865402221679688
t02_33_40,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.29930806159973145
t02_35_41,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.011946797370910645
t02_35_41,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.05593228340148926
t02_35_41,d68_triple,triple_rand,3,mlp,0,total_gen,0.22846370935440063
t02_35_41,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.24299991130828857
t02_35_41,d68_triple,triple_rand,3,mlp,0,total_losses,0.06853175163269043
t02_35_41,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.04351145029067993
t02_35_41,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.042512714862823486
t02_35_41,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.09948337078094482
t02_35_41,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.20778000354766846
t02_35_41,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.036508142948150635
t02_35_41,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.06814521551132202
t02_35_41,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.10774391889572144
t02_40_42,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.3159216642379761
t02_40_42,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.2880975008010864
t02_40_42,d68_triple,triple_rand,3,mlp,0,total_gen,0.4124681353569031
t02_40_42,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.44286513328552246
t02_40_42,d68_triple,triple_rand,3,mlp,0,total_losses,0.32858705520629883
t02_40_42,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.15128183364868164
t02_40_42,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.4012962579727173
t02_40_42,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.4842527508735657
t02_40_42,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.5872657299041748
t02_40_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.07836592197418213
t02_40_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.08573591709136963
t02_40_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.20406204462051392
t03_04_29,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.2765190005302429
t03_04_29,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.16187649965286255
t03_04_29,d68_triple,triple_top,3,mlp,0,total_gen,0.6741700172424316
t03_04_29,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.6726092100143433
t03_04_29,d68_triple,triple_top,3,mlp,0,total_losses,0.41255128383636475
t03_04_29,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.17265987396240234
t03_04_29,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.1519513726234436
t03_04_29,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.4618549942970276
t03_04_29,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.6934155821800232
t03_04_29,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.281253457069397
t03_04_29,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.2004697322845459
t03_04_29,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.6349055767059326
t03_06_16,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.18594324588775635
t03_06_16,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.09568673372268677
t03_06_16,d68_triple,triple_rand,3,mlp,0,total_gen,0.7698793411254883
t03_06_16,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.7649637460708618
t03_06_16,d68_triple,triple_rand,3,mlp,0,total_losses,0.3007028102874756
t03_06_16,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.148564875125885
t03_06_16,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.13721728324890137
t03_06_16,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.22587954998016357
t03_06_16,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.32337045669555664
t03_06_16,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.1301964521408081
t03_06_16,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.10249072313308716
t03_06_16,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.33196496963500977
t03_06_22,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.12616091966629028
t03_06_22,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.050226688385009766
t03_06_22,d68_triple,triple_rand,3,mlp,0,total_gen,0.32655519247055054
t03_06_22,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.34845542907714844
t03_06_22,d68_triple,triple_rand,3,mlp,0,total_losses,0.10964846611022949
t03_06_22,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.08899205923080444
t03_06_22,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.11798667907714844
t03_06_22,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.09972900152206421
t03_06_22,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.18709176778793335
t03_06_22,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.10343259572982788
t03_06_22,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.06851989030838013
t03_06_22,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.3069637417793274
t03_06_43,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.18140769004821777
t03_06_43,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.622444748878479
t03_06_43,d68_triple,triple_top,3,mlp,0,total_gen,0.46348750591278076
t03_06_43,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.4732266068458557
t03_06_43,d68_triple,triple_top,3,mlp,0,total_losses,0.29124587774276733
t03_06_43,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.15879029035568237
t03_06_43,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.12595242261886597
t03_06_43,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.18425685167312622
t03_06_43,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.31293296813964844
t03_06_43,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.06945151090621948
t03_06_43,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.039810895919799805
t03_06_43,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.2828776240348816
t03_07_39,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.06127667427062988
t03_07_39,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.17481094598770142
t03_07_39,d68_triple,triple_rand,3,mlp,0,total_gen,0.31264519691467285
t03_07_39,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.3693181872367859
t03_07_39,d68_triple,triple_rand,3,mlp,0,total_losses,0.18159830570220947
t03_07_39,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.06413358449935913
t03_07_39,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.448466420173645
t03_07_39,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.4117245078086853
t03_07_39,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.5305051207542419
t03_07_39,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.0007551312446594238
t03_07_39,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.01220715045928955
t03_07_39,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.29087382555007935
t03_09_13,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.16929656267166138
t03_09_13,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.0003097653388977051
t03_09_13,d68_triple,triple_top,3,mlp,0,total_gen,0.22747927904129028
t03_09_13,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.2407294511795044
t03_09_13,d68_triple,triple_top,3,mlp,0,total_losses,0.09986203908920288
t03_09_13,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.03488117456436157
t03_09_13,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.09775686264038086
t03_09_13,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.0797421932220459
t03_09_13,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.1400526762008667
t03_09_13,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.06727045774459839
t03_09_13,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.07243645191192627
t03_09_13,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.23418021202087402
t03_09_15,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.05143916606903076
t03_09_15,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.04003798961639404
t03_09_15,d68_triple,triple_rand,3,mlp,0,total_gen,0.37507128715515137
t03_09_15,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.41718316078186035
t03_09_15,d68_triple,triple_rand,3,mlp,0,total_losses,0.1887972354888916
t03_09_15,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.11999684572219849
t03_09_15,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.1660725474357605
t03_09_15,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.46629106998443604
t03_09_15,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.6122006177902222
t03_09_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.031169772148132324
t03_09_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.07280707359313965
t03_09_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.2957591414451599
t03_09_18,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.10753792524337769
t03_09_18,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.017658591270446777
t03_09_18,d68_triple,triple_top,3,mlp,0,total_gen,0.23871266841888428
t03_09_18,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.2699650526046753
t03_09_18,d68_triple,triple_top,3,mlp,0,total_losses,0.10117071866989136
t03_09_18,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.01718825101852417
t03_09_18,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.1212814450263977
t03_09_18,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.1201249361038208
t03_09_18,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.19049090147018433
t03_09_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.03829646110534668
t03_09_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.0544353723526001
t03_09_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.23134291172027588
t03_10_25,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.24471384286880493
t03_10_25,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.1416129469871521
t03_10_25,d68_triple,triple_rand,3,mlp,0,total_gen,0.5242368578910828
t03_10_25,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.545089840888977
t03_10_25,d68_triple,triple_rand,3,mlp,0,total_losses,0.4907071590423584
t03_10_25,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.09575039148330688
t03_10_25,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.12198179960250854
t03_10_25,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.19425368309020996
t03_10_25,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.27224504947662354
t03_10_25,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.13556444644927979
t03_10_25,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.0898708701133728
t03_10_25,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.3003053665161133
t03_11_15,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.1522296667098999
t03_11_15,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.08585655689239502
t03_11_15,d68_triple,triple_rand,3,mlp,0,total_gen,0.4439498782157898
t03_11_15,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.46745526790618896
t03_11_15,d68_triple,triple_rand,3,mlp,0,total_losses,0.15829670429229736
t03_11_15,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.12849682569503784
t03_11_15,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.1671231985092163
t03_11_15,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.47929853200912476
t03_11_15,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.6192265152931213
t03_11_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.09267449378967285
t03_11_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.08814740180969238
t03_11_15,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.35388171672821045
t03_12_19,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.1513187289237976
t03_12_19,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.17639446258544922
t03_12_19,d68_triple,triple_top,3,mlp,0,total_gen,0.9474228024482727
t03_12_19,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.9636176824569702
t03_12_19,d68_triple,triple_top,3,mlp,0,total_losses,0.47598493099212646
t03_12_19,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.10308009386062622
t03_12_19,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.13572973012924194
t03_12_19,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.3310900926589966
t03_12_19,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.5319088697433472
t03_12_19,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.25369805097579956
t03_12_19,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.13205736875534058
t03_12_19,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.4459044337272644
t03_13_18,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.20082581043243408
t03_13_18,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.02209651470184326
t03_13_18,d68_triple,triple_top,3,mlp,0,total_gen,0.29450488090515137
t03_13_18,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.29838401079177856
t03_13_18,d68_triple,triple_top,3,mlp,0,total_losses,0.0687515139579773
t03_13_18,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.03740280866622925
t03_13_18,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.08928924798965454
t03_13_18,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.0975184440612793
t03_13_18,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.15798187255859375
t03_13_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.08437639474868774
t03_13_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.09340214729309082
t03_13_18,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.24456238746643066
t03_13_38,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.16851568222045898
t03_13_38,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.06856846809387207
t03_13_38,d68_triple,triple_top,3,mlp,0,total_gen,0.4070383906364441
t03_13_38,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.45979607105255127
t03_13_38,d68_triple,triple_top,3,mlp,0,total_losses,0.24237269163131714
t03_13_38,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.07141631841659546
t03_13_38,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.1705203652381897
t03_13_38,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.6522340774536133
t03_13_38,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.9630266427993774
t03_13_38,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.06095856428146362
t03_13_38,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.055431365966796875
t03_13_38,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.3883810043334961
t03_13_40,d68_triple,triple_top,3,mlp,0,net_actual_interchange_mw,0.12045812606811523
t03_13_40,d68_triple,triple_top,3,mlp,0,gross_actual_interchange_mw,0.08775550127029419
t03_13_40,d68_triple,triple_top,3,mlp,0,total_gen,0.3637324571609497
t03_13_40,d68_triple,triple_top,3,mlp,0,metered_load_mw,0.4154433608055115
t03_13_40,d68_triple,triple_top,3,mlp,0,total_losses,0.326770544052124
t03_13_40,d68_triple,triple_top,3,mlp,0,congestion_price_da,0.12716013193130493
t03_13_40,d68_triple,triple_top,3,mlp,0,congestion_price_rt,0.3705376386642456
t03_13_40,d68_triple,triple_top,3,mlp,0,marginal_loss_price_da,0.4108940362930298
t03_13_40,d68_triple,triple_top,3,mlp,0,total_lmp_da,0.4977251887321472
t03_13_40,d68_triple,triple_top,3,mlp,0,da_as_total_mw_primary_reserve,0.05297344923019409
t03_13_40,d68_triple,triple_top,3,mlp,0,da_as_total_mw_synchronized_reserve,0.04986917972564697
t03_13_40,d68_triple,triple_top,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.26704972982406616
t03_14_26,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.22886723279953003
t03_14_26,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.15304678678512573
t03_14_26,d68_triple,triple_rand,3,mlp,0,total_gen,0.8368977308273315
t03_14_26,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.835485577583313
t03_14_26,d68_triple,triple_rand,3,mlp,0,total_losses,0.31306570768356323
t03_14_26,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.12163311243057251
t03_14_26,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.13119423389434814
t03_14_26,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.32220959663391113
t03_14_26,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.49269920587539673
t03_14_26,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.04701709747314453
t03_14_26,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.09797388315200806
t03_14_26,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.29029250144958496
t03_16_36,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.11973893642425537
t03_16_36,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.06957083940505981
t03_16_36,d68_triple,triple_rand,3,mlp,0,total_gen,0.5490150451660156
t03_16_36,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.5685830116271973
t03_16_36,d68_triple,triple_rand,3,mlp,0,total_losses,0.16909581422805786
t03_16_36,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.06403326988220215
t03_16_36,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.13859164714813232
t03_16_36,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.19722819328308105
t03_16_36,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.2861837148666382
t03_16_36,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.026252388954162598
t03_16_36,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.10673505067825317
t03_16_36,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.22846877574920654
t03_17_33,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.2654346227645874
t03_17_33,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.17848235368728638
t03_17_33,d68_triple,triple_rand,3,mlp,0,total_gen,0.413343608379364
t03_17_33,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.4264228343963623
t03_17_33,d68_triple,triple_rand,3,mlp,0,total_losses,0.22275876998901367
t03_17_33,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.09644460678100586
t03_17_33,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.12180072069168091
t03_17_33,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.1273186206817627
t03_17_33,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.21127086877822876
t03_17_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.4512837529182434
t03_17_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.534419596195221
t03_17_33,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.3258957266807556
t03_18_19,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.20783883333206177
t03_18_19,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.17507892847061157
t03_18_19,d68_triple,triple_rand,3,mlp,0,total_gen,0.9579002857208252
t03_18_19,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.9723331928253174
t03_18_19,d68_triple,triple_rand,3,mlp,0,total_losses,0.6157325506210327
t03_18_19,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.1654837727546692
t03_18_19,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.1555299162864685
t03_18_19,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.4031878113746643
t03_18_19,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.5290579199790955
t03_18_19,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.144481360912323
t03_18_19,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.1297186017036438
t03_18_19,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.4192239046096802
t03_18_23,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.13583242893218994
t03_18_23,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.030567049980163574
t03_18_23,d68_triple,triple_rand,3,mlp,0,total_gen,0.2965065836906433
t03_18_23,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.32035040855407715
t03_18_23,d68_triple,triple_rand,3,mlp,0,total_losses,0.08535617589950562
t03_18_23,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.017229914665222168
t03_18_23,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.1541329026222229
t03_18_23,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.150337815284729
t03_18_23,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.24463266134262085
t03_18_23,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.040345609188079834
t03_18_23,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.08075475692749023
t03_18_23,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.24777370691299438
t03_21_42,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.2983322739601135
t03_21_42,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.2332051396369934
t03_21_42,d68_triple,triple_rand,3,mlp,0,total_gen,0.22622841596603394
t03_21_42,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.23992830514907837
t03_21_42,d68_triple,triple_rand,3,mlp,0,total_losses,0.10074448585510254
t03_21_42,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.04932963848114014
t03_21_42,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.19295233488082886
t03_21_42,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.18707537651062012
t03_21_42,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.3134695887565613
t03_21_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.030731141567230225
t03_21_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_synchronized_reserve,0.0
t03_21_42,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_thirty_minutes_reserve,0.2608780860900879
t03_24_34,d68_triple,triple_rand,3,mlp,0,net_actual_interchange_mw,0.101348876953125
t03_24_34,d68_triple,triple_rand,3,mlp,0,gross_actual_interchange_mw,0.15575850009918213
t03_24_34,d68_triple,triple_rand,3,mlp,0,total_gen,0.23199760913848877
t03_24_34,d68_triple,triple_rand,3,mlp,0,metered_load_mw,0.26577985286712646
t03_24_34,d68_triple,triple_rand,3,mlp,0,total_losses,0.0860973596572876
t03_24_34,d68_triple,triple_rand,3,mlp,0,congestion_price_da,0.016336500644683838
t03_24_34,d68_triple,triple_rand,3,mlp,0,congestion_price_rt,0.11436307430267334
t03_24_34,d68_triple,triple_rand,3,mlp,0,marginal_loss_price_da,0.12575608491897583
t03_24_34,d68_triple,triple_rand,3,mlp,0,total_lmp_da,0.24307864904403687
t03_24_34,d68_triple,triple_rand,3,mlp,0,da_as_total_mw_primary_reserve,0.03980898857116699
