sid,source,group,size,band,canonical_sid,is_duplicate_entry,conf,dnn,gcn,truth,truth_dnn,truth_best,has_gcn,winner,mean_dnn,mean_gcn,mean_winner
p00_01,d67_single_pair,pair,2,1-4,p00_01,False,total_losses,0.5841100215911865,0.598089337348938,0.5841100215911865,0.5841100215911865,0.598089337348938,True,gcn,0.4114746153354645,0.39072754979133606,dnn
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,congestion_price_da,0.13588452339172363,,0.13588452339172363,0.13588452339172363,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,congestion_price_rt,0.09188997745513916,,0.09188997745513916,0.09188997745513916,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,da_as_total_mw_primary_reserve,0.18769550323486328,,0.18769550323486328,0.18769550323486328,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,da_as_total_mw_synchronized_reserve,0.21665871143341064,,0.21665871143341064,0.21665871143341064,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,da_as_total_mw_thirty_minutes_reserve,0.30236536264419556,,0.30236536264419556,0.30236536264419556,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,gross_actual_interchange_mw,0.17963635921478271,,0.17963635921478271,0.17963635921478271,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,marginal_loss_price_da,0.5162227153778076,,0.5162227153778076,0.5162227153778076,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,metered_load_mw,0.8290399312973022,,0.8290399312973022,0.8290399312973022,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,net_actual_interchange_mw,0.2052386999130249,,0.2052386999130249,0.2052386999130249,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,total_gen,0.8345417976379395,,0.8345417976379395,0.8345417976379395,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,total_lmp_da,0.6001724600791931,,0.6001724600791931,0.6001724600791931,,False,unavailable,0.38508060574531555,,unavailable
p00_02,d67_single_pair,pair,2,1-4,p00_02,False,total_losses,0.5216215252876282,,0.5216215252876282,0.5216215252876282,,False,unavailable,0.38508060574531555,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,congestion_price_da,0.1416769027709961,,0.1416769027709961,0.1416769027709961,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,congestion_price_rt,0.15272492170333862,,0.15272492170333862,0.15272492170333862,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,da_as_total_mw_primary_reserve,0.16364514827728271,,0.16364514827728271,0.16364514827728271,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,da_as_total_mw_synchronized_reserve,0.1407872438430786,,0.1407872438430786,0.1407872438430786,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,da_as_total_mw_thirty_minutes_reserve,0.3960656523704529,,0.3960656523704529,0.3960656523704529,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,gross_actual_interchange_mw,0.18861955404281616,,0.18861955404281616,0.18861955404281616,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,marginal_loss_price_da,0.4735172390937805,,0.4735172390937805,0.4735172390937805,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,metered_load_mw,0.820925772190094,,0.820925772190094,0.820925772190094,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,net_actual_interchange_mw,0.33229976892471313,,0.33229976892471313,0.33229976892471313,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,total_gen,0.8230172395706177,,0.8230172395706177,0.8230172395706177,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,total_lmp_da,0.5531632304191589,,0.5531632304191589,0.5531632304191589,,False,unavailable,0.3968837261199951,,unavailable
p00_03,d67_single_pair,pair,2,1-4,p00_03,False,total_losses,0.5761618614196777,,0.5761618614196777,0.5761618614196777,,False,unavailable,0.3968837261199951,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,congestion_price_da,0.12280410528182983,,0.12280410528182983,0.12280410528182983,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,congestion_price_rt,0.09705090522766113,,0.09705090522766113,0.09705090522766113,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,da_as_total_mw_primary_reserve,0.2700526714324951,,0.2700526714324951,0.2700526714324951,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,da_as_total_mw_synchronized_reserve,0.1684766411781311,,0.1684766411781311,0.1684766411781311,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,da_as_total_mw_thirty_minutes_reserve,0.5481968522071838,,0.5481968522071838,0.5481968522071838,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,gross_actual_interchange_mw,0.22688519954681396,,0.22688519954681396,0.22688519954681396,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,marginal_loss_price_da,0.473238468170166,,0.473238468170166,0.473238468170166,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,metered_load_mw,0.8026067614555359,,0.8026067614555359,0.8026067614555359,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,net_actual_interchange_mw,0.4115382432937622,,0.4115382432937622,0.4115382432937622,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,total_gen,0.8323788642883301,,0.8323788642883301,0.8323788642883301,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,total_lmp_da,0.5362275838851929,,0.5362275838851929,0.5362275838851929,,False,unavailable,0.4268752336502075,,unavailable
p00_04,d67_single_pair,pair,2,1-4,p00_04,False,total_losses,0.6330469846725464,,0.6330469846725464,0.6330469846725464,,False,unavailable,0.4268752336502075,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,congestion_price_da,0.20574426651000977,,0.20574426651000977,0.20574426651000977,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,congestion_price_rt,0.1365443468093872,,0.1365443468093872,0.1365443468093872,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,da_as_total_mw_primary_reserve,0.13823246955871582,,0.13823246955871582,0.13823246955871582,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,da_as_total_mw_synchronized_reserve,0.1361393928527832,,0.1361393928527832,0.1361393928527832,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,da_as_total_mw_thirty_minutes_reserve,0.3860786557197571,,0.3860786557197571,0.3860786557197571,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,gross_actual_interchange_mw,0.15358561277389526,,0.15358561277389526,0.15358561277389526,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,marginal_loss_price_da,0.540367603302002,,0.540367603302002,0.540367603302002,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,metered_load_mw,0.8456518650054932,,0.8456518650054932,0.8456518650054932,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,net_actual_interchange_mw,0.24532365798950195,,0.24532365798950195,0.24532365798950195,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,total_gen,0.8464699387550354,,0.8464699387550354,0.8464699387550354,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,total_lmp_da,0.7030383944511414,,0.7030383944511414,0.7030383944511414,,False,unavailable,0.40779802203178406,,unavailable
p00_05,d67_single_pair,pair,2,1-4,p00_05,False,total_losses,0.5563997626304626,,0.5563997626304626,0.5563997626304626,,False,unavailable,0.40779802203178406,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,congestion_price_da,0.11874091625213623,,0.11874091625213623,0.11874091625213623,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,congestion_price_rt,0.06045520305633545,,0.06045520305633545,0.06045520305633545,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,da_as_total_mw_primary_reserve,0.14191502332687378,,0.14191502332687378,0.14191502332687378,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,da_as_total_mw_synchronized_reserve,0.13330644369125366,,0.13330644369125366,0.13330644369125366,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,da_as_total_mw_thirty_minutes_reserve,0.25613564252853394,,0.25613564252853394,0.25613564252853394,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,gross_actual_interchange_mw,0.1838071346282959,,0.1838071346282959,0.1838071346282959,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,marginal_loss_price_da,0.3732752799987793,,0.3732752799987793,0.3732752799987793,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,metered_load_mw,0.7591387629508972,,0.7591387629508972,0.7591387629508972,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,net_actual_interchange_mw,0.2660852074623108,,0.2660852074623108,0.2660852074623108,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,total_gen,0.779238224029541,,0.779238224029541,0.779238224029541,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,total_lmp_da,0.45394521951675415,,0.45394521951675415,0.45394521951675415,,False,unavailable,0.34024783968925476,,unavailable
p00_06,d67_single_pair,pair,2,1-4,p00_06,False,total_losses,0.5569307804107666,,0.5569307804107666,0.5569307804107666,,False,unavailable,0.34024783968925476,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,congestion_price_da,0.09567981958389282,,0.09567981958389282,0.09567981958389282,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,congestion_price_rt,0.05045384168624878,,0.05045384168624878,0.05045384168624878,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,da_as_total_mw_primary_reserve,0.1002008318901062,,0.1002008318901062,0.1002008318901062,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,da_as_total_mw_synchronized_reserve,0.11403697729110718,,0.11403697729110718,0.11403697729110718,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,da_as_total_mw_thirty_minutes_reserve,0.1432233452796936,,0.1432233452796936,0.1432233452796936,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,gross_actual_interchange_mw,0.2550649046897888,,0.2550649046897888,0.2550649046897888,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,marginal_loss_price_da,0.41043323278427124,,0.41043323278427124,0.41043323278427124,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,metered_load_mw,0.7887797951698303,,0.7887797951698303,0.7887797951698303,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,net_actual_interchange_mw,0.21148467063903809,,0.21148467063903809,0.21148467063903809,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,total_gen,0.8029279708862305,,0.8029279708862305,0.8029279708862305,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,total_lmp_da,0.4436644911766052,,0.4436644911766052,0.4436644911766052,,False,unavailable,0.33051612973213196,,unavailable
p00_07,d67_single_pair,pair,2,1-4,p00_07,False,total_losses,0.5502437353134155,,0.5502437353134155,0.5502437353134155,,False,unavailable,0.33051612973213196,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,congestion_price_da,0.12358599901199341,,0.12358599901199341,0.12358599901199341,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,congestion_price_rt,0.08463788032531738,,0.08463788032531738,0.08463788032531738,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,da_as_total_mw_primary_reserve,0.12606275081634521,,0.12606275081634521,0.12606275081634521,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,da_as_total_mw_synchronized_reserve,0.11768984794616699,,0.11768984794616699,0.11768984794616699,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,da_as_total_mw_thirty_minutes_reserve,0.1840529441833496,,0.1840529441833496,0.1840529441833496,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,gross_actual_interchange_mw,0.17464202642440796,,0.17464202642440796,0.17464202642440796,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,marginal_loss_price_da,0.4171009063720703,,0.4171009063720703,0.4171009063720703,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,metered_load_mw,0.7788681983947754,,0.7788681983947754,0.7788681983947754,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,net_actual_interchange_mw,0.20588964223861694,,0.20588964223861694,0.20588964223861694,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,total_gen,0.7865832448005676,,0.7865832448005676,0.7865832448005676,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,total_lmp_da,0.4962337613105774,,0.4962337613105774,0.4962337613105774,,False,unavailable,0.33402299880981445,,unavailable
p00_08,d67_single_pair,pair,2,1-4,p00_08,False,total_losses,0.5129292011260986,,0.5129292011260986,0.5129292011260986,,False,unavailable,0.33402299880981445,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,congestion_price_da,0.12074249982833862,,0.12074249982833862,0.12074249982833862,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,congestion_price_rt,0.05156189203262329,,0.05156189203262329,0.05156189203262329,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,da_as_total_mw_primary_reserve,0.1304113268852234,,0.1304113268852234,0.1304113268852234,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,da_as_total_mw_synchronized_reserve,0.13030683994293213,,0.13030683994293213,0.13030683994293213,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,da_as_total_mw_thirty_minutes_reserve,0.19424784183502197,,0.19424784183502197,0.19424784183502197,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,gross_actual_interchange_mw,0.1620858907699585,,0.1620858907699585,0.1620858907699585,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,marginal_loss_price_da,0.3801534175872803,,0.3801534175872803,0.3801534175872803,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,metered_load_mw,0.7771584987640381,,0.7771584987640381,0.7771584987640381,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,net_actual_interchange_mw,0.2220272421836853,,0.2220272421836853,0.2220272421836853,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,total_gen,0.7940526008605957,,0.7940526008605957,0.7940526008605957,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,total_lmp_da,0.44753116369247437,,0.44753116369247437,0.44753116369247437,,False,unavailable,0.33928045630455017,,unavailable
p00_09,d67_single_pair,pair,2,1-4,p00_09,False,total_losses,0.6610863208770752,,0.6610863208770752,0.6610863208770752,,False,unavailable,0.33928045630455017,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,congestion_price_da,0.1405167579650879,,0.1405167579650879,0.1405167579650879,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,congestion_price_rt,0.10635495185852051,,0.10635495185852051,0.10635495185852051,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,da_as_total_mw_primary_reserve,0.1883537769317627,,0.1883537769317627,0.1883537769317627,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,da_as_total_mw_synchronized_reserve,0.1731700897216797,,0.1731700897216797,0.1731700897216797,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,da_as_total_mw_thirty_minutes_reserve,0.40966421365737915,,0.40966421365737915,0.40966421365737915,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,gross_actual_interchange_mw,0.1891980767250061,,0.1891980767250061,0.1891980767250061,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,marginal_loss_price_da,0.5112072825431824,,0.5112072825431824,0.5112072825431824,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,metered_load_mw,0.974520206451416,,0.974520206451416,0.974520206451416,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,net_actual_interchange_mw,0.2771430015563965,,0.2771430015563965,0.2771430015563965,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,total_gen,0.9946751594543457,,0.9946751594543457,0.9946751594543457,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,total_lmp_da,0.6312861442565918,,0.6312861442565918,0.6312861442565918,,False,unavailable,0.4298579692840576,,unavailable
p00_10,d67_single_pair,pair,2,1-4,p00_10,False,total_losses,0.5622063875198364,,0.5622063875198364,0.5622063875198364,,False,unavailable,0.4298579692840576,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,congestion_price_da,0.12447327375411987,,0.12447327375411987,0.12447327375411987,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,congestion_price_rt,0.07793819904327393,,0.07793819904327393,0.07793819904327393,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,da_as_total_mw_primary_reserve,0.14184224605560303,,0.14184224605560303,0.14184224605560303,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,da_as_total_mw_synchronized_reserve,0.17577385902404785,,0.17577385902404785,0.17577385902404785,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,da_as_total_mw_thirty_minutes_reserve,0.26532626152038574,,0.26532626152038574,0.26532626152038574,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,gross_actual_interchange_mw,0.19479119777679443,,0.19479119777679443,0.19479119777679443,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,marginal_loss_price_da,0.42129772901535034,,0.42129772901535034,0.42129772901535034,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,metered_load_mw,0.8192688226699829,,0.8192688226699829,0.8192688226699829,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,net_actual_interchange_mw,0.22801083326339722,,0.22801083326339722,0.22801083326339722,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,total_gen,0.8395098447799683,,0.8395098447799683,0.8395098447799683,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,total_lmp_da,0.5069206953048706,,0.5069206953048706,0.5069206953048706,,False,unavailable,0.36511626839637756,,unavailable
p00_11,d67_single_pair,pair,2,1-4,p00_11,False,total_losses,0.5862419605255127,,0.5862419605255127,0.5862419605255127,,False,unavailable,0.36511626839637756,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,congestion_price_da,0.1364930272102356,,0.1364930272102356,0.1364930272102356,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,congestion_price_rt,0.07059413194656372,,0.07059413194656372,0.07059413194656372,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,da_as_total_mw_primary_reserve,0.1911047101020813,,0.1911047101020813,0.1911047101020813,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,da_as_total_mw_synchronized_reserve,0.19136691093444824,,0.19136691093444824,0.19136691093444824,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,da_as_total_mw_thirty_minutes_reserve,0.2581081986427307,,0.2581081986427307,0.2581081986427307,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,gross_actual_interchange_mw,0.17066597938537598,,0.17066597938537598,0.17066597938537598,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,marginal_loss_price_da,0.4517408609390259,,0.4517408609390259,0.4517408609390259,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,metered_load_mw,0.8079562187194824,,0.8079562187194824,0.8079562187194824,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,net_actual_interchange_mw,0.20294755697250366,,0.20294755697250366,0.20294755697250366,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,total_gen,0.8144147396087646,,0.8144147396087646,0.8144147396087646,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,total_lmp_da,0.5184407830238342,,0.5184407830238342,0.5184407830238342,,False,unavailable,0.36104336380958557,,unavailable
p00_12,d67_single_pair,pair,2,1-4,p00_12,False,total_losses,0.5186874866485596,,0.5186874866485596,0.5186874866485596,,False,unavailable,0.36104336380958557,,unavailable
p00_13,d67_single_pair,pair,2,1-4,p00_13,False,congestion_price_da,0.13280236721038818,,0.13280236721038818,0.13280236721038818,,False,unavailable,0.3950939178466797,,unavailable
p00_13,d67_single_pair,pair,2,1-4,p00_13,False,congestion_price_rt,0.14239740371704102,,0.14239740371704102,0.14239740371704102,,False,unavailable,0.3950939178466797,,unavailable
p00_13,d67_single_pair,pair,2,1-4,p00_13,False,da_as_total_mw_primary_reserve,0.18254989385604858,,0.18254989385604858,0.18254989385604858,,False,unavailable,0.3950939178466797,,unavailable
p00_13,d67_single_pair,pair,2,1-4,p00_13,False,da_as_total_mw_synchronized_reserve,0.15041762590408325,,0.15041762590408325,0.15041762590408325,,False,unavailable,0.3950939178466797,,unavailable
