reference,cohort,K,mae_per_conf_gnn,mae_per_conf_mlp,mean_time_per_subset_gnn,mean_time_per_subset_mlp,median_per_conf_spearman_gnn,median_per_conf_spearman_mlp,subset_mean_spearman_gnn,subset_mean_spearman_mlp
best_struct_audit,wide_17-32,50,0.1284153640270233,0.04896312654018402,0.7573554992675782,0.10004515647888183,0.7818181818181817,0.7696969696969697,0.9878787878787878,0.9515151515151514
best_struct_audit,wide_17-32,200,0.11118851453065873,0.02971459776163101,3.0538554430007934,0.3962437391281128,0.6969696969696969,0.793939393939394,0.9757575757575757,0.9878787878787878
best_struct_audit,wide_33-44,0,0.11576143602530162,0.04488034049669901,0.0,0.0,0.2787878787878788,0.32727272727272727,0.4666666666666666,0.8666666666666665
best_struct_audit,wide_33-44,10,0.11804810911417007,0.0423201784491539,0.16194596290588378,0.021159720420837403,0.16969696969696968,0.23636363636363636,0.43030303030303024,0.6606060606060605
best_struct_audit,wide_33-44,50,0.09325635333855947,0.02111727644999822,0.7809445858001709,0.10003857612609864,0.2848484848484848,0.2909090909090909,0.6484848484848483,0.8787878787878788
best_struct_audit,wide_33-44,200,0.08085939933856329,0.011845754583676656,3.0674203634262085,0.39572944641113283,0.13939393939393938,0.35757575757575755,0.4545454545454545,0.9030303030303028
best_struct_audit,wide_5-8,0,0.20012586067120233,0.14264605889717738,0.0,0.0,0.8424242424242423,0.8909090909090909,0.9515151515151514,0.9393939393939393
best_struct_audit,wide_5-8,10,0.1683753713965416,0.11680858731269836,0.16243500709533693,0.021485733985900878,0.8848484848484848,0.9151515151515152,0.9636363636363635,0.9393939393939393
best_struct_audit,wide_5-8,50,0.132710824906826,0.0859694297115008,0.806453013420105,0.09792435169219971,0.9030303030303028,0.915151515151515,0.9636363636363635,0.9515151515151514
best_struct_audit,wide_5-8,200,0.11470300157864889,0.0650041088461876,3.028727650642395,0.383800745010376,0.9030303030303031,0.9272727272727272,0.9636363636363635,0.9636363636363635
best_struct_audit,wide_9-16,0,0.21987109233935673,0.14445123771826426,0.0,0.0,0.7454545454545454,0.7636363636363636,0.709090909090909,0.3939393939393939
best_struct_audit,wide_9-16,10,0.19464990546305974,0.11322484562794367,0.16316277980804444,0.020925617218017577,0.7575757575757575,0.7757575757575756,0.6484848484848483,0.3939393939393939
best_struct_audit,wide_9-16,50,0.15251718958218893,0.07373969256877899,0.8475945711135864,0.0994189977645874,0.7878787878787878,0.8484848484848484,0.6484848484848483,0.6242424242424242
best_struct_audit,wide_9-16,200,0.12891257107257842,0.045845360060532886,3.212611126899719,0.3914920806884766,0.8484848484848484,0.8484848484848484,0.6484848484848483,0.5878787878787878
best_struct_audit,wide_all,0,0.15367229292790094,0.09396246165037155,0.0,0.0,0.9387003199814734,0.9596618476418618,0.9791596638655462,0.9881872749099639
best_struct_audit,wide_all,10,0.14040511906147002,0.07740661382675171,0.1576952791213989,0.021335530281066894,0.9429072840638574,0.9621003697828356,0.9785834333733492,0.9871308523409363
best_struct_audit,wide_all,50,0.1108860922853152,0.05135920186837514,0.7923605060577392,0.09980897426605224,0.9556090461437361,0.9638895558223289,0.9818487394957983,0.9924129651860745
best_struct_audit,wide_all,200,0.0957732758919398,0.03495438804229101,3.075539164543152,0.39212926864624026,0.947970323186778,0.9655702280912364,0.9826170468187275,0.9927010804321729
dnn_full,all,0,0.09790561395579497,0.06138074578534688,0.0,0.0,0.8853004886230824,0.9430858815920381,0.9377298900523771,0.9549742548933422
dnn_full,all,10,0.06946366258276222,0.04537477489190309,0.1631832194444935,0.024015180553113722,0.9245893170797261,0.9654298872915048,0.9687769609484038,0.9676725317650258
dnn_full,all,50,0.04516526035862094,0.02691997457516935,0.7942609323812148,0.10361990305529367,0.9424079147883275,0.9835311762438254,0.9853298265082113,0.9897312330742981
dnn_full,all,200,0.038545535836996186,0.016679649374686613,3.1035380150203853,0.3992232776537881,0.9424429161052699,0.9945857847755115,0.9890535600638259,0.997123954090916
dnn_full,pair,0,0.08127008963945972,0.049474784879931434,0.0,0.0,0.8965348582783524,0.9535543891439038,0.9622540165235784,0.97257583356106
dnn_full,pair,10,0.05773443128543475,0.03643670947493761,0.16514131231489443,0.025257471247908933,0.9208957074376142,0.9715176711028968,0.9805622232074412,0.9799833564121179
dnn_full,pair,50,0.038278744659052504,0.021994718632032704,0.793351806999513,0.10521095751707953,0.9397216096093981,0.9861150298067651,0.9863624334612102,0.9898543837359942
dnn_full,pair,200,0.03501097909407854,0.014980067552144129,3.10380900763054,0.40188935896810973,0.9383066766242494,0.994716741565798,0.9883705254187785,0.9963685286632072
dnn_full,single,0,0.04020046465324633,0.025404332939422493,0.0,0.0,0.8580836122176496,0.9113221584394398,0.9764657759160252,0.9726529558154243
dnn_full,single,10,0.032161793361107506,0.01943594172145381,0.15737641941417346,0.021596084941517223,0.8479587412383429,0.9490285142390456,0.9848410288705913,0.9792782730506887
dnn_full,single,50,0.021335805794506363,0.011427041933392033,0.7919983592900363,0.10112835602326826,0.8819021519843994,0.9596590729041763,0.9808261666431691,0.9798421298366687
dnn_full,single,200,0.02138928865844553,0.007720179855823517,3.069065749645233,0.3930896520614624,0.8798824373801147,0.982900659558877,0.9837868320879739,0.9906963729667829
dnn_full,triple_all,0,0.1381333883223065,0.09116788452458321,0.0,0.0,0.830306903266506,0.8712183666182132,0.8457221992720645,0.8715516748692704
dnn_full,triple_all,10,0.09416170722291212,0.06724818306095354,0.15967934858288513,0.02161162506122733,0.9016257505653142,0.9037944090347163,0.901777224416871,0.8932050528192447
dnn_full,triple_all,50,0.057788079021159185,0.03910745940570767,0.7967680107135917,0.10050688762808926,0.9429153833674188,0.9696357905856279,0.9620950335986473,0.9623299690575617
dnn_full,triple_all,200,0.04360459274498982,0.021281151987743618,3.108904174953624,0.3942043372906125,0.94711684448839,0.9907304057114825,0.9727588020247794,0.9928046460836355
dnn_full,triple_rand,0,0.11362156199912231,0.07067758964995544,0.0,0.0,0.8929814758615737,0.9516453310634649,0.9539128478211957,0.9745728643216081
dnn_full,triple_rand,10,0.08092861704528331,0.052721413373947146,0.15979873299598693,0.021671065092086793,0.9422785988216887,0.970139310413833,0.9776164404110104,0.9824480612015302
dnn_full,triple_rand,50,0.053902226015925404,0.03307539169987043,0.7962452900409699,0.10073834657669067,0.9544540593313942,0.9806705167629193,0.9841476036900924,0.9892087302182556
dnn_full,triple_rand,200,0.04418550322453181,0.021538934260606764,3.0969497179985046,0.3953715169429779,0.948948997993999,0.98987174679367,0.9860946523663093,0.9946853671341785
dnn_full,triple_top,0,0.16301849118848338,0.11197021434654036,0.0,0.0,0.714157954552997,0.7780810682059753,0.71885016119969,0.7553939896216909
dnn_full,triple_top,10,0.10759631654030176,0.08199617259090927,0.15955814613303557,0.021551279852232957,0.815988933325247,0.8432258459452079,0.7851978816445823,0.7690732038085194
dnn_full,triple_top,50,0.061733107452868606,0.04523138601061858,0.7972986915995022,0.1002719039239254,0.9269747952001304,0.9313143346863435,0.9096183004812447,0.8923352451271234
dnn_full,triple_top,200,0.043014835912967495,0.021019444096511995,3.1210406794765877,0.39301938332882025,0.9372890434942532,0.9846444346081766,0.9361432621041034,0.9801443420007597
dnn_full,wide_1-4,0,0.06794922004143397,0.03623824566602707,0.0,0.0,0.9153877382221722,0.9560029552648267,0.9757575757575757,0.9757575757575757
dnn_full,wide_1-4,10,0.05099210391441981,0.028648701806863148,0.15219790935516359,0.02171802520751953,0.9245067028843873,0.967955783468833,0.9878787878787878,0.9878787878787878
dnn_full,wide_1-4,50,0.037292821208635966,0.016712076465288796,0.7694548606872559,0.10161778926849366,0.9281058740553318,0.9634495303429631,0.9999999999999999,0.9515151515151514
dnn_full,wide_1-4,200,0.03326818645000458,0.012044696013132732,3.0150812387466432,0.393380331993103,0.937436866561092,0.9757575757575757,0.9878787878787878,0.9636363636363635
dnn_full,wide_17-32,0,0.13844358325004577,0.07555437038342158,0.0,0.0,0.7999999999999998,0.7878787878787878,0.9272727272727272,0.9030303030303028
dnn_full,wide_17-32,10,0.1437355548143387,0.06045662313699722,0.1487347364425659,0.021388554573059083,0.6666666666666665,0.7575757575757575,0.9272727272727272,0.9272727272727272
dnn_full,wide_17-32,50,0.11256115237871805,0.03491217295328776,0.7573554992675782,0.10004515647888183,0.7151515151515151,0.8666666666666666,0.9272727272727272,0.8666666666666665
dnn_full,wide_17-32,200,0.09533269057671229,0.01679529498020808,3.0538554430007934,0.3962437391281128,0.7515151515151515,0.8303030303030303,0.9151515151515152,0.9272727272727272
dnn_full,wide_33-44,0,0.10699880768855413,0.03723593999942144,0.0,0.0,0.060606060606060594,0.3151515151515151,0.5878787878787878,0.7696969696969697
dnn_full,wide_33-44,10,0.10928905705610911,0.035085590680440266,0.16194596290588378,0.021159720420837403,0.12121212121212122,0.303030303030303,0.3696969696969697,0.5272727272727272
dnn_full,wide_33-44,50,0.08461135377486546,0.017101864020029705,0.7809445858001709,0.10003857612609864,0.32121212121212117,0.10909090909090909,0.6121212121212121,0.6727272727272726
dnn_full,wide_33-44,200,0.0721042553583781,0.00916782369216283,3.0674203634262085,0.39572944641113283,0.2121212121212121,0.406060606060606,0.5878787878787878,0.7333333333333332
dnn_full,wide_5-8,0,0.16663344850142797,0.109153646727403,0.0,0.0,0.8909090909090909,0.9333333333333333,0.9393939393939393,0.9878787878787878
dnn_full,wide_5-8,10,0.1348829592267672,0.08331617514292398,0.16243500709533693,0.021485733985900878,0.909090909090909,0.9575757575757575,0.9757575757575757,0.9757575757575757
dnn_full,wide_5-8,50,0.09921841273705165,0.05247701754172643,0.806453013420105,0.09792435169219971,0.9272727272727272,0.9636363636363635,0.9757575757575757,0.9878787878787878
dnn_full,wide_5-8,200,0.08122531771659851,0.03172249048948288,3.028727650642395,0.383800745010376,0.9212121212121211,0.9757575757575757,0.9757575757575757,0.9999999999999999
dnn_full,wide_9-16,0,0.20091963907082874,0.12549978444973628,0.0,0.0,0.7333333333333332,0.8303030303030303,0.34545454545454546,0.4666666666666666
dnn_full,wide_9-16,10,0.17569845219453176,0.09427339235941569,0.16316277980804444,0.020925617218017577,0.7393939393939393,0.8484848484848485,0.4666666666666666,0.5757575757575757
dnn_full,wide_9-16,50,0.13356573631366095,0.05480954895416896,0.8475945711135864,0.0994189977645874,0.7696969696969695,0.8727272727272726,0.5757575757575757,0.8909090909090909
dnn_full,wide_9-16,200,0.10996111780405045,0.027311670780181884,3.212611126899719,0.3914920806884766,0.8424242424242423,0.8909090909090909,0.709090909090909,0.8787878787878788
dnn_full,wide_all,0,0.13618893971045812,0.07673639744520187,0.0,0.0,0.9428334465183569,0.9710320530964002,0.975126050420168,0.9878031212484993
dnn_full,wide_all,10,0.12291962544123332,0.060356096625328065,0.1576952791213989,0.021335530281066894,0.9420130801260056,0.9712708599832405,0.9752220888355341,0.98828331332533
dnn_full,wide_all,50,0.09344989528258642,0.03520253598690033,0.7923605060577392,0.09980897426605224,0.9495076762347192,0.9692662472731978,0.9806962785114045,0.9927010804321729
dnn_full,wide_all,200,0.07837831358114879,0.01940839519103368,3.075539164543152,0.39212926864624026,0.9558492575574769,0.9768536879741934,0.9853061224489795,0.9937575030012005
