experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
hybrid_bilinear_gated_all_loss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260522_233114_hybrid_bilinear_gated_all_loss,hybrid_bilinear_gated,0.4978756606578827,0.4978756606578827,0.4978756606578827,,,0.1694832444190979,0.45117485523223877,0.37115222215652466,0.4867503046989441,0.353985071182251
hybrid_bilinear_gated_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260522_232311_hybrid_bilinear_gated_loss_mask,hybrid_bilinear_gated,0.36493992805480957,0.36493992805480957,0.56942218542099,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.1727115511894226,0.42716020345687866,0.6005249321460724,0.48324328660964966,0.3603598475456238
tuned_alpha_top12_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260523_011510_tuned_alpha_top12_loss_mask,hybrid_bilinear_gated,0.3582035005092621,0.3582035005092621,0.5638084411621094,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.18235832452774048,0.4855336546897888,0.6608330011367798,0.4049309492111206,0.2732616066932678
tuned_alpha_top3_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260523_004609_tuned_alpha_top3_loss_mask,hybrid_bilinear_gated,0.37824806571006775,0.37824806571006775,0.5805122256278992,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.22426456212997437,0.36386793851852417,0.5951623320579529,0.4470826983451843,0.2246440052986145
tuned_alpha_top4_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260523_005445_tuned_alpha_top4_loss_mask,hybrid_bilinear_gated,0.37819597125053406,0.37819597125053406,0.5804688334465027,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.19795173406600952,0.4455265998840332,0.565117210149765,0.4327768087387085,0.18029117584228516
tuned_alpha_top5_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260523_010134_tuned_alpha_top5_loss_mask,hybrid_bilinear_gated,0.3846141993999481,0.3846141993999481,0.5858174562454224,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.18609070777893066,0.4400070905685425,0.5315922498703003,0.4436842203140259,0.23170256614685059
tuned_alpha_top8_loss_mask,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation9/outputs/run_20260523_010658_tuned_alpha_top8_loss_mask,hybrid_bilinear_gated,0.34802451729774475,0.34802451729774475,0.555325984954834,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.2828766107559204,0.4335271120071411,0.6102630496025085,0.41636598110198975,0.3282196521759033
