target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.688212275505066,0.8675694899503182
gross_actual_interchange_mw,10,1.8908421993255615,0.8211823333168999
total_gen,23,2.7241055965423584,0.86879624357244
metered_load_mw,21,2.6854701042175293,0.8820661233903143
total_losses,14,2.5352275371551514,0.960656484686809
congestion_price_da,4,1.24995756149292,0.9016537876437486
congestion_price_rt,9,1.9998598098754883,0.9101754233515792
marginal_loss_price_da,16,2.5916683673858643,0.9347467753140957
total_lmp_da,25,2.937931537628174,0.9127197498364106
da_as_total_mw_primary_reserve,8,1.6868923902511597,0.811223761976226
da_as_total_mw_synchronized_reserve,7,1.6335597038269043,0.839483623958667
da_as_total_mw_thirty_minutes_reserve,15,2.5262410640716553,0.9328634539505375
