conf,field,single,shapley,M1,M2,loo,faith1
total_gen,gen_fuel_wind_mw,0.0633327066898346,0.03762851983163231,0.7662829160690308,0.7662829160690308,-0.000100791454,0.09157031324376988
total_gen,gen_fuel_wind_pct,0.1611255407333374,0.05421510351031341,0.864075779914856,0.864075779914856,0.00013905764,0.1429775982072924
total_gen,forecast_load_mw_latest_available,0.9742168188095093,0.21891211234905714,0.9742168188095093,0.9742168188095093,0.0024082065,0.616251831168059
total_gen,forecast_load_mw_day_ahead,0.9682215452194214,0.21436429326074585,0.9682215452194214,0.9682215452194214,-0.0009924173,0.61028824259301
total_gen,da_as_ss_mw_primary_reserve,0.048148781061172485,0.008963283643875773,0.06441149115562439,0.08527752757072449,0.00016433,0.027582820618652942
total_gen,da_as_ss_mw_synchronized_reserve,0.047583043575286865,0.008859440243519385,0.0627506673336029,0.08234509825706482,-0.0005136728,0.027406141949102583
total_gen,system_energy_price_da,0.38578397035598755,0.06412398250808048,0.4184853434562683,0.4184853434562683,0.00073486567,0.19792423042566198
total_gen,total_lmp_rt,0.28145989775657654,0.04416987635794863,0.3154757618904114,0.3154757618904114,1.7285347e-06,0.13969229754315937
total_gen,marginal_loss_price_rt,0.32077470421791077,0.05062127030797875,0.33975517749786377,0.33975517749786377,0.000531137,0.15972799953361652
total_gen,gen_fuel_coal_mw,0.7633551955223083,0.15413372807931774,0.7633551955223083,0.7633551955223083,0.0021002889,0.4540136469990099
total_gen,gen_fuel_gas_pct,0.22934073209762573,0.039337293921458766,0.24560344219207764,0.24627548456192017,0.0005765557,0.12011108061167977
total_gen,gross_sched_interchange_mw,0.09342798590660095,0.016749990951546497,0.1080470085144043,0.1080470085144043,0.00071281195,0.049476348053586625
total_gen,gross_inadv_interchange_mw,0.2411484718322754,0.03722502493730314,0.25481709837913513,0.25481709837913513,1.9073486e-06,0.11846326508739095
total_gen,da_as_as_req_mw_primary_reserve,0.17307865619659424,0.03792727646290857,0.20709452033042908,0.2155781090259552,0.00023043156,0.11085601591378742
metered_load_mw,gen_fuel_wind_mw,0.05807045102119446,0.03466043808174008,0.7539342641830444,0.7539342641830444,-0.0009445548,0.08584741397665462
metered_load_mw,gen_fuel_wind_pct,0.1483941674232483,0.05038457154212066,0.8442579507827759,0.8442579507827759,-0.00022089481,0.13412935361975808
metered_load_mw,forecast_load_mw_latest_available,0.990852952003479,0.22265373726146767,0.990852952003479,0.990852952003479,0.0031015277,0.6240539241243153
metered_load_mw,forecast_load_mw_day_ahead,0.9820152521133423,0.21638303908113873,0.9820152521133423,0.9820152521133423,-0.0013177991,0.6156335710563542
metered_load_mw,da_as_ss_mw_primary_reserve,0.05413573980331421,0.009325982021073403,0.06980320811271667,0.08988523483276367,-0.0005117059,0.029427102691195528
metered_load_mw,da_as_ss_mw_synchronized_reserve,0.05389094352722168,0.009267832406790667,0.0694611668586731,0.08831143379211426,-0.00079387426,0.029309811451844293
metered_load_mw,system_energy_price_da,0.4524429440498352,0.07542276185236195,0.4890184700489044,0.4890184700489044,-0.00044423342,0.23421430206520524
metered_load_mw,total_lmp_rt,0.33079323172569275,0.051780506623301976,0.3711848556995392,0.3711848556995392,-0.00080275536,0.16505491356405724
metered_load_mw,marginal_loss_price_rt,0.3903873860836029,0.06069092656517668,0.40549686551094055,0.40549686551094055,-0.00040656328,0.1934226141923756
metered_load_mw,gen_fuel_coal_mw,0.750097930431366,0.14682204004483534,0.750097930431366,0.750097930431366,0.0002760291,0.43853212763802807
metered_load_mw,gen_fuel_gas_pct,0.2171921730041504,0.036404892041218946,0.23214194178581238,0.23288381099700928,-0.00013464689,0.1129161284358648
metered_load_mw,gross_sched_interchange_mw,0.05958431959152222,0.010656074101479765,0.07712924480438232,0.07712924480438232,0.000230968,0.03234616191388734
metered_load_mw,gross_inadv_interchange_mw,0.22046077251434326,0.03390441819097547,0.2350466251373291,0.2350466251373291,0.00011771917,0.10788604456849847
metered_load_mw,da_as_as_req_mw_primary_reserve,0.1335083544254303,0.029820497090695605,0.17389997839927673,0.17585322260856628,-7.349253e-05,0.08732638842516156
total_losses,gen_fuel_wind_mw,0.06575635075569153,0.06273204658661391,0.5517701506614685,0.5517701506614685,0.0032697916,0.1406041506995964
total_losses,gen_fuel_wind_pct,0.04136919975280762,0.05792636905485349,0.5273829698562622,0.5273829698562622,0.0031232834,0.12591298099676929
total_losses,forecast_load_mw_latest_available,0.41976022720336914,0.10088662114112212,0.5826016664505005,0.5826016664505005,-0.002477765,0.2867606125557336
total_losses,forecast_load_mw_day_ahead,0.41111069917678833,0.09869839175361277,0.5733052492141724,0.5733052492141724,0.0007637739,0.27940823660397124
total_losses,da_as_ss_mw_primary_reserve,0.05054774880409241,0.010403568636039195,0.0723399817943573,0.0723399817943573,0.0014089346,0.029806332393517238
total_losses,da_as_ss_mw_synchronized_reserve,0.05087265372276306,0.010346628764067613,0.07146188616752625,0.07184472680091858,0.0011877418,0.02980906798155625
total_losses,system_energy_price_da,0.19948330521583557,0.041932677299624285,0.2332860827445984,0.2332860827445984,0.005739808,0.11508153809304739
total_losses,total_lmp_rt,0.1528618037700653,0.05545708512952899,0.23469841480255127,0.23935478925704956,0.024909258,0.11049589947406267
total_losses,marginal_loss_price_rt,0.28514862060546875,0.10669208650926626,0.3669852316379547,0.3721946179866791,0.04050529,0.21534870265984218
total_losses,gen_fuel_coal_mw,0.503768801689148,0.13761423981589033,0.6148114204406738,0.6148114204406738,0.019021869,0.3488713259244799
total_losses,gen_fuel_gas_pct,0.06282266974449158,0.04414246678253119,0.13670706748962402,0.1661527156829834,0.0112397075,0.09054068897255704
total_losses,gross_sched_interchange_mw,0.05452409386634827,0.02680671342095163,0.12200775742530823,0.12200775742530823,0.0072170496,0.0534268174931625
total_losses,gross_inadv_interchange_mw,0.2151494324207306,0.04505375577398436,0.2564254701137543,0.2564254701137543,-5.877018e-05,0.13144469035076328
total_losses,da_as_as_req_mw_primary_reserve,0.21024802327156067,0.05800514717665245,0.21024802327156067,0.23433426022529602,0.006819248,0.14554925886493553
congestion_price_da,gen_fuel_wind_mw,0.0004717111587524414,0.014161806216758938,0.1212407648563385,0.1261717677116394,-0.018196344,0.028066954826206095
congestion_price_da,gen_fuel_wind_pct,0.007853478193283081,0.01347469750133063,0.12862253189086914,0.1429157257080078,-0.012526631,0.028514553817764354
congestion_price_da,forecast_load_mw_latest_available,0.14557471871376038,0.04476014753227378,0.16207554936408997,0.1776607632637024,0.013622105,0.11151299178536211
congestion_price_da,forecast_load_mw_day_ahead,0.14064401388168335,0.041474692316725806,0.15796872973442078,0.16821348667144775,-0.0016791224,0.1087849995145885
congestion_price_da,da_as_ss_mw_primary_reserve,0.009342104196548462,0.009346423593613092,0.019459694623947144,0.0456620454788208,0.0031229854,0.014058716833719162
congestion_price_da,da_as_ss_mw_synchronized_reserve,0.008894413709640503,0.008547955498186986,0.019515693187713623,0.05317530035972595,-0.00056779385,0.014347063445807329
congestion_price_da,system_energy_price_da,0.09710782766342163,0.09781894281461902,0.164352148771286,0.21685919165611267,0.09075406,0.10115254790897418
congestion_price_da,total_lmp_rt,0.06635019183158875,0.026344932576721866,0.1010342538356781,0.1216508150100708,0.019833028,0.05934802223120422
congestion_price_da,marginal_loss_price_rt,0.08250239491462708,0.023942193850330733,0.10280638933181763,0.11977797746658325,-0.014650285,0.07224177939425573
congestion_price_da,gen_fuel_coal_mw,0.0956566333770752,0.04672243783939169,0.16290095448493958,0.1834810972213745,0.007988691,0.09293274220708014
congestion_price_da,gen_fuel_gas_pct,0.033274710178375244,0.03322197892129885,0.04584360122680664,0.06827664375305176,0.021721214,0.03722703384104553
congestion_price_da,gross_sched_interchange_mw,0.02004215121269226,0.03419875293665765,0.05212119221687317,0.1065794825553894,0.037851542,0.030655788093793535
congestion_price_da,gross_inadv_interchange_mw,0.0679909884929657,0.07138750512483301,0.12451386451721191,0.13808536529541016,0.051780313,0.07688281443761097
congestion_price_da,da_as_as_req_mw_primary_reserve,0.06513616442680359,0.05373515420316169,0.09982022643089294,0.15053734183311462,0.02888143,0.06862897692556026
congestion_price_rt,gen_fuel_wind_mw,0.0,0.00972704568633637,0.09301239252090454,0.11125922203063965,0.0049797893,0.016539586994913424
congestion_price_rt,gen_fuel_wind_pct,0.0,0.01127887728888383,0.09301239252090454,0.11731159687042236,0.011588395,0.01798291641945232
congestion_price_rt,forecast_load_mw_latest_available,0.10969939827919006,0.028430516634023562,0.13926571607589722,0.1474912464618683,0.006277561,0.07366669773407028
congestion_price_rt,forecast_load_mw_day_ahead,0.10338029265403748,0.027200698407935552,0.13410893082618713,0.13774916529655457,0.0009942055,0.06863039614623713
congestion_price_rt,da_as_ss_mw_primary_reserve,0.005439281463623047,0.0047033270814565925,0.012176156044006348,0.030071377754211426,0.009349704,0.007524420536481613
congestion_price_rt,da_as_ss_mw_synchronized_reserve,0.006099432706832886,0.004467945098000322,0.01201409101486206,0.033284395933151245,0.0033743382,0.008141170189672677
congestion_price_rt,system_energy_price_da,0.17183876037597656,0.04425668409574914,0.17873337864875793,0.18671834468841553,0.0005801916,0.11534394484098323
congestion_price_rt,total_lmp_rt,0.44454506039619446,0.2191381570588156,0.49361613392829895,0.5154486894607544,0.040524065,0.4181619898890427
congestion_price_rt,marginal_loss_price_rt,0.3934544026851654,0.1848140483601552,0.442997545003891,0.4851970076560974,0.014806628,0.37525510353695135
congestion_price_rt,gen_fuel_coal_mw,0.03558295965194702,0.030350088098295445,0.07851269841194153,0.094492107629776,0.02928102,0.03826379940359053
congestion_price_rt,gen_fuel_gas_pct,0.013465970754623413,0.03457616742806609,0.063009113073349,0.08141618967056274,0.027583957,0.03426304050576744
congestion_price_rt,gross_sched_interchange_mw,0.005210906267166138,0.017802885858444775,0.04615354537963867,0.07550185918807983,0.008585453,0.0238637899901302
congestion_price_rt,gross_inadv_interchange_mw,0.009998470544815063,0.006047652525590946,0.047752946615219116,0.0607093870639801,0.0014781356,0.015796068830242545
congestion_price_rt,da_as_as_req_mw_primary_reserve,0.012254685163497925,0.0246278624431263,0.055956512689590454,0.06896978616714478,0.016214907,0.0317790905194329
marginal_loss_price_da,gen_fuel_wind_mw,0.010573595762252808,0.020768736878207208,0.346578985452652,0.346578985452652,-0.0004107952,0.04701558956330211
marginal_loss_price_da,gen_fuel_wind_pct,0.019660592079162598,0.02093575811180011,0.35566598176956177,0.3581696152687073,-0.001834333,0.05083834351102112
marginal_loss_price_da,forecast_load_mw_latest_available,0.40983012318611145,0.08808158543748638,0.46418023109436035,0.46418023109436035,-0.005279541,0.2579461768382385
marginal_loss_price_da,forecast_load_mw_day_ahead,0.40992817282676697,0.09439357716029005,0.4751511514186859,0.4751511514186859,-0.0012872815,0.26448825222947064
marginal_loss_price_da,da_as_ss_mw_primary_reserve,0.019374996423721313,0.005487453207276048,0.03265950083732605,0.05259495973587036,0.0046669245,0.012710739783872466
marginal_loss_price_da,da_as_ss_mw_synchronized_reserve,0.019307881593704224,0.0049011043172946835,0.03242483735084534,0.04846864938735962,-0.001684308,0.012750606187446743
marginal_loss_price_da,system_energy_price_da,0.6447330713272095,0.2219762855883322,0.670200765132904,0.670200765132904,0.098926425,0.4466343441525876
marginal_loss_price_da,total_lmp_rt,0.3974471390247345,0.07889594391082581,0.4223480820655823,0.429879754781723,-0.00078707933,0.2323914689636146
marginal_loss_price_da,marginal_loss_price_rt,0.4340101182460785,0.09404735670795396,0.46448808908462524,0.46448808908462524,-0.00037556887,0.262875042152152
marginal_loss_price_da,gen_fuel_coal_mw,0.3485632836818695,0.08321183492099904,0.3987341523170471,0.40902194380760193,0.0026586056,0.22857732610305942
marginal_loss_price_da,gen_fuel_gas_pct,0.03786468505859375,0.026235292641780258,0.07377463579177856,0.10453620553016663,0.009348035,0.04695726900069508
marginal_loss_price_da,gross_sched_interchange_mw,0.022766083478927612,0.020581897280019495,0.07293695211410522,0.11141571402549744,0.0017102957,0.03832796151424955
marginal_loss_price_da,gross_inadv_interchange_mw,0.07515352964401245,0.018419673955110367,0.11267587542533875,0.13778555393218994,0.011696577,0.05092974848572354
marginal_loss_price_da,da_as_as_req_mw_primary_reserve,0.03061482310295105,0.01928909415608037,0.05297893285751343,0.11799025535583496,-0.0026350021,0.039780210090418926
total_lmp_da,gen_fuel_wind_mw,0.014257967472076416,0.014540221408474318,0.3607494831085205,0.37091830372810364,0.00033563375,0.03708516667819274
total_lmp_da,gen_fuel_wind_pct,0.03472599387168884,0.017900415390352867,0.38121750950813293,0.3873899579048157,0.00259161,0.04708475511339283
total_lmp_da,forecast_load_mw_latest_available,0.5627515316009521,0.111898199158224,0.5979206562042236,0.6046748161315918,0.00027912855,0.3320536496057093
total_lmp_da,forecast_load_mw_day_ahead,0.5837428569793701,0.1198795316750182,0.6188713312149048,0.6256165504455566,0.0029058456,0.348583295636934
total_lmp_da,da_as_ss_mw_primary_reserve,0.03533405065536499,0.006044003972385689,0.06472325325012207,0.07798066735267639,0.0008560419,0.01894401435522075
total_lmp_da,da_as_ss_mw_synchronized_reserve,0.03510066866874695,0.0060366394917699484,0.06599637866020203,0.08040502667427063,0.0019584298,0.01827720496801965
total_lmp_da,system_energy_price_da,0.9830372333526611,0.36546161769464575,0.9830372333526611,0.9830372333526611,0.18520391,0.6901743162083058
total_lmp_da,total_lmp_rt,0.511568546295166,0.09525187242425076,0.545878529548645,0.545878529548645,-0.0015031695,0.29121027164345464
total_lmp_da,marginal_loss_price_rt,0.5263476371765137,0.09471563487072296,0.5421831607818604,0.5421831607818604,0.00067323446,0.29333528021030153
total_lmp_da,gen_fuel_coal_mw,0.367904394865036,0.07519683932939462,0.4309828281402588,0.4759814441204071,0.0043559074,0.2223359285957301
total_lmp_da,gen_fuel_gas_pct,0.08354264497756958,0.021778821063674875,0.13342490792274475,0.15236464142799377,-5.2452087e-06,0.05841535732302771
total_lmp_da,gross_sched_interchange_mw,0.04773759841918945,0.015561969262842439,0.09528851509094238,0.11108040809631348,0.0070598125,0.039592574137102446
total_lmp_da,gross_inadv_interchange_mw,0.14621520042419434,0.028861272436113798,0.18286412954330444,0.18286412954330444,0.0035258532,0.08538123768806047
total_lmp_da,da_as_as_req_mw_primary_reserve,0.016109377145767212,0.012953726784054804,0.07918781042098999,0.11106377840042114,0.0019281507,0.028856707153266832
da_as_total_mw_primary_reserve,gen_fuel_wind_mw,0.013380110263824463,0.015539672166168679,0.0947113037109375,0.17544472217559814,0.00048071146,0.03228146974946971
da_as_total_mw_primary_reserve,gen_fuel_wind_pct,0.016739606857299805,0.016233410173008927,0.09807080030441284,0.18795695900917053,0.0005670786,0.03376627473312399
da_as_total_mw_primary_reserve,forecast_load_mw_latest_available,0.06709474325180054,0.031268845003593324,0.20099133253097534,0.21740520000457764,-0.0002669096,0.0745964869187139
da_as_total_mw_primary_reserve,forecast_load_mw_day_ahead,0.06999257206916809,0.03091394856252925,0.1972307562828064,0.21896526217460632,0.002260089,0.07397089087816561
da_as_total_mw_primary_reserve,da_as_ss_mw_primary_reserve,0.0,0.009153636939181023,0.02164626121520996,0.04812082648277283,0.005425155,0.01458471154686325
da_as_total_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,0.00016766786575317383,0.00876599434415436,0.022178858518600464,0.0452827513217926,0.0013714433,0.015163357963107728
da_as_total_mw_primary_reserve,system_energy_price_da,0.032262444496154785,0.05894834810398792,0.1661590337753296,0.1943371593952179,0.032951355,0.08185389664810805
da_as_total_mw_primary_reserve,total_lmp_rt,0.009210050106048584,0.01917171074952676,0.07238474488258362,0.09985151886940002,0.0011643767,0.0367851317802399
da_as_total_mw_primary_reserve,marginal_loss_price_rt,0.0,0.01340070165026353,0.06317469477653503,0.07959088683128357,0.0021226406,0.023646155001740145
da_as_total_mw_primary_reserve,gen_fuel_coal_mw,0.0991823673248291,0.05058521272308402,0.15821543335914612,0.1678389012813568,0.021890879,0.09601243384914973
da_as_total_mw_primary_reserve,gen_fuel_gas_pct,0.043796658515930176,0.03968835089796953,0.1080915629863739,0.12735241651535034,0.017617583,0.059213723921450294
da_as_total_mw_primary_reserve,gross_sched_interchange_mw,0.037691712379455566,0.018073753356926958,0.050102561712265015,0.061104029417037964,0.0025733113,0.037629436083858804
da_as_total_mw_primary_reserve,gross_inadv_interchange_mw,0.010655194520950317,0.008783140298211103,0.025260239839553833,0.04161146283149719,0.00511539,0.015287426541837481
da_as_total_mw_primary_reserve,da_as_as_req_mw_primary_reserve,0.45735418796539307,0.26815890678340887,0.4660507142543793,0.47166675329208374,0.14116842,0.43723971576099674
da_as_total_mw_synchronized_reserve,gen_fuel_wind_mw,0.04575216770172119,0.019690012981527293,0.05654135346412659,0.076425701379776,-0.0015746355,0.043642245227464974
da_as_total_mw_synchronized_reserve,gen_fuel_wind_pct,0.06477886438369751,0.023977250584153904,0.07931628823280334,0.09236916899681091,-0.0022451878,0.05514222311423206
da_as_total_mw_synchronized_reserve,forecast_load_mw_latest_available,0.07524028420448303,0.024711457094764203,0.09055393934249878,0.09770917892456055,0.0011526942,0.05990820875291956
da_as_total_mw_synchronized_reserve,forecast_load_mw_day_ahead,0.0752905011177063,0.02576962689578522,0.09226334095001221,0.09444332122802734,-0.0005776882,0.06110364881724645
da_as_total_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,0.018835097551345825,0.011931735092007206,0.030260741710662842,0.04857426881790161,-0.00058496,0.02424048824888153
da_as_total_mw_synchronized_reserve,da_as_ss_mw_synchronized_reserve,0.016947299242019653,0.011994760744922835,0.03148472309112549,0.047782182693481445,0.0018279552,0.023543187070051035
da_as_total_mw_synchronized_reserve,system_energy_price_da,0.07536718249320984,0.04976442157163651,0.08499214053153992,0.11635425686836243,0.03288293,0.07405535867463689
da_as_total_mw_synchronized_reserve,total_lmp_rt,0.02313956618309021,0.014313178086786301,0.04011240601539612,0.06372794508934021,-0.0004643798,0.028718695518809206
da_as_total_mw_synchronized_reserve,marginal_loss_price_rt,0.01328420639038086,0.010500393663904699,0.028313815593719482,0.04195910692214966,0.0022170544,0.01912760115462923
da_as_total_mw_synchronized_reserve,gen_fuel_coal_mw,0.09875285625457764,0.06363026380583593,0.11162170767784119,0.13303494453430176,0.0266338,0.09766551746790286
da_as_total_mw_synchronized_reserve,gen_fuel_gas_pct,0.0746103823184967,0.03809638219379088,0.085765540599823,0.1071610152721405,0.010052443,0.0679365642828645
da_as_total_mw_synchronized_reserve,gross_sched_interchange_mw,0.02371925115585327,0.015536713656147628,0.038401633501052856,0.05484819412231445,0.0025619268,0.028229253667663094
da_as_total_mw_synchronized_reserve,gross_inadv_interchange_mw,0.014607042074203491,0.008064919054336164,0.021500587463378906,0.030994534492492676,0.0005083084,0.015261936178071778
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_primary_reserve,0.5378279685974121,0.33278334987914016,0.5378279685974121,0.5378279685974121,0.19409817,0.5029382311672768
da_as_total_mw_thirty_minutes_reserve,gen_fuel_wind_mw,0.00267145037651062,0.02584990255815001,0.22554290294647217,0.23394840955734253,-0.00191015,0.051380277089418655
da_as_total_mw_thirty_minutes_reserve,gen_fuel_wind_pct,0.013546377420425415,0.028845495587895703,0.23641782999038696,0.24956053495407104,0.00073087215,0.060385278811829646
da_as_total_mw_thirty_minutes_reserve,forecast_load_mw_latest_available,0.25595954060554504,0.08249141459256762,0.3229702115058899,0.3229702115058899,-0.0029568076,0.21760333951542957
da_as_total_mw_thirty_minutes_reserve,forecast_load_mw_day_ahead,0.2592141926288605,0.08295861926297388,0.32770320773124695,0.32770320773124695,-0.00082296133,0.21749800913185036
da_as_total_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,0.016030997037887573,0.011496912875666645,0.06929165124893188,0.07029542326927185,-0.0014029145,0.026971727812477697
da_as_total_mw_thirty_minutes_reserve,da_as_ss_mw_synchronized_reserve,0.02122703194618225,0.011808261223933776,0.06656762957572937,0.0709834098815918,-0.0017657876,0.028332826909071747
da_as_total_mw_thirty_minutes_reserve,system_energy_price_da,0.3333744704723358,0.19410559499489702,0.4495948255062103,0.4495948255062103,0.09498668,0.3314977803283728
da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0.20390653610229492,0.07218117176269052,0.2689136862754822,0.2689136862754822,0.0025830865,0.17883492420592795
da_as_total_mw_thirty_minutes_reserve,marginal_loss_price_rt,0.13113486766815186,0.04961790742284573,0.19138136506080627,0.2056257724761963,0.0023078322,0.1238249188252656
da_as_total_mw_thirty_minutes_reserve,gen_fuel_coal_mw,0.09729799628257751,0.06855207363858724,0.24136999249458313,0.24306720495224,0.019312918,0.1352114321791686
da_as_total_mw_thirty_minutes_reserve,gen_fuel_gas_pct,0.027382463216781616,0.049200641059021374,0.17145445942878723,0.18820661306381226,0.018572152,0.07855388113459369
da_as_total_mw_thirty_minutes_reserve,gross_sched_interchange_mw,0.03651466965675354,0.018562567675582675,0.07109379768371582,0.07690048217773438,0.0041540265,0.040083111528576354
da_as_total_mw_thirty_minutes_reserve,gross_inadv_interchange_mw,0.006432622671127319,0.01197890720360878,0.07748270034790039,0.09096091985702515,-0.002087295,0.0270843679275141
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,0.1337156891822815,0.094821154588447,0.20220470428466797,0.21944478154182434,0.03612566,0.1666612434166482
