target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.4668455123901367,0.8377981441777039
gross_actual_interchange_mw,19,2.187013864517212,0.7427608043473013
total_gen,27,2.5431175231933594,0.7716151091775605
metered_load_mw,30,2.5396292209625244,0.7466868093734139
total_losses,22,2.6118314266204834,0.8449678275310695
congestion_price_da,20,2.890493154525757,0.9648703190344231
congestion_price_rt,19,2.5079166889190674,0.851746871531041
marginal_loss_price_da,23,2.8208298683166504,0.8996444177718714
total_lmp_da,29,2.8725192546844482,0.8530641202071
da_as_total_mw_primary_reserve,18,1.8610758781433105,0.6438880649380359
da_as_total_mw_synchronized_reserve,15,1.7787519693374634,0.6568386245622364
da_as_total_mw_thirty_minutes_reserve,24,2.6950559616088867,0.8480208660637512
