target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8230153322219849,0.9368445573435185
gross_actual_interchange_mw,10,1.943737506866455,0.8441544735004854
total_gen,23,2.9252853393554688,0.932958295535752
metered_load_mw,21,2.8574624061584473,0.9385584979610622
total_losses,14,2.5442044734954834,0.9640580539667157
congestion_price_da,4,1.350268840789795,0.9740130802371633
congestion_price_rt,9,2.0689284801483154,0.9416099298582203
marginal_loss_price_da,16,2.667708158493042,0.9621723326992352
total_lmp_da,25,3.088353395462036,0.9594509274331796
da_as_total_mw_primary_reserve,8,1.8122732639312744,0.8715192168697684
da_as_total_mw_synchronized_reserve,7,1.6919630765914917,0.8694970204111911
da_as_total_mw_thirty_minutes_reserve,15,2.6200170516967773,0.967492054109779
