rank,field,sensitivity,masked_loss,loss_increase
1,gen_fuel_nuclear_mw,0.24240153287722796,0.587253212928772,0.11457735300064087
2,da_as_nsr_mw_primary_reserve,0.18345662806100993,0.5593913793563843,0.08671551942825317
3,system_energy_price_da,0.0905821238722678,0.5154918432235718,0.042815983295440674
4,gross_inadv_interchange_mw,0.07305403341788369,0.5072067379951477,0.0345308780670166
5,da_as_as_req_mw_primary_reserve,0.07071461762871863,0.5061009526252747,0.033425092697143555
6,da_as_as_req_mw_synchronized_reserve,0.06713109467181409,0.5044071078300476,0.031731247901916504
7,da_as_as_req_mw_thirty_minutes_reserve,0.06700045459216904,0.5043453574180603,0.0316694974899292
8,forecast_load_mw_latest_available,0.05238868954507366,0.4974387288093567,0.024762868881225586
9,total_lmp_rt,0.04499819361086784,0.4939454197883606,0.021269559860229492
10,marginal_loss_price_rt,0.02740913358263395,0.4856314957141876,0.012955635786056519
11,gen_fuel_coal_pct,0.021369993259930255,0.482776939868927,0.010101079940795898
12,forecast_load_mw_day_ahead,0.02008988441001061,0.4821718633174896,0.00949600338935852
13,gen_fuel_coal_mw,0.013249753946471614,0.4789386987686157,0.006262838840484619
14,gen_fuel_other_renewables_pct,0.0038396329972125495,0.474490761756897,0.0018149018287658691
15,rmpcp,0.0037455620518310733,0.47444629669189453,0.0017704367637634277
16,total_pjm_rmpcp_cr,0.0036984635289088463,0.4744240343570709,0.0017481744289398193
17,gen_fuel_multiple_fuels_pct,0.003310767655483447,0.474240779876709,0.0015649199485778809
18,gen_fuel_nuclear_pct,0.0025808981757676525,0.473895788192749,0.00121992826461792
19,gen_fuel_hydro_mw,0.002434243337324413,0.47382646799087524,0.0011506080627441406
20,total_pjm_loc_credit,0.0014913901756390298,0.47338080406188965,0.0007049441337585449
21,gen_fuel_hydro_pct,0.000768330120924039,0.47303903102874756,0.0003631711006164551
22,gen_fuel_solar_mw,0.0006834014591084571,0.47299888730049133,0.0003230273723602295
23,gen_fuel_gas_pct,0.0004340377935697591,0.472881019115448,0.00020515918731689453
24,da_as_ss_mw_thirty_minutes_reserve,0.00035850361624602706,0.47284531593322754,0.00016945600509643555
25,da_as_ss_mw_synchronized_reserve,0.00035850361624602706,0.47284531593322754,0.00016945600509643555
26,da_as_ss_mw_primary_reserve,0.0003566121093013593,0.4728444218635559,0.0001685619354248047
27,gen_fuel_oil_mw,0.00025245312688165533,0.47279518842697144,0.00011932849884033203
28,total_pjm_reg_purchases,0.0001941316627543998,0.4727676212787628,9.176135063171387e-05
29,gen_fuel_solar_pct,0.00013700815302543384,0.47274062037467957,6.476044654846191e-05
30,da_as_mcp_primary_reserve,8.972047940874015e-05,0.4727182686328888,4.240870475769043e-05
31,total_pjm_assigned_reg,9.835836112272286e-06,0.4726805090904236,4.649162292480469e-06
32,net_inadv_interchange_mw,-1.9545571761566723e-06,0.4726749360561371,-9.238719940185547e-07
33,gen_fuel_wind_pct,-0.0004031431801401859,0.4724853038787842,-0.00019055604934692383
34,gen_fuel_wind_mw,-0.00046146464426744145,0.47245773673057556,-0.000218123197555542
35,gen_fuel_storage_mw,-0.000932891225110133,0.47223490476608276,-0.00044095516204833984
36,total_pjm_self_sched_reg,-0.0010533802174854685,0.4721779525279999,-0.0004979074001312256
37,gen_fuel_oil_pct,-0.0012607524288525426,0.47207993268966675,-0.0005959272384643555
38,da_as_mcp_synchronized_reserve,-0.0016372884113044022,0.47190195322036743,-0.0007739067077636719
39,gen_fuel_multiple_fuels_mw,-0.0029768536295181006,0.47126877307891846,-0.0014070868492126465
40,gen_fuel_other_renewables_mw,-0.00379619138771668,0.47088149189949036,-0.001794368028640747
41,rmccp,-0.004630472050778134,0.47048714756965637,-0.0021887123584747314
42,total_pjm_rmccp_cr,-0.005100133225139136,0.47026515007019043,-0.002410709857940674
43,gen_fuel_gas_mw,-0.012017184971094622,0.46699562668800354,-0.0056802332401275635
44,gross_sched_interchange_mw,-0.056507887268708104,0.4459659457206726,-0.026709914207458496
