subset,size,band,seed,arm,K,r2,time,truth,err
rs05,1,1-4,0,warm_head,5,0.19982092082500458,0.010032892227172852,0.2238233834505081,-0.024002462625503512
rs05,1,1-4,0,warm_head,10,0.20109479129314423,0.018472909927368164,0.2238233834505081,-0.022728592157363864
rs05,1,1-4,0,warm_head,20,0.20279371738433838,0.035044193267822266,0.2238233834505081,-0.02102966606616971
rs05,1,1-4,0,warm_head,50,0.2040371149778366,0.09245777130126953,0.2238233834505081,-0.01978626847267148
rs05,1,1-4,0,warm_head,100,0.20504872500896454,0.18639898300170898,0.2238233834505081,-0.01877465844154355
rs05,1,1-4,0,warm_head,200,0.20541249215602875,0.31610679626464844,0.2238233834505081,-0.018410891294479342
rs05,1,1-4,0,warm_head,500,0.2063928246498108,0.6932742595672607,0.2238233834505081,-0.0174305588006973
rs05,1,1-4,1,cold,0,5.647540092468262e-05,0.0,0.2238233834505081,-0.2237669080495834
rs05,1,1-4,1,cold,1,0.008660812862217426,0.14058589935302734,0.2238233834505081,-0.21516257058829066
rs05,1,1-4,1,cold,2,0.02031557820737362,0.1444861888885498,0.2238233834505081,-0.20350780524313447
rs05,1,1-4,1,cold,5,0.08641507476568222,0.15079784393310547,0.2238233834505081,-0.13740830868482587
rs05,1,1-4,1,cold,10,0.15708188712596893,0.16179513931274414,0.2238233834505081,-0.06674149632453916
rs05,1,1-4,1,cold,20,0.19297504425048828,0.18172430992126465,0.2238233834505081,-0.03084833920001981
rs05,1,1-4,1,cold,50,0.19713030755519867,0.23826122283935547,0.2238233834505081,-0.02669307589530942
rs05,1,1-4,1,cold,100,0.20050852000713348,0.3389589786529541,0.2238233834505081,-0.023314863443374606
rs05,1,1-4,1,cold,200,0.20515842735767365,0.5385794639587402,0.2238233834505081,-0.018664956092834445
rs05,1,1-4,1,cold,500,0.21669530868530273,1.1281654834747314,0.2238233834505081,-0.0071280747652053555
rs05,1,1-4,1,warm_full,0,0.19522494077682495,0.0,0.2238233834505081,-0.02859844267368314
rs05,1,1-4,1,warm_full,1,0.19303731620311737,0.0030019283294677734,0.2238233834505081,-0.03078606724739072
rs05,1,1-4,1,warm_full,2,0.19517137110233307,0.00629425048828125,0.2238233834505081,-0.02865201234817502
rs05,1,1-4,1,warm_full,5,0.20274321734905243,0.014060258865356445,0.2238233834505081,-0.02108016610145566
rs05,1,1-4,1,warm_full,10,0.20288537442684174,0.02568960189819336,0.2238233834505081,-0.020938009023666354
rs05,1,1-4,1,warm_full,20,0.20654034614562988,0.04835152626037598,0.2238233834505081,-0.017283037304878207
rs05,1,1-4,1,warm_full,50,0.21115267276763916,0.11357283592224121,0.2238233834505081,-0.01267071068286893
rs05,1,1-4,1,warm_full,100,0.20817409455776215,0.22314000129699707,0.2238233834505081,-0.015649288892745944
rs05,1,1-4,1,warm_full,200,0.20808424055576324,0.43610715866088867,0.2238233834505081,-0.015739142894744845
rs05,1,1-4,1,warm_full,500,0.21911221742630005,1.0810072422027588,0.2238233834505081,-0.004711166024208041
rs05,1,1-4,1,warm_full_hi,0,0.19522494077682495,0.0,0.2238233834505081,-0.02859844267368314
rs05,1,1-4,1,warm_full_hi,1,0.08276884257793427,0.0027828216552734375,0.2238233834505081,-0.14105454087257382
rs05,1,1-4,1,warm_full_hi,2,0.1534436196088791,0.005946159362792969,0.2238233834505081,-0.070379763841629
rs05,1,1-4,1,warm_full_hi,5,0.1645077019929886,0.013528108596801758,0.2238233834505081,-0.059315681457519503
rs05,1,1-4,1,warm_full_hi,10,0.1952185183763504,0.025285720825195312,0.2238233834505081,-0.028604865074157687
rs05,1,1-4,1,warm_full_hi,20,0.20132595300674438,0.04759502410888672,0.2238233834505081,-0.022497430443763705
rs05,1,1-4,1,warm_full_hi,50,0.2036849707365036,0.11383461952209473,0.2238233834505081,-0.02013841271400449
rs05,1,1-4,1,warm_full_hi,100,0.20509128272533417,0.2199099063873291,0.2238233834505081,-0.018732100725173922
rs05,1,1-4,1,warm_full_hi,200,0.21404530107975006,0.4318971633911133,0.2238233834505081,-0.009778082370758029
rs05,1,1-4,1,warm_full_hi,500,0.2163577824831009,1.0657215118408203,0.2238233834505081,-0.007465600967407199
rs05,1,1-4,1,warm_head,0,0.19522494077682495,0.0,0.2238233834505081,-0.02859844267368314
rs05,1,1-4,1,warm_head,1,0.19656610488891602,0.001931905746459961,0.2238233834505081,-0.027257278561592074
rs05,1,1-4,1,warm_head,2,0.19777268171310425,0.004099369049072266,0.2238233834505081,-0.026050701737403842
rs05,1,1-4,1,warm_head,5,0.19934624433517456,0.009465932846069336,0.2238233834505081,-0.02447713911533353
rs05,1,1-4,1,warm_head,10,0.19992174208164215,0.017558813095092773,0.2238233834505081,-0.02390164136886594
rs05,1,1-4,1,warm_head,20,0.20228897035121918,0.03313040733337402,0.2238233834505081,-0.021534413099288913
rs05,1,1-4,1,warm_head,50,0.20430397987365723,0.07617688179016113,0.2238233834505081,-0.019519403576850863
rs05,1,1-4,1,warm_head,100,0.20517192780971527,0.14926719665527344,0.2238233834505081,-0.01865145564079282
rs05,1,1-4,1,warm_head,200,0.20568473637104034,0.2934255599975586,0.2238233834505081,-0.018138647079467746
rs05,1,1-4,1,warm_head,500,0.20655494928359985,0.730065107345581,0.2238233834505081,-0.017268434166908236
rs06,3,1-4,0,cold,0,0.0014114826917648315,0.0,0.4144377410411834,-0.4130262583494186
rs06,3,1-4,0,cold,1,0.017682015895843506,0.1132197380065918,0.4144377410411834,-0.3967557251453399
rs06,3,1-4,0,cold,2,0.038526296615600586,0.11803650856018066,0.4144377410411834,-0.37591144442558283
rs06,3,1-4,0,cold,5,0.15876220166683197,0.1257493495941162,0.4144377410411834,-0.25567553937435145
rs06,3,1-4,0,cold,10,0.2344740629196167,0.13511919975280762,0.4144377410411834,-0.17996367812156672
rs06,3,1-4,0,cold,20,0.3032386004924774,0.15575289726257324,0.4144377410411834,-0.111199140548706
rs06,3,1-4,0,cold,50,0.3641325533390045,0.22019338607788086,0.4144377410411834,-0.0503051877021789
rs06,3,1-4,0,cold,100,0.3689694404602051,0.3184964656829834,0.4144377410411834,-0.04546830058097834
rs06,3,1-4,0,cold,200,0.3816904127597809,0.5469870567321777,0.4144377410411834,-0.03274732828140253
rs06,3,1-4,0,cold,500,0.3695899546146393,1.200669527053833,0.4144377410411834,-0.044847786426544134
rs06,3,1-4,0,warm_full,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,0,warm_full,1,0.34195995330810547,0.002953767776489258,0.4144377410411834,-0.07247778773307795
rs06,3,1-4,0,warm_full,2,0.3596358299255371,0.0059642791748046875,0.4144377410411834,-0.05480191111564631
rs06,3,1-4,0,warm_full,5,0.3650009334087372,0.013416290283203125,0.4144377410411834,-0.049436807632446234
rs06,3,1-4,0,warm_full,10,0.36600732803344727,0.024890661239624023,0.4144377410411834,-0.04843041300773615
rs06,3,1-4,0,warm_full,20,0.3747054636478424,0.04684877395629883,0.4144377410411834,-0.03973227739334101
rs06,3,1-4,0,warm_full,50,0.3829967975616455,0.11205649375915527,0.4144377410411834,-0.03144094347953791
rs06,3,1-4,0,warm_full,100,0.38884642720222473,0.2191178798675537,0.4144377410411834,-0.025591313838958685
rs06,3,1-4,0,warm_full,200,0.3899357318878174,0.44351744651794434,0.4144377410411834,-0.024502009153366033
rs06,3,1-4,0,warm_full,500,0.39130067825317383,1.1796295642852783,0.4144377410411834,-0.023137062788009588
rs06,3,1-4,0,warm_full_hi,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,0,warm_full_hi,1,0.17579762637615204,0.0031557083129882812,0.4144377410411834,-0.23864011466503138
rs06,3,1-4,0,warm_full_hi,2,0.26802119612693787,0.006442070007324219,0.4144377410411834,-0.14641654491424555
rs06,3,1-4,0,warm_full_hi,5,0.29394835233688354,0.014510869979858398,0.4144377410411834,-0.12048938870429987
rs06,3,1-4,0,warm_full_hi,10,0.3347465693950653,0.02704024314880371,0.4144377410411834,-0.07969117164611811
rs06,3,1-4,0,warm_full_hi,20,0.3641963005065918,0.05241966247558594,0.4144377410411834,-0.05024144053459162
rs06,3,1-4,0,warm_full_hi,50,0.3817611038684845,0.12545537948608398,0.4144377410411834,-0.03267663717269892
rs06,3,1-4,0,warm_full_hi,100,0.38774481415748596,0.2525160312652588,0.4144377410411834,-0.026692926883697454
rs06,3,1-4,0,warm_full_hi,200,0.38555702567100525,0.5004043579101562,0.4144377410411834,-0.028880715370178167
rs06,3,1-4,0,warm_full_hi,500,0.3605480492115021,1.2393555641174316,0.4144377410411834,-0.05388969182968134
rs06,3,1-4,0,warm_head,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,0,warm_head,1,0.3584558963775635,0.002243518829345703,0.4144377410411834,-0.05598184466361994
rs06,3,1-4,0,warm_head,2,0.35924485325813293,0.004763364791870117,0.4144377410411834,-0.05519288778305048
rs06,3,1-4,0,warm_head,5,0.3605841100215912,0.010957479476928711,0.4144377410411834,-0.05385363101959223
rs06,3,1-4,0,warm_head,10,0.3609941303730011,0.02000594139099121,0.4144377410411834,-0.05344361066818232
rs06,3,1-4,0,warm_head,20,0.3623948395252228,0.03734540939331055,0.4144377410411834,-0.05204290151596064
rs06,3,1-4,0,warm_head,50,0.36378660798072815,0.0880882740020752,0.4144377410411834,-0.05065113306045527
rs06,3,1-4,0,warm_head,100,0.36542901396751404,0.17466497421264648,0.4144377410411834,-0.04900872707366938
rs06,3,1-4,0,warm_head,200,0.3673234283924103,0.34089231491088867,0.4144377410411834,-0.04711431264877314
rs06,3,1-4,0,warm_head,500,0.36941054463386536,0.7956478595733643,0.4144377410411834,-0.04502719640731806
rs06,3,1-4,1,cold,0,0.0008233388070948422,0.0,0.4144377410411834,-0.4136144022340886
rs06,3,1-4,1,cold,1,0.013556967489421368,0.1408236026763916,0.4144377410411834,-0.40088077355176205
rs06,3,1-4,1,cold,2,0.031242141500115395,0.14484262466430664,0.4144377410411834,-0.383195599541068
rs06,3,1-4,1,cold,5,0.1330060064792633,0.15283894538879395,0.4144377410411834,-0.2814317345619201
rs06,3,1-4,1,cold,10,0.24736548960208893,0.16299748420715332,0.4144377410411834,-0.1670722514390945
rs06,3,1-4,1,cold,20,0.31169161200523376,0.18781614303588867,0.4144377410411834,-0.10274612903594965
rs06,3,1-4,1,cold,50,0.35877251625061035,0.2485361099243164,0.4144377410411834,-0.055665224790573065
rs06,3,1-4,1,cold,100,0.36887165904045105,0.3419492244720459,0.4144377410411834,-0.045566082000732366
rs06,3,1-4,1,cold,200,0.37941357493400574,0.5464253425598145,0.4144377410411834,-0.03502416610717768
rs06,3,1-4,1,cold,500,0.3900895416736603,1.1249053478240967,0.4144377410411834,-0.024348199367523138
rs06,3,1-4,1,warm_full,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,1,warm_full,1,0.3563423156738281,0.0028586387634277344,0.4144377410411834,-0.05809542536735529
rs06,3,1-4,1,warm_full,2,0.36176958680152893,0.0054471492767333984,0.4144377410411834,-0.052668154239654486
rs06,3,1-4,1,warm_full,5,0.36603501439094543,0.013390779495239258,0.4144377410411834,-0.04840272665023798
rs06,3,1-4,1,warm_full,10,0.36977729201316833,0.025173187255859375,0.4144377410411834,-0.04466044902801508
rs06,3,1-4,1,warm_full,20,0.37805578112602234,0.04468965530395508,0.4144377410411834,-0.03638195991516108
rs06,3,1-4,1,warm_full,50,0.3809873163700104,0.1030278205871582,0.4144377410411834,-0.03345042467117304
rs06,3,1-4,1,warm_full,100,0.3853829801082611,0.20637822151184082,0.4144377410411834,-0.029054760932922308
rs06,3,1-4,1,warm_full,200,0.39357152581214905,0.3913114070892334,0.4144377410411834,-0.02086621522903437
rs06,3,1-4,1,warm_full,500,0.4009082317352295,0.9569356441497803,0.4144377410411834,-0.013529509305953924
rs06,3,1-4,1,warm_full_hi,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,1,warm_full_hi,1,0.1982913464307785,0.002718687057495117,0.4144377410411834,-0.2161463946104049
rs06,3,1-4,1,warm_full_hi,2,0.1660172939300537,0.005577564239501953,0.4144377410411834,-0.2484204471111297
rs06,3,1-4,1,warm_full_hi,5,0.27890434861183167,0.01218557357788086,0.4144377410411834,-0.13553339242935175
rs06,3,1-4,1,warm_full_hi,10,0.32057425379753113,0.024102210998535156,0.4144377410411834,-0.09386348724365229
rs06,3,1-4,1,warm_full_hi,20,0.35801994800567627,0.0439600944519043,0.4144377410411834,-0.05641779303550715
rs06,3,1-4,1,warm_full_hi,50,0.37687596678733826,0.10194873809814453,0.4144377410411834,-0.03756177425384516
rs06,3,1-4,1,warm_full_hi,100,0.38254043459892273,0.19866466522216797,0.4144377410411834,-0.03189730644226069
rs06,3,1-4,1,warm_full_hi,200,0.3771629333496094,0.4171922206878662,0.4144377410411834,-0.03727480769157404
rs06,3,1-4,1,warm_full_hi,500,0.3849586546421051,1.0214121341705322,0.4144377410411834,-0.029479086399078314
rs06,3,1-4,1,warm_head,0,0.35741886496543884,0.0,0.4144377410411834,-0.05701887607574457
rs06,3,1-4,1,warm_head,1,0.3585221469402313,0.0017333030700683594,0.4144377410411834,-0.05591559410095209
rs06,3,1-4,1,warm_head,2,0.35928964614868164,0.0036613941192626953,0.4144377410411834,-0.055148094892501776
rs06,3,1-4,1,warm_head,5,0.3603232800960541,0.00809788703918457,0.4144377410411834,-0.05411446094512934
rs06,3,1-4,1,warm_head,10,0.36150693893432617,0.015005111694335938,0.4144377410411834,-0.052930802106857244
rs06,3,1-4,1,warm_head,20,0.3624342381954193,0.029686689376831055,0.4144377410411834,-0.052003502845764105
rs06,3,1-4,1,warm_head,50,0.3644907474517822,0.06711125373840332,0.4144377410411834,-0.04994699358940119
rs06,3,1-4,1,warm_head,100,0.3659777343273163,0.12969112396240234,0.4144377410411834,-0.04846000671386713
rs06,3,1-4,1,warm_head,200,0.36717939376831055,0.25945258140563965,0.4144377410411834,-0.04725834727287287
rs06,3,1-4,1,warm_head,500,0.36994096636772156,0.7100479602813721,0.4144377410411834,-0.04449677467346186
rs07,3,1-4,0,cold,0,0.0014069428434595466,0.0,0.4401641190052032,-0.43875717616174364
rs07,3,1-4,0,cold,1,0.016967544332146645,0.1466069221496582,0.4401641190052032,-0.42319657467305655
rs07,3,1-4,0,cold,2,0.037275757640600204,0.1504507064819336,0.4401641190052032,-0.402888361364603
rs07,3,1-4,0,cold,5,0.15564538538455963,0.15662860870361328,0.4401641190052032,-0.28451873362064356
rs07,3,1-4,0,cold,10,0.28200602531433105,0.1671900749206543,0.4401641190052032,-0.15815809369087214
rs07,3,1-4,0,cold,20,0.34127798676490784,0.1869220733642578,0.4401641190052032,-0.09888613224029535
rs07,3,1-4,0,cold,50,0.39898958802223206,0.2490096092224121,0.4401641190052032,-0.041174530982971136
rs07,3,1-4,0,cold,100,0.4180166721343994,0.36118650436401367,0.4401641190052032,-0.022147446870803777
rs07,3,1-4,0,cold,200,0.4186887741088867,0.5813560485839844,0.4401641190052032,-0.021475344896316473
rs07,3,1-4,0,cold,500,0.4235176742076874,1.2287204265594482,0.4401641190052032,-0.016646444797515814
rs07,3,1-4,0,warm_full,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,0,warm_full,1,0.3897855281829834,0.0028984546661376953,0.4401641190052032,-0.05037859082221979
rs07,3,1-4,0,warm_full,2,0.3956327736377716,0.005845785140991211,0.4401641190052032,-0.044531345367431585
rs07,3,1-4,0,warm_full,5,0.4003112316131592,0.013758420944213867,0.4401641190052032,-0.03985288739204401
rs07,3,1-4,0,warm_full,10,0.4020744860172272,0.025391817092895508,0.4401641190052032,-0.03808963298797602
rs07,3,1-4,0,warm_full,20,0.4120582044124603,0.0483090877532959,0.4401641190052032,-0.028105914592742864
rs07,3,1-4,0,warm_full,50,0.4182864725589752,0.11407613754272461,0.4401641190052032,-0.021877646446227972
rs07,3,1-4,0,warm_full,100,0.42826083302497864,0.22264719009399414,0.4401641190052032,-0.011903285980224554
rs07,3,1-4,0,warm_full,200,0.42915570735931396,0.4385833740234375,0.4401641190052032,-0.011008411645889227
rs07,3,1-4,0,warm_full,500,0.43006953597068787,1.1020729541778564,0.4401641190052032,-0.010094583034515325
rs07,3,1-4,0,warm_full_hi,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,0,warm_full_hi,1,0.2405228465795517,0.002691984176635742,0.4401641190052032,-0.1996412724256515
rs07,3,1-4,0,warm_full_hi,2,0.30107954144477844,0.005817413330078125,0.4401641190052032,-0.13908457756042475
rs07,3,1-4,0,warm_full_hi,5,0.32606396079063416,0.013495445251464844,0.4401641190052032,-0.11410015821456904
rs07,3,1-4,0,warm_full_hi,10,0.37305235862731934,0.025046825408935547,0.4401641190052032,-0.06711176037788386
rs07,3,1-4,0,warm_full_hi,20,0.39202558994293213,0.04716682434082031,0.4401641190052032,-0.04813852906227106
rs07,3,1-4,0,warm_full_hi,50,0.41943490505218506,0.11185216903686523,0.4401641190052032,-0.020729213953018133
rs07,3,1-4,0,warm_full_hi,100,0.4231787621974945,0.22136235237121582,0.4401641190052032,-0.016985356807708685
rs07,3,1-4,0,warm_full_hi,200,0.41787803173065186,0.44027090072631836,0.4401641190052032,-0.022286087274551336
rs07,3,1-4,0,warm_full_hi,500,0.41731229424476624,1.1066789627075195,0.4401641190052032,-0.022851824760436956
rs07,3,1-4,0,warm_head,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,0,warm_head,1,0.37968114018440247,0.0021963119506835938,0.4401641190052032,-0.060482978820800726
rs07,3,1-4,0,warm_head,2,0.38108018040657043,0.004771709442138672,0.4401641190052032,-0.05908393859863276
rs07,3,1-4,0,warm_head,5,0.3840217888355255,0.010648727416992188,0.4401641190052032,-0.05614233016967768
rs07,3,1-4,0,warm_head,10,0.3867754638195038,0.019927263259887695,0.4401641190052032,-0.05338865518569941
rs07,3,1-4,0,warm_head,20,0.39035141468048096,0.03746819496154785,0.4401641190052032,-0.049812704324722235
rs07,3,1-4,0,warm_head,50,0.3953831195831299,0.08656907081604004,0.4401641190052032,-0.04478099942207331
rs07,3,1-4,0,warm_head,100,0.3995301425457001,0.16801738739013672,0.4401641190052032,-0.04063397645950312
rs07,3,1-4,0,warm_head,200,0.40247583389282227,0.3295130729675293,0.4401641190052032,-0.037688285112380926
rs07,3,1-4,0,warm_head,500,0.40610697865486145,0.7890028953552246,0.4401641190052032,-0.03405714035034174
rs07,3,1-4,1,cold,0,0.0012602260103449225,0.0,0.4401641190052032,-0.43890389299485827
rs07,3,1-4,1,cold,1,0.01621677540242672,0.14077162742614746,0.4401641190052032,-0.42394734360277647
rs07,3,1-4,1,cold,2,0.03570781275629997,0.14458489418029785,0.4401641190052032,-0.4044563062489032
rs07,3,1-4,1,cold,5,0.14981140196323395,0.15077638626098633,0.4401641190052032,-0.29035271704196924
rs07,3,1-4,1,cold,10,0.2769217789173126,0.16277694702148438,0.4401641190052032,-0.16324234008789057
rs07,3,1-4,1,cold,20,0.34715262055397034,0.18893218040466309,0.4401641190052032,-0.09301149845123285
rs07,3,1-4,1,cold,50,0.3970445394515991,0.24352693557739258,0.4401641190052032,-0.04311957955360407
rs07,3,1-4,1,cold,100,0.4173130691051483,0.34457898139953613,0.4401641190052032,-0.022851049900054876
rs07,3,1-4,1,cold,200,0.42063096165657043,0.5271041393280029,0.4401641190052032,-0.019533157348632757
rs07,3,1-4,1,cold,500,0.42911776900291443,1.0982496738433838,0.4401641190052032,-0.011046350002288763
rs07,3,1-4,1,warm_full,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,1,warm_full,1,0.3911038339138031,0.002704143524169922,0.4401641190052032,-0.04906028509140009
rs07,3,1-4,1,warm_full,2,0.3976617753505707,0.005491733551025391,0.4401641190052032,-0.04250234365463251
rs07,3,1-4,1,warm_full,5,0.4010220468044281,0.012117385864257812,0.4401641190052032,-0.03914207220077509
rs07,3,1-4,1,warm_full,10,0.4066542685031891,0.02203989028930664,0.4401641190052032,-0.033509850502014105
rs07,3,1-4,1,warm_full,20,0.4146939814090729,0.04140162467956543,0.4401641190052032,-0.025470137596130316
rs07,3,1-4,1,warm_full,50,0.41801419854164124,0.09731554985046387,0.4401641190052032,-0.022149920463561956
rs07,3,1-4,1,warm_full,100,0.4258056879043579,0.20109057426452637,0.4401641190052032,-0.014358431100845281
rs07,3,1-4,1,warm_full,200,0.42984941601753235,0.39180970191955566,0.4401641190052032,-0.010314702987670843
rs07,3,1-4,1,warm_full,500,0.4354804456233978,0.9746403694152832,0.4401641190052032,-0.004683673381805364
rs07,3,1-4,1,warm_full_hi,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,1,warm_full_hi,1,0.22326768934726715,0.002951383590698242,0.4401641190052032,-0.21689642965793604
rs07,3,1-4,1,warm_full_hi,2,0.33556368947029114,0.0057353973388671875,0.4401641190052032,-0.10460042953491205
rs07,3,1-4,1,warm_full_hi,5,0.32261109352111816,0.01240086555480957,0.4401641190052032,-0.11755302548408503
rs07,3,1-4,1,warm_full_hi,10,0.36352548003196716,0.02241373062133789,0.4401641190052032,-0.07663863897323603
rs07,3,1-4,1,warm_full_hi,20,0.40444791316986084,0.04196572303771973,0.4401641190052032,-0.03571620583534235
rs07,3,1-4,1,warm_full_hi,50,0.41439130902290344,0.09834933280944824,0.4401641190052032,-0.02577280998229975
rs07,3,1-4,1,warm_full_hi,100,0.42021849751472473,0.19259095191955566,0.4401641190052032,-0.01994562149047846
rs07,3,1-4,1,warm_full_hi,200,0.4161210358142853,0.40987634658813477,0.4401641190052032,-0.024043083190917913
rs07,3,1-4,1,warm_full_hi,500,0.4337042570114136,1.0020899772644043,0.4401641190052032,-0.006459861993789617
rs07,3,1-4,1,warm_head,0,0.377834290266037,0.0,0.4401641190052032,-0.062329828739166204
rs07,3,1-4,1,warm_head,1,0.37945088744163513,0.0016918182373046875,0.4401641190052032,-0.06071323156356806
rs07,3,1-4,1,warm_head,2,0.3808121681213379,0.0035974979400634766,0.4401641190052032,-0.0593519508838653
rs07,3,1-4,1,warm_head,5,0.3837372958660126,0.008098125457763672,0.4401641190052032,-0.05642682313919062
rs07,3,1-4,1,warm_head,10,0.3869441747665405,0.015083551406860352,0.4401641190052032,-0.053219944238662664
rs07,3,1-4,1,warm_head,20,0.3897869884967804,0.028287649154663086,0.4401641190052032,-0.050377130508422796
rs07,3,1-4,1,warm_head,50,0.3954809010028839,0.06572341918945312,0.4401641190052032,-0.04468321800231928
rs07,3,1-4,1,warm_head,100,0.3995971381664276,0.12943196296691895,0.4401641190052032,-0.04056698083877558
rs07,3,1-4,1,warm_head,200,0.4024111032485962,0.2583308219909668,0.4401641190052032,-0.037753015756607
rs07,3,1-4,1,warm_head,500,0.4063171148300171,0.6594741344451904,0.4401641190052032,-0.0338470041751861
rs08,1,1-4,0,cold,0,0.0001577685325173661,0.0,0.038949679583311,-0.03879191105079363
rs08,1,1-4,0,cold,1,0.0012266685953363776,0.11785697937011719,0.038949679583311,-0.03772301098797462
rs08,1,1-4,0,cold,2,0.002338011981919408,0.1216270923614502,0.038949679583311,-0.03661166760139159
rs08,1,1-4,0,cold,5,0.006388162728399038,0.12692594528198242,0.038949679583311,-0.03256151685491196
rs08,1,1-4,0,cold,10,0.011512587778270245,0.1361064910888672,0.038949679583311,-0.027437091805040753
rs08,1,1-4,0,cold,20,0.017154982313513756,0.1560192108154297,0.038949679583311,-0.021794697269797242
rs08,1,1-4,0,cold,50,0.018604829907417297,0.21541523933410645,0.038949679583311,-0.0203448496758937
rs08,1,1-4,0,cold,100,0.018421432003378868,0.31292200088500977,0.038949679583311,-0.02052824757993213
rs08,1,1-4,0,cold,200,0.01972905360162258,0.5258269309997559,0.038949679583311,-0.019220625981688416
rs08,1,1-4,0,cold,500,0.02863411046564579,1.2918498516082764,0.038949679583311,-0.010315569117665208
rs08,1,1-4,0,warm_full,0,0.01160596776753664,0.0,0.038949679583311,-0.027343711815774357
rs08,1,1-4,0,warm_full,1,0.014683599583804607,0.003484964370727539,0.038949679583311,-0.02426607999950639
rs08,1,1-4,0,warm_full,2,0.011966198682785034,0.007162332534790039,0.038949679583311,-0.026983480900525963
rs08,1,1-4,0,warm_full,5,0.016813620924949646,0.0157163143157959,0.038949679583311,-0.02213605865836135
rs08,1,1-4,0,warm_full,10,0.016043683513998985,0.029055118560791016,0.038949679583311,-0.022905996069312012
rs08,1,1-4,0,warm_full,20,0.015320594422519207,0.05982565879821777,0.038949679583311,-0.02362908516079179
rs08,1,1-4,0,warm_full,50,0.018141334876418114,0.1348409652709961,0.038949679583311,-0.020808344706892884
rs08,1,1-4,0,warm_full,100,0.01815730892121792,0.27017855644226074,0.038949679583311,-0.02079237066209308
rs08,1,1-4,0,warm_full,200,0.018634438514709473,0.5234277248382568,0.038949679583311,-0.020315241068601525
rs08,1,1-4,0,warm_full,500,0.02288842760026455,1.195166826248169,0.038949679583311,-0.01606125198304645
rs08,1,1-4,0,warm_full_hi,0,0.01160596776753664,0.0,0.038949679583311,-0.027343711815774357
rs08,1,1-4,0,warm_full_hi,1,0.0,0.0025467872619628906,0.038949679583311,-0.038949679583311
rs08,1,1-4,0,warm_full_hi,2,0.003152902005240321,0.005426168441772461,0.038949679583311,-0.035796777578070677
rs08,1,1-4,0,warm_full_hi,5,0.01005361508578062,0.014225959777832031,0.038949679583311,-0.028896064497530377
rs08,1,1-4,0,warm_full_hi,10,0.013503596186637878,0.024724483489990234,0.038949679583311,-0.02544608339667312
rs08,1,1-4,0,warm_full_hi,20,0.015628909692168236,0.04458427429199219,0.038949679583311,-0.023320769891142762
rs08,1,1-4,0,warm_full_hi,50,0.018656045198440552,0.10141348838806152,0.038949679583311,-0.020293634384870446
rs08,1,1-4,0,warm_full_hi,100,0.018977755680680275,0.19531655311584473,0.038949679583311,-0.019971923902630723
rs08,1,1-4,0,warm_full_hi,200,0.01946485973894596,0.3895251750946045,0.038949679583311,-0.019484819844365037
rs08,1,1-4,0,warm_full_hi,500,0.029177134856581688,0.9620141983032227,0.038949679583311,-0.00977254472672931
rs08,1,1-4,0,warm_head,0,0.01160596776753664,0.0,0.038949679583311,-0.027343711815774357
rs08,1,1-4,0,warm_head,1,0.012640029191970825,0.0017209053039550781,0.038949679583311,-0.026309650391340172
rs08,1,1-4,0,warm_head,2,0.013515000231564045,0.003645658493041992,0.038949679583311,-0.025434679351746953
rs08,1,1-4,0,warm_head,5,0.015288363210856915,0.008318662643432617,0.038949679583311,-0.023661316372454083
rs08,1,1-4,0,warm_head,10,0.017097866162657738,0.01547861099243164,0.038949679583311,-0.02185181342065326
rs08,1,1-4,0,warm_head,20,0.01589084602892399,0.029160261154174805,0.038949679583311,-0.02305883355438701
rs08,1,1-4,0,warm_head,50,0.017698347568511963,0.06783461570739746,0.038949679583311,-0.021251332014799035
rs08,1,1-4,0,warm_head,100,0.017545318230986595,0.13222765922546387,0.038949679583311,-0.021404361352324403
rs08,1,1-4,0,warm_head,200,0.018491268157958984,0.2595815658569336,0.038949679583311,-0.020458411425352013
rs08,1,1-4,0,warm_head,500,0.017865026369690895,0.6440207958221436,0.038949679583311,-0.021084653213620103
rs08,1,1-4,1,cold,0,9.031096851686016e-05,0.0,0.038949679583311,-0.03885936861479414
rs08,1,1-4,1,cold,1,0.0004951457376591861,0.14047646522521973,0.038949679583311,-0.03845453384565181
rs08,1,1-4,1,cold,2,0.0014695028075948358,0.14555120468139648,0.038949679583311,-0.03748017677571616
rs08,1,1-4,1,cold,5,0.004793678876012564,0.15591883659362793,0.038949679583311,-0.034156000707298434
