target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.17005474865436554,0.17089545726776123,0.17516347765922546,0.2958022356033325,0.18808408081531525
gross_actual_interchange_mw,17,0.17078079283237457,0.16626296937465668,0.1654341220855713,0.3353795111179352,0.16214263439178467
total_gen,28,0.1960008144378662,0.19671891629695892,0.19712133705615997,0.2144864946603775,0.1956723928451538
metered_load_mw,27,0.19237415492534637,0.1922624707221985,0.19957363605499268,0.223005011677742,0.19278475642204285
total_losses,19,0.18332989513874054,0.1658841073513031,0.16931922733783722,0.31287407875061035,0.16859272122383118
congestion_price_da,16,0.18075306713581085,0.19661790132522583,0.20316000282764435,0.20488372445106506,0.21458524465560913
congestion_price_rt,16,0.1835336983203888,0.19011026620864868,0.1863822340965271,0.24685314297676086,0.19312061369419098
marginal_loss_price_da,21,0.20798638463020325,0.1799069046974182,0.1882316768169403,0.2436247169971466,0.18025024235248566
total_lmp_da,32,0.1937749981880188,0.18905147910118103,0.20908845961093903,0.21952098608016968,0.18856403231620789
da_as_total_mw_primary_reserve,11,0.24097956717014313,0.1864185333251953,0.21426363289356232,0.17455758154392242,0.18378065526485443
da_as_total_mw_synchronized_reserve,8,0.18051758408546448,0.1791238784790039,0.19889430701732635,0.2621941566467285,0.17927007377147675
da_as_total_mw_thirty_minutes_reserve,18,0.17635270953178406,0.19939464330673218,0.1873588263988495,0.2609679102897644,0.17592594027519226
