epoch,loss,test_r2
1,0.40676752110458403,0.9367529567969443
2,0.09320171531204764,0.9598015296296694
3,0.07603230102829737,0.964349140930526
4,0.07058331035247677,0.9714103650880673
5,0.06638358375185156,0.9732185989062323
6,0.06565250953038533,0.972293073860454
7,0.06422707570299982,0.9753726469209526
8,0.06221475563603177,0.9749873775096809
9,0.06246072616104938,0.9733277344515615
10,0.0625025891277888,0.9734002099790393
11,0.06128611689492992,0.9737108928758657
12,0.059604007988896,0.9735627203123788
13,0.05897832481556287,0.9754291703200498
14,0.059260274789649056,0.9706891204355842
15,0.06013674480355766,0.9755848186119013
16,0.05715079300241655,0.9747100965756367
17,0.05761992893942959,0.9731542385767697
18,0.05753093337019285,0.9733873245552114
19,0.056500431124682296,0.9739469439699882
20,0.05700611501728019,0.9745429596400005
21,0.05564829650160657,0.972112798711799
22,0.05586177091960493,0.9702173314503633
23,0.05469851414396611,0.9742004499810891
24,0.05373922930222396,0.975427282119075
25,0.05255113269062075,0.9729730414103724
26,0.052758936204662606,0.9732728101907614
27,0.05275034332928592,0.9704819982025285
28,0.05177028916912264,0.9724141576645162
29,0.05185900849277434,0.9698368526983971
30,0.052196997783431724,0.9710957627457514
31,0.05062996562927553,0.9714789023387845
32,0.0496486862143289,0.9714451931211775
33,0.04965159590419841,0.9715401634836915
34,0.04924078093475947,0.9715995980189024
35,0.048138931512696555,0.9703100814747972
36,0.04847596020152852,0.9724531261716438
37,0.04775034063006645,0.9712227042929665
38,0.046837623771195,0.9661161449968593
39,0.04722014314507785,0.9705283671194078
40,0.04722625216188496,0.9728516455555325
41,0.04710836915222749,0.9668145351086698
42,0.0456603241565565,0.9612081507383556
43,0.0462041352684163,0.9700588749878708
44,0.04429672473029459,0.9658774804620149
45,0.045218622745716405,0.9678341557393815
46,0.04384855462501855,0.9706659324399294
47,0.044584276605414475,0.965698979293934
48,0.045685978631858956,0.9695352278656648
49,0.04338438222057199,0.9582317221614539
50,0.04216027890914651,0.9586115461189894
51,0.042424496280276065,0.9674292404470377
52,0.040762194036825065,0.9656586201219093
53,0.04222605076350578,0.9591735396456812
54,0.041102153006685925,0.9639250313241164
55,0.04022900727003405,0.9615497970302616
56,0.03915993740025176,0.9557373771492478
57,0.04025725795798106,0.9668100902941784
58,0.039618659794296573,0.959621225549996
59,0.03926037321692188,0.9618537080341241
60,0.038658199831843376,0.9621312014423693
61,0.03825239879695792,0.952964669547146
62,0.03846314887103697,0.9586499650178035
63,0.03823913666143265,0.9580108129431321
64,0.03776108997461458,0.9640385430147214
65,0.03692421032175354,0.9594124464478128
66,0.03682761760981388,0.9665918067678629
67,0.03709802576702207,0.9588038776013033
68,0.03649935748036866,0.9517634763160178
69,0.03575001912165995,0.9570418984336868
70,0.035392133459516854,0.9631291524636775
71,0.036165380663319265,0.9593645744388365
72,0.03551846255280384,0.9622677526936271
73,0.03654193138218906,0.9573316190782863
74,0.03508850840264804,0.9630359208062532
75,0.03433425220146299,0.9605691677896875
76,0.03433908142795846,0.961508750271668
77,0.03473519605316528,0.9537750160415838
