rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,0.858112325661525,0.41030943393707275,0.18948885798454285
2,da_as_nsr_mw_primary_reserve,0.5541328042114532,0.3431845009326935,0.12236392498016357
3,forecast_load_mw_latest_available,0.23732503732703475,0.2732268273830414,0.052406251430511475
4,gen_fuel_nuclear_pct,0.19165642419760878,0.26314225792884827,0.04232168197631836
5,total_lmp_rt,0.16669660567252162,0.2576306164264679,0.03681004047393799
6,forecast_load_mw_day_ahead,0.11421357339602395,0.24604128301143646,0.025220707058906555
7,gen_fuel_nuclear_mw,0.10104293010508524,0.24313293397426605,0.022312358021736145
8,marginal_loss_price_rt,0.08906264909051329,0.24048744142055511,0.019666865468025208
9,gen_fuel_gas_mw,0.060561975159217706,0.23419390618801117,0.013373330235481262
10,da_as_as_req_mw_synchronized_reserve,0.04975437643708915,0.23180736601352692,0.01098679006099701
11,da_as_as_req_mw_primary_reserve,0.04827951487743655,0.23148168623447418,0.010661110281944275
12,gen_fuel_coal_mw,0.04811142006845528,0.2314445674419403,0.0106239914894104
13,gen_fuel_other_renewables_pct,0.04123660555645455,0.2299264669418335,0.009105890989303589
14,da_as_as_req_mw_thirty_minutes_reserve,0.034458626070904295,0.22842974960803986,0.007609173655509949
15,gen_fuel_wind_mw,0.0226961732552049,0.22583235800266266,0.0050117820501327515
16,gen_fuel_multiple_fuels_mw,0.020994980908991406,0.22545669972896576,0.004636123776435852
17,gen_fuel_oil_mw,0.01872357534082218,0.22495512664318085,0.00413455069065094
18,gen_fuel_coal_pct,0.018599140644811957,0.2249276489019394,0.004107072949409485
19,gross_inadv_interchange_mw,0.0138271645260165,0.22387389838695526,0.003053322434425354
20,rmccp,0.007712386880156297,0.22252362966537476,0.0017030537128448486
21,gen_fuel_gas_pct,0.005644166165396385,0.22206692397594452,0.0012463480234146118
22,gen_fuel_wind_pct,0.004962677014090948,0.22191643714904785,0.0010958611965179443
23,total_pjm_rmccp_cr,0.0029693600480139777,0.22147627174854279,0.0006556957960128784
24,total_pjm_reg_purchases,0.002750114751193365,0.22142785787582397,0.0006072819232940674
25,total_pjm_loc_credit,0.0026921486970324215,0.22141505777835846,0.0005944818258285522
26,total_pjm_rmpcp_cr,0.001995341391717049,0.2212611883878708,0.00044061243534088135
27,gen_fuel_multiple_fuels_pct,0.0018893964498862205,0.22123779356479645,0.00041721761226654053
28,da_as_ss_mw_synchronized_reserve,0.0015905912254104827,0.2211718112230301,0.0003512352705001831
29,total_pjm_assigned_reg,0.0012902339412773506,0.22110548615455627,0.0002849102020263672
30,da_as_ss_mw_primary_reserve,0.001228488959254925,0.2210918515920639,0.0002712756395339966
31,da_as_ss_mw_thirty_minutes_reserve,0.0009450018887891222,0.22102925181388855,0.00020867586135864258
32,net_inadv_interchange_mw,0.0006237255397085016,0.22095830738544464,0.0001377314329147339
33,gen_fuel_other_renewables_mw,0.00043747838082118534,0.22091718018054962,9.660422801971436e-05
34,rmpcp,0.0004081916898947015,0.2209107130765915,9.013712406158447e-05
35,da_as_mcp_primary_reserve,0.00024583275356032365,0.2208748608827591,5.428493022918701e-05
36,gross_sched_interchange_mw,0.00023942207236673848,0.22087344527244568,5.2869319915771484e-05
37,gen_fuel_oil_pct,-0.000195964401959698,0.22077730298042297,-4.3272972106933594e-05
38,total_pjm_self_sched_reg,-0.0006507853624308979,0.22067686915397644,-0.0001437067985534668
39,da_as_mcp_synchronized_reserve,-0.001055063162754779,0.2205875962972641,-0.0002329796552658081
40,gen_fuel_solar_mw,-0.001112624331787707,0.22057488560676575,-0.00024569034576416016
41,gen_fuel_solar_pct,-0.0012940128691388323,0.22053483128547668,-0.00028574466705322266
42,gen_fuel_hydro_pct,-0.0032278117213974636,0.2201078087091446,-0.0007127672433853149
43,gen_fuel_hydro_mw,-0.0038273116342796803,0.21997542679309845,-0.0008451491594314575
44,gen_fuel_storage_mw,-0.004476612417907853,0.21983204782009125,-0.0009885281324386597
