confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9871833324432373,0.013371435925364494,True
total_gen,0.9839326739311218,0.016926234588027,True
total_lmp_da,0.9760633707046509,0.027364015579223633,True
da_as_total_mw_primary_reserve,0.940142810344696,0.06287286430597305,True
da_as_total_mw_synchronized_reserve,0.9085081815719604,0.09439772367477417,True
da_as_total_mw_thirty_minutes_reserve,0.7881033420562744,0.220294788479805,True
total_losses,0.7873223423957825,0.21233484148979187,True
net_actual_interchange_mw,0.7478853464126587,0.2556823194026947,True
gross_actual_interchange_mw,0.7219568490982056,0.2897151708602905,True
marginal_loss_price_da,0.7218413949012756,0.2734108865261078,True
congestion_price_rt,0.5534513592720032,0.4995841085910797,True
congestion_price_da,0.36533308029174805,0.6894941329956055,True
