target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,1.6408554315567017,0.5572726903721474
gross_actual_interchange_mw,19,1.7495877742767334,0.5942007243675449
total_gen,27,2.525402545928955,0.7662401534426061
metered_load_mw,30,2.6226775646209717,0.7711041937058286
total_losses,22,1.5833165645599365,0.5122273758614072
congestion_price_da,20,2.3850057125091553,0.7961344655407744
congestion_price_rt,19,1.5430148839950562,0.5240437634852524
marginal_loss_price_da,23,2.5493698120117188,0.8130679364867707
total_lmp_da,29,2.630418062210083,0.7811663111941812
da_as_total_mw_primary_reserve,18,1.5419929027557373,0.5334929316767607
da_as_total_mw_synchronized_reserve,15,1.227141261100769,0.4531456841536052
da_as_total_mw_thirty_minutes_reserve,24,1.9043015241622925,0.5992036717495758
