target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.35111665725708,0.7984939317447403
gross_actual_interchange_mw,19,2.052999258041382,0.6972463252142445
total_gen,27,2.205955743789673,0.6693158167333806
metered_load_mw,30,2.1979289054870605,0.6462220973523563
total_losses,22,2.3481853008270264,0.7596742316741073
congestion_price_da,20,2.853865623474121,0.9526437487981642
congestion_price_rt,19,2.3160839080810547,0.7865959948460978
marginal_loss_price_da,23,2.6468143463134766,0.8441458232858321
total_lmp_da,29,2.0577540397644043,0.6110998687551221
da_as_total_mw_primary_reserve,18,1.4336214065551758,0.4959989671358663
da_as_total_mw_synchronized_reserve,15,1.4886201620101929,0.5497018339631614
da_as_total_mw_thirty_minutes_reserve,24,2.5113019943237305,0.7902012138192082
