field,probe_r2,model_r2,delta,used
net_actual_interchange_mw,0.2481899560136845,-1.9254083633422852,-2.17359831935597,False
gross_actual_interchange_mw,0.2460934792895835,-0.5567127466201782,-0.8028062259097617,False
total_gen,0.9906449538219424,0.944391842931509,-0.04625311089043338,True
metered_load_mw,0.9762308832723112,0.9762977920472622,6.690877495096892e-05,True
total_losses,0.6540839836602339,0.6608330011367798,0.006749017476545882,True
congestion_price_da,0.0475838272605031,0.18235832452774048,0.1347744972672374,True
congestion_price_rt,0.4561738508473963,0.4855336546897888,0.029359803842392507,True
marginal_loss_price_da,0.4407231017762543,0.4049309492111206,-0.035792152565133684,True
total_lmp_da,0.9299314144617218,0.8329220861196518,-0.09700932834206999,True
da_as_total_mw_primary_reserve,0.9752278189577616,0.9759649150073528,0.0007370960495912682,True
da_as_total_mw_synchronized_reserve,0.9418431110456468,0.9183939397335052,-0.023449171312141526,True
da_as_total_mw_thirty_minutes_reserve,0.4569040380045041,0.2732616066932678,-0.18364243131123625,True
