confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9795856196433306,0.028226466849446297,True
metered_load_mw,0.9580070860683918,0.018158096820116043,True
da_as_total_mw_synchronized_reserve,0.9551364444196224,0.037785377353429794,True
total_lmp_da,0.8978910222649574,0.04434693604707718,True
total_gen,0.894605465233326,0.04821095988154411,True
congestion_price_rt,0.4756287932395935,0.8569833040237427,True
marginal_loss_price_da,0.43366706371307373,0.3101775646209717,True
total_losses,0.42130541801452637,0.5080417394638062,True
da_as_total_mw_thirty_minutes_reserve,0.29134368896484375,0.5085545182228088,True
congestion_price_da,0.1714302897453308,1.404342532157898,True
gross_actual_interchange_mw,0.10249161720275879,0.5240188241004944,True
net_actual_interchange_mw,-0.9217848777770996,1.4943585395812988,True
