target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.9056437015533447,0.9868242208829614
gross_actual_interchange_mw,19,2.843719482421875,0.965793314971982
total_gen,27,3.1434240341186523,0.9537559539254584
metered_load_mw,30,3.218902826309204,0.9464028296811564
total_losses,22,3.0243077278137207,0.978410285024688
congestion_price_da,20,2.948199987411499,0.984133333087839
congestion_price_rt,19,2.8284857273101807,0.9606195772176995
marginal_loss_price_da,23,3.065180540084839,0.9775749304568644
total_lmp_da,29,3.2587502002716064,0.9677647479772207
da_as_total_mw_primary_reserve,18,2.738497734069824,0.9474551938132395
da_as_total_mw_synchronized_reserve,15,2.5742526054382324,0.9505926457310429
da_as_total_mw_thirty_minutes_reserve,24,3.065032482147217,0.9644369308280863
