target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.6380739212036133,0.8959512966203301
gross_actual_interchange_mw,19,2.5089759826660156,0.8521066323392775
total_gen,27,3.0110023021698,0.9135774689662218
metered_load_mw,30,3.066521167755127,0.9016004729065523
total_losses,22,2.594276189804077,0.8392884371372775
congestion_price_da,20,2.7337794303894043,0.9125579927562023
congestion_price_rt,19,2.698612928390503,0.9165117523184231
marginal_loss_price_da,23,2.846085786819458,0.9076992623238087
total_lmp_da,29,3.169264554977417,0.9411898196631412
da_as_total_mw_primary_reserve,18,1.091343879699707,0.37757906979207106
da_as_total_mw_synchronized_reserve,15,0.3073122799396515,0.1134810129496756
da_as_total_mw_thirty_minutes_reserve,24,2.7951393127441406,0.8795128912080504
