experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
general_attention_gated_allloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation11/outputs/run_20260523_031742_general_attention_gated_allloss,hybrid_bilinear_gated,0.4866219460964203,0.4866219460964203,0.4866219460964203,,,0.2192348837852478,0.4403747320175171,0.6458977460861206,0.4497433304786682,0.2477806806564331
general_attention_gated_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation11/outputs/run_20260523_030816_general_attention_gated_maskloss,hybrid_bilinear_gated,0.34754592180252075,0.34754592180252075,0.5549271702766418,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",0.25808972120285034,0.40788793563842773,0.6921471059322357,0.4359675645828247,0.3911341428756714
