target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.1712494194507599,0.16953113675117493,0.17544971406459808,0.3023284077644348,0.1814413070678711
gross_actual_interchange_mw,17,0.16239139437675476,0.1607552319765091,0.15300989151000977,0.3680934011936188,0.1557500660419464
total_gen,28,0.1930539458990097,0.19202402234077454,0.19028453528881073,0.23640362918376923,0.18823383748531342
metered_load_mw,27,0.19244621694087982,0.18754427134990692,0.1968972533941269,0.23446302115917206,0.18864920735359192
total_losses,23,0.18182824552059174,0.16007699072360992,0.16708488762378693,0.3276762068271637,0.1633336991071701
congestion_price_da,8,0.15633535385131836,0.14921024441719055,0.17016801238059998,0.26086360216140747,0.26342275738716125
congestion_price_rt,11,0.19647572934627533,0.19162093102931976,0.18746381998062134,0.20757785439491272,0.21686166524887085
marginal_loss_price_da,21,0.20787811279296875,0.17968057096004486,0.19047796726226807,0.2429673820734024,0.17899596691131592
total_lmp_da,32,0.19308313727378845,0.18905368447303772,0.2073766589164734,0.22304610908031464,0.18744036555290222
da_as_total_mw_primary_reserve,11,0.24480687081813812,0.18295778334140778,0.21694014966487885,0.17369316518306732,0.18160201609134674
da_as_total_mw_synchronized_reserve,8,0.1862707883119583,0.18285268545150757,0.19488635659217834,0.25299587845802307,0.18299433588981628
da_as_total_mw_thirty_minutes_reserve,18,0.16353560984134674,0.2003728151321411,0.18845228850841522,0.282743901014328,0.1648954302072525
