target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.267097234725952,0.769958980561981
gross_actual_interchange_mw,19,2.320308208465576,0.7880306655641568
total_gen,27,2.790543556213379,0.8466874028253901
metered_load_mw,30,2.813389778137207,0.8271762742456045
total_losses,22,2.1191277503967285,0.6855705744495246
congestion_price_da,20,2.62630558013916,0.8766823401823686
congestion_price_rt,19,2.6710546016693115,0.9071523032294176
marginal_loss_price_da,23,2.713738441467285,0.865489857286538
total_lmp_da,29,2.964175224304199,0.8802835788609954
da_as_total_mw_primary_reserve,18,1.5162581205368042,0.5245893080689571
da_as_total_mw_synchronized_reserve,15,1.504879117012024,0.5557057680834423
da_as_total_mw_thirty_minutes_reserve,24,2.6784110069274902,0.842783398239119
