target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.1361674666404724
net_actual_interchange_mw,2,da_as_as_req_mw_thirty_minutes_reserve,general,0.1211824119091034
net_actual_interchange_mw,3,da_as_as_req_mw_synchronized_reserve,general,0.11861024796962738
net_actual_interchange_mw,4,da_as_as_req_mw_primary_reserve,general,0.1157604306936264
net_actual_interchange_mw,5,da_as_total_mw_thirty_minutes_reserve,confidential,0.11571706831455231
net_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.11501006782054901
net_actual_interchange_mw,7,da_as_total_mw_primary_reserve,confidential,0.11342841386795044
net_actual_interchange_mw,8,gen_fuel_multiple_fuels_pct,general,0.09679286926984787
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.06733106076717377
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.23951804637908936
gross_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.11150781810283661
gross_actual_interchange_mw,3,gen_fuel_solar_pct,general,0.08592787384986877
gross_actual_interchange_mw,4,total_pjm_reg_purchases,general,0.08390858769416809
gross_actual_interchange_mw,5,gen_fuel_coal_pct,general,0.08093450963497162
gross_actual_interchange_mw,6,total_losses,confidential,0.07996824383735657
gross_actual_interchange_mw,7,gen_fuel_nuclear_mw,general,0.07705097645521164
gross_actual_interchange_mw,8,gen_fuel_coal_mw,general,0.06905306875705719
gross_actual_interchange_mw,9,gen_fuel_solar_mw,general,0.066243477165699
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.059720925986766815
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.046166494488716125
total_gen,1,metered_load_mw,confidential,0.09303980320692062
total_gen,2,forecast_load_mw_day_ahead,general,0.08508947491645813
total_gen,3,forecast_load_mw_latest_available,general,0.08501969277858734
total_gen,4,gen_fuel_nuclear_pct,general,0.06374622881412506
total_gen,5,gen_fuel_gas_mw,general,0.06046120822429657
total_gen,6,gen_fuel_coal_mw,general,0.04932088404893875
total_gen,7,total_lmp_rt,general,0.04764869064092636
total_gen,8,gen_fuel_other_renewables_pct,general,0.04260963946580887
total_gen,9,total_lmp_da,confidential,0.03633670508861542
total_gen,10,gen_fuel_oil_mw,general,0.035701505839824677
total_gen,11,gen_fuel_nuclear_mw,general,0.034690260887145996
total_gen,12,system_energy_price_da,general,0.031368646770715714
metered_load_mw,1,forecast_load_mw_latest_available,general,0.09760105609893799
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.08793802559375763
metered_load_mw,3,total_gen,confidential,0.08481169492006302
metered_load_mw,4,total_lmp_rt,general,0.0591534823179245
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.05471767857670784
metered_load_mw,6,gen_fuel_gas_mw,general,0.05195159465074539
metered_load_mw,7,gen_fuel_coal_mw,general,0.04594038054347038
metered_load_mw,8,gen_fuel_other_renewables_pct,general,0.04082358255982399
metered_load_mw,9,total_lmp_da,confidential,0.03928161412477493
metered_load_mw,10,system_energy_price_da,general,0.03844442591071129
metered_load_mw,11,gen_fuel_oil_mw,general,0.03718079999089241
metered_load_mw,12,marginal_loss_price_rt,general,0.036527134478092194
total_losses,1,marginal_loss_price_rt,general,0.09252264350652695
total_losses,2,gen_fuel_coal_mw,general,0.06836111843585968
total_losses,3,metered_load_mw,confidential,0.06659132987260818
total_losses,4,forecast_load_mw_latest_available,general,0.0644146054983139
total_losses,5,gen_fuel_coal_pct,general,0.06312316656112671
total_losses,6,total_gen,confidential,0.06298629939556122
total_losses,7,forecast_load_mw_day_ahead,general,0.06284604966640472
total_losses,8,marginal_loss_price_da,confidential,0.06101468950510025
total_losses,9,gen_fuel_nuclear_mw,general,0.058150336146354675
total_losses,10,gen_fuel_gas_mw,general,0.048099614679813385
total_losses,11,system_energy_price_da,general,0.04674836993217468
total_losses,12,total_lmp_rt,general,0.04663027077913284
congestion_price_da,1,total_lmp_da,confidential,0.14864903688430786
congestion_price_da,2,marginal_loss_price_da,confidential,0.13327011466026306
congestion_price_da,3,total_gen,confidential,0.1255822479724884
congestion_price_da,4,system_energy_price_da,general,0.12445853650569916
congestion_price_da,5,gen_fuel_gas_mw,general,0.11960013210773468
congestion_price_da,6,forecast_load_mw_latest_available,general,0.11869281530380249
congestion_price_da,7,metered_load_mw,confidential,0.11630095541477203
congestion_price_da,8,gen_fuel_oil_mw,general,0.1134461760520935
congestion_price_rt,1,rmccp,general,0.1512487679719925
congestion_price_rt,2,total_pjm_rmccp_cr,general,0.12521587312221527
congestion_price_rt,3,total_lmp_rt,general,0.12333274632692337
congestion_price_rt,4,marginal_loss_price_rt,general,0.11666631698608398
congestion_price_rt,5,system_energy_price_da,general,0.08444266766309738
congestion_price_rt,6,total_lmp_da,confidential,0.078834168612957
congestion_price_rt,7,gen_fuel_multiple_fuels_mw,general,0.06710498780012131
congestion_price_rt,8,gen_fuel_multiple_fuels_pct,general,0.06511719524860382
congestion_price_rt,9,metered_load_mw,confidential,0.06323356926441193
congestion_price_rt,10,gen_fuel_oil_pct,general,0.06318758428096771
congestion_price_rt,11,gen_fuel_oil_mw,general,0.06161615252494812
