target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,52,total_lmp_da,confidential,0.09536667168140411,0.30126577615737915
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.0838761180639267,0.27090057730674744
49,congestion_price_da,46,total_gen,confidential,0.08354580402374268,0.25096043944358826
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.07953411340713501,0.2432575225830078
49,congestion_price_da,47,metered_load_mw,confidential,0.07772534340620041,0.23181463778018951
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.04931570589542389,0.24587926268577576
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.044612571597099304,0.23036818206310272
49,congestion_price_da,38,system_energy_price_da,general,0.0206275824457407,0.25359028577804565
50,congestion_price_rt,21,rmccp,general,0.1271381974220276,0.7585490942001343
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.1161307692527771,0.5749374628067017
50,congestion_price_rt,52,total_lmp_da,confidential,0.08796331286430359,0.20147691667079926
50,congestion_price_rt,47,metered_load_mw,confidential,0.0736711174249649,0.17460083961486816
50,congestion_price_rt,39,total_lmp_rt,general,0.06916359066963196,0.3617055118083954
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.06151537597179413,0.14260663092136383
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.06084493547677994,0.17403091490268707
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.04625808447599411,0.18901079893112183
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.0422414094209671,0.17432968318462372
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.025916963815689087,0.3767092823982239
50,congestion_price_rt,38,system_energy_price_da,general,0.020382478833198547,0.23184886574745178
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.12031197547912598,0.4739726781845093
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.11647944152355194,0.32768556475639343
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.11514051258563995,0.6791076064109802
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.0994851365685463,0.7164997458457947
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.0986400842666626,0.7093244194984436
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.09717283397912979,0.3123440444469452
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.09216373413801193,0.40706369280815125
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.08749766647815704,0.1548805683851242
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.07493998855352402,0.21623161435127258
