confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9717331100255251,0.01222284696996212,True
da_as_total_mw_primary_reserve,0.9695259854197502,0.042135678231716156,True
total_gen,0.949075099080801,0.023294741287827492,True
da_as_total_mw_synchronized_reserve,0.9235006794333458,0.06442993134260178,True
total_lmp_da,0.8534135073423386,0.06366395950317383,True
total_losses,0.5060558319091797,0.4336385130882263,True
marginal_loss_price_da,0.47565001249313354,0.2871837317943573,True
congestion_price_rt,0.4686811566352844,0.8683378100395203,True
da_as_total_mw_thirty_minutes_reserve,0.4008055329322815,0.4300011396408081,True
congestion_price_da,0.07983362674713135,1.5595896244049072,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
