epoch,loss,test_r2
1,0.383944973451634,0.9486110256325976
2,0.01309255433171035,0.9688659443564259
3,0.008324478433965004,0.9581808364533528
4,0.006909744758754288,0.9646427862659581
5,0.006053583687979337,0.958548139979115
6,0.005586681738665931,0.96584532891423
7,0.0054184458511945316,0.9566076871474318
8,0.0049396359752948696,0.9613326747307711
9,0.005090229026122725,0.9653292017755486
10,0.0044656384727794285,0.9689969174685198
11,0.0043958357012231055,0.9682593767824679
12,0.004351554844596478,0.9691009799775775
13,0.004289690938833505,0.9689286510753363
14,0.0043337987842182865,0.9698275864697586
15,0.0041139593165044645,0.9722274428714898
16,0.0042303651741378385,0.9724180431670644
17,0.003920485899192558,0.9723220080414243
18,0.003737506115400832,0.9700564351041377
19,0.004006369681561102,0.9685529385891076
20,0.00436137976618186,0.9762251123617125
21,0.0038337399651504813,0.9647314110405493
22,0.004571271450024898,0.9715655815394744
23,0.003718265800069184,0.963697777725022
24,0.003892142767911632,0.9691659416880299
25,0.0037135467481837696,0.9683283894430716
26,0.0036238196824749584,0.9708083928890342
27,0.003434790594962566,0.9710756947560311
28,0.0033554384361561304,0.9681953651132236
29,0.00329319279232662,0.9704623775775204
30,0.003237529306940428,0.9684093720914275
31,0.003747847094944759,0.9764545862126683
32,0.0037842931355600625,0.9602897416547683
33,0.003447226057313893,0.969741586534527
34,0.0033297812742644657,0.9705484512179005
35,0.0032924702943868287,0.9792553676478544
36,0.004228891534773318,0.9707839416614513
37,0.0033487949039804066,0.9752250246062043
38,0.003448778744276664,0.9732134619247917
39,0.0031868913848820614,0.9727089636125996
40,0.0030012330397555273,0.9706974499030446
41,0.0032097023590701764,0.9708856073770353
42,0.003193779193613355,0.9711134793393239
43,0.0032975252485965894,0.968767214084005
44,0.003409504309960016,0.9759534931874897
45,0.0031692918122120917,0.9722835621514037
46,0.0035435458215710507,0.971886326192936
47,0.0032687205608644986,0.9701966816727481
48,0.003177464992811555,0.973242862700503
49,0.00301833517985529,0.9713587436768389
50,0.002801139970824599,0.974838788116311
51,0.0027264865353431333,0.9715214901426675
52,0.002763304580853546,0.9658249993040288
53,0.0027498712425107416,0.977234154027455
54,0.0027115070048430467,0.97797257213734
55,0.002884783837348903,0.9720328267792834
56,0.0027339670011884273,0.972008793767728
57,0.0026932314014887293,0.9754009465829182
58,0.002993199793562361,0.9698347509245547
59,0.0027675693025429773,0.9735260485271701
60,0.003044115951429355,0.9691508025135293
61,0.0029144510945738997,0.9728620121526479
62,0.004187446754196123,0.975618298519744
63,0.002793946972150849,0.9713986829827158
64,0.002636108578280567,0.9635700914085129
65,0.0026044770012095095,0.9726148546815225
66,0.0025013422095918492,0.9746444471271345
67,0.0025133071881910302,0.9683209495658289
68,0.0024412745996867415,0.9737814864491111
69,0.0024415447438331365,0.9714546399267857
70,0.002444840368036538,0.9721094009634693
71,0.0023886328063411934,0.969732362492831
72,0.0023652686456805223,0.9721000788517488
73,0.0023815896081393713,0.969192537097433
74,0.002327241684994809,0.9731878304395221
75,0.002435715519823134,0.9715617554225419
76,0.0024962722500318398,0.9724458661696294
77,0.0025695845990794707,0.9669495885806219
78,0.0028146052771337226,0.9669771483486073
79,0.0026563762604220682,0.9739388822898836
80,0.0026670237216401046,0.9786864351768731
81,0.002512201483969547,0.9723836279045792
82,0.0022827849689377767,0.974384098933147
83,0.0023186940361732897,0.9676438589090519
84,0.0023385808318343066,0.9752338420735392
85,0.0024638528474202575,0.9710989747580836
86,0.002304054932779373,0.9745669635592792
87,0.0021912066731601954,0.9693463394946235
88,0.002302616642209697,0.9717187066425739
89,0.0022407243066556648,0.9686309519234249
90,0.0023088988116580873,0.9679346501420736
91,0.0022310072180844807,0.9702479113996727
92,0.0021695644790349212,0.9740550860603236
93,0.002151066523479068,0.9712550966523413
94,0.002151754573115135,0.9680381195389853
95,0.002181553893156996,0.9687297029302785
96,0.002156709374000901,0.9657002774697303
97,0.0020899752656754838,0.9709623485654126
98,0.002090174558074915,0.9692715495619478
99,0.0021554519492520455,0.9669709631859829
100,0.0021811309685190656,0.9713224029877094
101,0.0021786332102790135,0.9689538942679043
102,0.0021209297308349582,0.9774972415214226
103,0.0023019776262819223,0.9732698442848112
104,0.00209683674859674,0.9666255850504671
105,0.0020712047281619757,0.9756962398387332
106,0.002052022329187148,0.9688987695199501
107,0.0020079950921101384,0.969951605052176
108,0.001960971950846788,0.9707846844357577
109,0.0019777385888995443,0.9714374136057126
110,0.001919636781408226,0.97348360284886
111,0.002605132804333007,0.9726393783121481
112,0.0033783317590344985,0.9699861106598521
113,0.0021869891352917508,0.9652227514796882
114,0.0021620037998434276,0.9681618753102684
115,0.0018786408015650157,0.9721671932543263
116,0.001962783483822392,0.970311729559106
117,0.0019855040888893142,0.9652859238941905
118,0.0019291954829472385,0.9764981479328716
119,0.0018871727826915783,0.9695053185004701
120,0.0018528991343759714,0.9703944447930802
121,0.0018581679818054585,0.9726872739503851
122,0.0018173951727920743,0.968461766631662
123,0.0018109888004215612,0.9719816858309698
124,0.001867131719187106,0.9676165976351742
125,0.001852320574147448,0.9683205595766213
126,0.0018168342997188166,0.9679264470954876
127,0.0020508010197668996,0.9716496774087132
128,0.0019477017321645124,0.9722059686609273
129,0.0022307798467346863,0.969901575796092
130,0.001981293510424492,0.964862999045187
131,0.0019894486206018082,0.9696654452830212
132,0.0018631806469535175,0.9714046041761152
133,0.0019274666271763578,0.9700725028379242
134,0.001873974909487108,0.9712328660896294
135,0.001790798710421,0.9697107558431798
136,0.0017383294541507823,0.9655233367080309
137,0.0018195954468271367,0.9747081791193
138,0.0017360291277913199,0.975514152773179
139,0.0017895372079464195,0.9710282282871756
140,0.0017890898243962154,0.9681592144811797
141,0.0017563208276363403,0.9704499909887031
142,0.0019134045567907835,0.9702020023486213
143,0.0017895078622485133,0.9670476911418208
144,0.001773285488683101,0.9677334191289889
145,0.0017830884237199614,0.9686775197226885
146,0.0016805241394736996,0.9743634956435939
147,0.0019234136495416023,0.9679789082026548
148,0.0018475834518398868,0.9711986262533748
149,0.001752584955769859,0.9690642976571642
150,0.0017651001567692926,0.971471481930657
151,0.0016935080062325822,0.9701712609619028
152,0.0017624216416816665,0.9737723501608353
153,0.0017933875224531786,0.9687844572366189
154,0.001821133617490326,0.969577216599518
155,0.0017198056575829443,0.9718751512883139
156,0.0016817862293406571,0.9734129687086818
157,0.0016859494273010727,0.9678023835171354
158,0.0016682896556834516,0.9732705857600646
159,0.0015881104037573893,0.9641710808803023
160,0.0016779612450005664,0.9676539689273789
