sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.13129085302352905
p00_03,pair,2,0,gross_actual_interchange_mw,0.14302873611450195
p00_03,pair,2,0,total_gen,0.7955624461174011
p00_03,pair,2,0,metered_load_mw,0.795844316482544
p00_03,pair,2,0,total_losses,0.4614676833152771
p00_03,pair,2,0,congestion_price_da,0.07528048753738403
p00_03,pair,2,0,congestion_price_rt,0.12045305967330933
p00_03,pair,2,0,marginal_loss_price_da,0.2667057514190674
p00_03,pair,2,0,total_lmp_da,0.35599225759506226
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.007179081439971924
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.0004963874816894531
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.3029826283454895
p00_03,pair,2,10,net_actual_interchange_mw,0.24478596448898315
p00_03,pair,2,10,gross_actual_interchange_mw,0.1730768084526062
p00_03,pair,2,10,total_gen,0.8098126649856567
p00_03,pair,2,10,metered_load_mw,0.8135168552398682
p00_03,pair,2,10,total_losses,0.5171042680740356
p00_03,pair,2,10,congestion_price_da,0.1220088005065918
p00_03,pair,2,10,congestion_price_rt,0.13175219297409058
p00_03,pair,2,10,marginal_loss_price_da,0.3612033724784851
p00_03,pair,2,10,total_lmp_da,0.4674820899963379
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.11716258525848389
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.11327695846557617
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.3302546739578247
p00_03,pair,2,50,net_actual_interchange_mw,0.31719326972961426
p00_03,pair,2,50,gross_actual_interchange_mw,0.1853359341621399
p00_03,pair,2,50,total_gen,0.8126010894775391
p00_03,pair,2,50,metered_load_mw,0.8104285001754761
p00_03,pair,2,50,total_losses,0.5580970048904419
p00_03,pair,2,50,congestion_price_da,0.13180935382843018
p00_03,pair,2,50,congestion_price_rt,0.12761420011520386
p00_03,pair,2,50,marginal_loss_price_da,0.3924543857574463
p00_03,pair,2,50,total_lmp_da,0.4587767720222473
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.14930760860443115
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.13534510135650635
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.36481380462646484
p00_03,pair,2,200,net_actual_interchange_mw,0.3160669207572937
p00_03,pair,2,200,gross_actual_interchange_mw,0.18525230884552002
p00_03,pair,2,200,total_gen,0.8194419145584106
p00_03,pair,2,200,metered_load_mw,0.8194655179977417
p00_03,pair,2,200,total_losses,0.5784852504730225
p00_03,pair,2,200,congestion_price_da,0.1174619197845459
p00_03,pair,2,200,congestion_price_rt,0.14716488122940063
p00_03,pair,2,200,marginal_loss_price_da,0.4638053774833679
p00_03,pair,2,200,total_lmp_da,0.5557447671890259
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.15609091520309448
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.13756084442138672
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.38479018211364746
p00_06,pair,2,0,net_actual_interchange_mw,0.13971441984176636
p00_06,pair,2,0,gross_actual_interchange_mw,0.12258720397949219
p00_06,pair,2,0,total_gen,0.7431367635726929
p00_06,pair,2,0,metered_load_mw,0.7381592988967896
p00_06,pair,2,0,total_losses,0.4380967617034912
p00_06,pair,2,0,congestion_price_da,0.09502601623535156
p00_06,pair,2,0,congestion_price_rt,0.0
p00_06,pair,2,0,marginal_loss_price_da,0.1974649429321289
p00_06,pair,2,0,total_lmp_da,0.3067721128463745
p00_06,pair,2,0,da_as_total_mw_primary_reserve,0.008573770523071289
