sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.08039230108261108
p00_03,pair,2,0,gross_actual_interchange_mw,0.14219266176223755
p00_03,pair,2,0,total_gen,0.7740569114685059
p00_03,pair,2,0,metered_load_mw,0.7739883661270142
p00_03,pair,2,0,total_losses,0.44671279191970825
p00_03,pair,2,0,congestion_price_da,0.10926902294158936
p00_03,pair,2,0,congestion_price_rt,0.11489534378051758
p00_03,pair,2,0,marginal_loss_price_da,0.2709181308746338
p00_03,pair,2,0,total_lmp_da,0.3532676100730896
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.05782848596572876
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.08970987796783447
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.1895008683204651
p00_03,pair,2,10,net_actual_interchange_mw,0.2594837546348572
p00_03,pair,2,10,gross_actual_interchange_mw,0.15517663955688477
p00_03,pair,2,10,total_gen,0.8042988181114197
p00_03,pair,2,10,metered_load_mw,0.807731032371521
p00_03,pair,2,10,total_losses,0.5280841588973999
p00_03,pair,2,10,congestion_price_da,0.1272537112236023
p00_03,pair,2,10,congestion_price_rt,0.12461698055267334
p00_03,pair,2,10,marginal_loss_price_da,0.3677874207496643
p00_03,pair,2,10,total_lmp_da,0.4277477264404297
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.12722188234329224
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.10273879766464233
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.3218551278114319
p00_03,pair,2,50,net_actual_interchange_mw,0.3140435814857483
p00_03,pair,2,50,gross_actual_interchange_mw,0.17402517795562744
p00_03,pair,2,50,total_gen,0.7995784878730774
p00_03,pair,2,50,metered_load_mw,0.8020350337028503
p00_03,pair,2,50,total_losses,0.5383580923080444
p00_03,pair,2,50,congestion_price_da,0.14148229360580444
p00_03,pair,2,50,congestion_price_rt,0.12221521139144897
p00_03,pair,2,50,marginal_loss_price_da,0.34095829725265503
p00_03,pair,2,50,total_lmp_da,0.40052181482315063
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.13925176858901978
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.1292477250099182
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.3402504324913025
p00_03,pair,2,200,net_actual_interchange_mw,0.30793726444244385
p00_03,pair,2,200,gross_actual_interchange_mw,0.1887449026107788
p00_03,pair,2,200,total_gen,0.815185546875
p00_03,pair,2,200,metered_load_mw,0.8150817155838013
p00_03,pair,2,200,total_losses,0.5649077892303467
p00_03,pair,2,200,congestion_price_da,0.13397616147994995
p00_03,pair,2,200,congestion_price_rt,0.13945436477661133
