sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.14334827661514282
p00_03,pair,2,0,gross_actual_interchange_mw,0.08865976333618164
p00_03,pair,2,0,total_gen,0.7847793102264404
p00_03,pair,2,0,metered_load_mw,0.785876989364624
p00_03,pair,2,0,total_losses,0.413932204246521
p00_03,pair,2,0,congestion_price_da,0.0873536467552185
p00_03,pair,2,0,congestion_price_rt,0.10303407907485962
p00_03,pair,2,0,marginal_loss_price_da,0.3194742202758789
p00_03,pair,2,0,total_lmp_da,0.454815149307251
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.007304847240447998
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.07943904399871826
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.2666131854057312
p00_03,pair,2,10,net_actual_interchange_mw,0.2781972289085388
p00_03,pair,2,10,gross_actual_interchange_mw,0.17077171802520752
p00_03,pair,2,10,total_gen,0.7977403998374939
p00_03,pair,2,10,metered_load_mw,0.7924011945724487
p00_03,pair,2,10,total_losses,0.5179445743560791
p00_03,pair,2,10,congestion_price_da,0.11392468214035034
p00_03,pair,2,10,congestion_price_rt,0.13004326820373535
p00_03,pair,2,10,marginal_loss_price_da,0.3934240937232971
p00_03,pair,2,10,total_lmp_da,0.4948398470878601
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.10311520099639893
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.1030389666557312
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.34224820137023926
p00_03,pair,2,50,net_actual_interchange_mw,0.32210755348205566
p00_03,pair,2,50,gross_actual_interchange_mw,0.17547160387039185
p00_03,pair,2,50,total_gen,0.8173708915710449
p00_03,pair,2,50,metered_load_mw,0.8151602745056152
p00_03,pair,2,50,total_losses,0.5604079961776733
p00_03,pair,2,50,congestion_price_da,0.14153313636779785
p00_03,pair,2,50,congestion_price_rt,0.14342528581619263
p00_03,pair,2,50,marginal_loss_price_da,0.45984506607055664
p00_03,pair,2,50,total_lmp_da,0.5441961884498596
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.1492598056793213
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.12215310335159302
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.38035744428634644
p00_03,pair,2,200,net_actual_interchange_mw,0.3354613184928894
p00_03,pair,2,200,gross_actual_interchange_mw,0.19471585750579834
p00_03,pair,2,200,total_gen,0.8184711933135986
p00_03,pair,2,200,metered_load_mw,0.8153730630874634
p00_03,pair,2,200,total_losses,0.5754427909851074
p00_03,pair,2,200,congestion_price_da,0.1414027214050293
p00_03,pair,2,200,congestion_price_rt,0.15060001611709595
p00_03,pair,2,200,marginal_loss_price_da,0.47604113817214966
p00_03,pair,2,200,total_lmp_da,0.554893970489502
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.1621338129043579
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.14043104648590088
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3994935154914856
p00_06,pair,2,0,net_actual_interchange_mw,0.157706618309021
p00_06,pair,2,0,gross_actual_interchange_mw,0.11119997501373291
p00_06,pair,2,0,total_gen,0.6954087018966675
p00_06,pair,2,0,metered_load_mw,0.6823772192001343
p00_06,pair,2,0,total_losses,0.4596075415611267
p00_06,pair,2,0,congestion_price_da,0.0766405463218689
p00_06,pair,2,0,congestion_price_rt,0.0
p00_06,pair,2,0,marginal_loss_price_da,0.23726177215576172
p00_06,pair,2,0,total_lmp_da,0.3230135440826416
p00_06,pair,2,0,da_as_total_mw_primary_reserve,0.018500804901123047
p00_06,pair,2,0,da_as_total_mw_synchronized_reserve,0.08090496063232422
p00_06,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_06,pair,2,10,net_actual_interchange_mw,0.2420128583908081
p00_06,pair,2,10,gross_actual_interchange_mw,0.1310727596282959
p00_06,pair,2,10,total_gen,0.7649573087692261
p00_06,pair,2,10,metered_load_mw,0.7482292652130127
p00_06,pair,2,10,total_losses,0.503654956817627
p00_06,pair,2,10,congestion_price_da,0.09489578008651733
p00_06,pair,2,10,congestion_price_rt,0.033116817474365234
p00_06,pair,2,10,marginal_loss_price_da,0.30834347009658813
p00_06,pair,2,10,total_lmp_da,0.41258013248443604
p00_06,pair,2,10,da_as_total_mw_primary_reserve,0.08400124311447144
p00_06,pair,2,10,da_as_total_mw_synchronized_reserve,0.08167439699172974
p00_06,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.14717262983322144
p00_06,pair,2,50,net_actual_interchange_mw,0.25475794076919556
p00_06,pair,2,50,gross_actual_interchange_mw,0.1691526174545288
p00_06,pair,2,50,total_gen,0.7636376619338989
p00_06,pair,2,50,metered_load_mw,0.7496922016143799
p00_06,pair,2,50,total_losses,0.5353531241416931
p00_06,pair,2,50,congestion_price_da,0.1085735559463501
p00_06,pair,2,50,congestion_price_rt,0.05398118495941162
p00_06,pair,2,50,marginal_loss_price_da,0.33998018503189087
p00_06,pair,2,50,total_lmp_da,0.44332486391067505
p00_06,pair,2,50,da_as_total_mw_primary_reserve,0.11748385429382324
p00_06,pair,2,50,da_as_total_mw_synchronized_reserve,0.11882787942886353
p00_06,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.21909314393997192
p00_06,pair,2,200,net_actual_interchange_mw,0.26311230659484863
p00_06,pair,2,200,gross_actual_interchange_mw,0.1881023645401001
p00_06,pair,2,200,total_gen,0.7757068872451782
p00_06,pair,2,200,metered_load_mw,0.7551649212837219
p00_06,pair,2,200,total_losses,0.549208402633667
p00_06,pair,2,200,congestion_price_da,0.1134386658668518
p00_06,pair,2,200,congestion_price_rt,0.061940133571624756
p00_06,pair,2,200,marginal_loss_price_da,0.3447040915489197
p00_06,pair,2,200,total_lmp_da,0.4420352578163147
p00_06,pair,2,200,da_as_total_mw_primary_reserve,0.13591217994689941
p00_06,pair,2,200,da_as_total_mw_synchronized_reserve,0.12958753108978271
p00_06,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.24583065509796143
p00_09,pair,2,0,net_actual_interchange_mw,0.0
