sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.13485383987426758
p00_03,pair,2,0,gross_actual_interchange_mw,0.05129343271255493
p00_03,pair,2,0,total_gen,0.7824925184249878
p00_03,pair,2,0,metered_load_mw,0.7728601694107056
p00_03,pair,2,0,total_losses,0.49115240573883057
p00_03,pair,2,0,congestion_price_da,0.10384410619735718
p00_03,pair,2,0,congestion_price_rt,0.11311697959899902
p00_03,pair,2,0,marginal_loss_price_da,0.3124515414237976
p00_03,pair,2,0,total_lmp_da,0.41146034002304077
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.06047934293746948
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.0550650954246521
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.2226734757423401
p00_03,pair,2,10,net_actual_interchange_mw,0.2949690818786621
p00_03,pair,2,10,gross_actual_interchange_mw,0.16269457340240479
p00_03,pair,2,10,total_gen,0.8041197061538696
p00_03,pair,2,10,metered_load_mw,0.8044137954711914
p00_03,pair,2,10,total_losses,0.5519942045211792
p00_03,pair,2,10,congestion_price_da,0.12219381332397461
p00_03,pair,2,10,congestion_price_rt,0.12781375646591187
p00_03,pair,2,10,marginal_loss_price_da,0.3994537591934204
p00_03,pair,2,10,total_lmp_da,0.4602023959159851
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.12092012166976929
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.11069631576538086
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.33329832553863525
p00_03,pair,2,50,net_actual_interchange_mw,0.30642640590667725
p00_03,pair,2,50,gross_actual_interchange_mw,0.18324869871139526
p00_03,pair,2,50,total_gen,0.8025572299957275
p00_03,pair,2,50,metered_load_mw,0.8035324215888977
p00_03,pair,2,50,total_losses,0.5388544201850891
p00_03,pair,2,50,congestion_price_da,0.13441187143325806
p00_03,pair,2,50,congestion_price_rt,0.11821144819259644
p00_03,pair,2,50,marginal_loss_price_da,0.33169156312942505
p00_03,pair,2,50,total_lmp_da,0.39075541496276855
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.1468123197555542
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.1273452639579773
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.3054361939430237
p00_03,pair,2,200,net_actual_interchange_mw,0.29323291778564453
p00_03,pair,2,200,gross_actual_interchange_mw,0.17980116605758667
p00_03,pair,2,200,total_gen,0.8166581988334656
p00_03,pair,2,200,metered_load_mw,0.8172758221626282
p00_03,pair,2,200,total_losses,0.5630113482475281
p00_03,pair,2,200,congestion_price_da,0.13617277145385742
p00_03,pair,2,200,congestion_price_rt,0.13805317878723145
p00_03,pair,2,200,marginal_loss_price_da,0.4734969735145569
p00_03,pair,2,200,total_lmp_da,0.5452163815498352
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.14777719974517822
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.132732093334198
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3636724352836609
p00_06,pair,2,0,net_actual_interchange_mw,0.166215717792511
p00_06,pair,2,0,gross_actual_interchange_mw,0.08266359567642212
p00_06,pair,2,0,total_gen,0.7580018639564514
p00_06,pair,2,0,metered_load_mw,0.7410372495651245
p00_06,pair,2,0,total_losses,0.48250436782836914
p00_06,pair,2,0,congestion_price_da,0.08675378561019897
p00_06,pair,2,0,congestion_price_rt,0.04331725835800171
p00_06,pair,2,0,marginal_loss_price_da,0.2641932964324951
p00_06,pair,2,0,total_lmp_da,0.36633479595184326
p00_06,pair,2,0,da_as_total_mw_primary_reserve,0.009045183658599854
p00_06,pair,2,0,da_as_total_mw_synchronized_reserve,0.05160492658615112
p00_06,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.06514054536819458
p00_06,pair,2,10,net_actual_interchange_mw,0.20113718509674072
p00_06,pair,2,10,gross_actual_interchange_mw,0.13409161567687988
p00_06,pair,2,10,total_gen,0.7498670816421509
p00_06,pair,2,10,metered_load_mw,0.7303661108016968
p00_06,pair,2,10,total_losses,0.5268959403038025
p00_06,pair,2,10,congestion_price_da,0.08862745761871338
p00_06,pair,2,10,congestion_price_rt,0.03800112009048462
p00_06,pair,2,10,marginal_loss_price_da,0.3164869546890259
p00_06,pair,2,10,total_lmp_da,0.356235146522522
p00_06,pair,2,10,da_as_total_mw_primary_reserve,0.10241657495498657
p00_06,pair,2,10,da_as_total_mw_synchronized_reserve,0.09821552038192749
p00_06,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.16670596599578857
p00_06,pair,2,50,net_actual_interchange_mw,0.2457708716392517
p00_06,pair,2,50,gross_actual_interchange_mw,0.1726735234260559
p00_06,pair,2,50,total_gen,0.7602658271789551
p00_06,pair,2,50,metered_load_mw,0.7426214814186096
p00_06,pair,2,50,total_losses,0.528576135635376
p00_06,pair,2,50,congestion_price_da,0.10685998201370239
p00_06,pair,2,50,congestion_price_rt,0.04264724254608154
p00_06,pair,2,50,marginal_loss_price_da,0.30301862955093384
p00_06,pair,2,50,total_lmp_da,0.37346386909484863
p00_06,pair,2,50,da_as_total_mw_primary_reserve,0.11864268779754639
p00_06,pair,2,50,da_as_total_mw_synchronized_reserve,0.11917626857757568
p00_06,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.21656465530395508
p00_06,pair,2,200,net_actual_interchange_mw,0.2443842887878418
p00_06,pair,2,200,gross_actual_interchange_mw,0.18750536441802979
p00_06,pair,2,200,total_gen,0.7755796909332275
p00_06,pair,2,200,metered_load_mw,0.7563222646713257
p00_06,pair,2,200,total_losses,0.5393360257148743
p00_06,pair,2,200,congestion_price_da,0.11250162124633789
p00_06,pair,2,200,congestion_price_rt,0.051546335220336914
p00_06,pair,2,200,marginal_loss_price_da,0.3671659827232361
p00_06,pair,2,200,total_lmp_da,0.43557894229888916
p00_06,pair,2,200,da_as_total_mw_primary_reserve,0.127963125705719
p00_06,pair,2,200,da_as_total_mw_synchronized_reserve,0.12387800216674805
p00_06,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.23478758335113525
p00_09,pair,2,0,net_actual_interchange_mw,0.0
p00_09,pair,2,0,gross_actual_interchange_mw,0.10106956958770752
p00_09,pair,2,0,total_gen,0.7558273077011108
p00_09,pair,2,0,metered_load_mw,0.7394349575042725
p00_09,pair,2,0,total_losses,0.5773603320121765
p00_09,pair,2,0,congestion_price_da,0.08559846878051758
p00_09,pair,2,0,congestion_price_rt,0.025578320026397705
p00_09,pair,2,0,marginal_loss_price_da,0.24501097202301025
p00_09,pair,2,0,total_lmp_da,0.31688815355300903
p00_09,pair,2,0,da_as_total_mw_primary_reserve,0.04060328006744385
p00_09,pair,2,0,da_as_total_mw_synchronized_reserve,0.05262315273284912
p00_09,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_09,pair,2,10,net_actual_interchange_mw,0.0
p00_09,pair,2,10,gross_actual_interchange_mw,0.12557297945022583
p00_09,pair,2,10,total_gen,0.7499771118164062
p00_09,pair,2,10,metered_load_mw,0.7391746044158936
p00_09,pair,2,10,total_losses,0.5988417863845825
p00_09,pair,2,10,congestion_price_da,0.08858168125152588
p00_09,pair,2,10,congestion_price_rt,0.019707679748535156
p00_09,pair,2,10,marginal_loss_price_da,0.3095242977142334
p00_09,pair,2,10,total_lmp_da,0.30001240968704224
p00_09,pair,2,10,da_as_total_mw_primary_reserve,0.08460384607315063
p00_09,pair,2,10,da_as_total_mw_synchronized_reserve,0.08180403709411621
p00_09,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.0
p00_09,pair,2,50,net_actual_interchange_mw,0.0
p00_09,pair,2,50,gross_actual_interchange_mw,0.14203476905822754
p00_09,pair,2,50,total_gen,0.7444090247154236
p00_09,pair,2,50,metered_load_mw,0.7338823080062866
p00_09,pair,2,50,total_losses,0.6328996419906616
p00_09,pair,2,50,congestion_price_da,0.09658277034759521
p00_09,pair,2,50,congestion_price_rt,0.03034728765487671
p00_09,pair,2,50,marginal_loss_price_da,0.3258792757987976
p00_09,pair,2,50,total_lmp_da,0.3437967896461487
p00_09,pair,2,50,da_as_total_mw_primary_reserve,0.08833831548690796
p00_09,pair,2,50,da_as_total_mw_synchronized_reserve,0.09449809789657593
p00_09,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.0
p00_09,pair,2,200,net_actual_interchange_mw,0.0
p00_09,pair,2,200,gross_actual_interchange_mw,0.1366887092590332
p00_09,pair,2,200,total_gen,0.762009859085083
p00_09,pair,2,200,metered_load_mw,0.7497528791427612
p00_09,pair,2,200,total_losses,0.6584891080856323
p00_09,pair,2,200,congestion_price_da,0.09373289346694946
p00_09,pair,2,200,congestion_price_rt,0.03130817413330078
p00_09,pair,2,200,marginal_loss_price_da,0.35352420806884766
p00_09,pair,2,200,total_lmp_da,0.37141257524490356
p00_09,pair,2,200,da_as_total_mw_primary_reserve,0.09521740674972534
p00_09,pair,2,200,da_as_total_mw_synchronized_reserve,0.0932355523109436
p00_09,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.0
p00_15,pair,2,0,net_actual_interchange_mw,0.0
p00_15,pair,2,0,gross_actual_interchange_mw,0.09195929765701294
p00_15,pair,2,0,total_gen,0.8067646026611328
p00_15,pair,2,0,metered_load_mw,0.799155592918396
p00_15,pair,2,0,total_losses,0.49862003326416016
p00_15,pair,2,0,congestion_price_da,0.12817507982254028
p00_15,pair,2,0,congestion_price_rt,0.0948907732963562
p00_15,pair,2,0,marginal_loss_price_da,0.4718952178955078
p00_15,pair,2,0,total_lmp_da,0.664994478225708
p00_15,pair,2,0,da_as_total_mw_primary_reserve,0.05811375379562378
p00_15,pair,2,0,da_as_total_mw_synchronized_reserve,0.06304377317428589
p00_15,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.2485702633857727
p00_15,pair,2,10,net_actual_interchange_mw,0.0
p00_15,pair,2,10,gross_actual_interchange_mw,0.14269375801086426
p00_15,pair,2,10,total_gen,0.8174421191215515
p00_15,pair,2,10,metered_load_mw,0.8166142106056213
p00_15,pair,2,10,total_losses,0.5234518051147461
p00_15,pair,2,10,congestion_price_da,0.15539753437042236
p00_15,pair,2,10,congestion_price_rt,0.11984628438949585
p00_15,pair,2,10,marginal_loss_price_da,0.4485282301902771
p00_15,pair,2,10,total_lmp_da,0.6692324876785278
p00_15,pair,2,10,da_as_total_mw_primary_reserve,0.11375391483306885
p00_15,pair,2,10,da_as_total_mw_synchronized_reserve,0.10005873441696167
p00_15,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.3226901888847351
p00_15,pair,2,50,net_actual_interchange_mw,0.0
p00_15,pair,2,50,gross_actual_interchange_mw,0.1550632119178772
p00_15,pair,2,50,total_gen,0.8202832937240601
p00_15,pair,2,50,metered_load_mw,0.8181459903717041
p00_15,pair,2,50,total_losses,0.5412903428077698
p00_15,pair,2,50,congestion_price_da,0.18536794185638428
p00_15,pair,2,50,congestion_price_rt,0.12727904319763184
p00_15,pair,2,50,marginal_loss_price_da,0.5071917772293091
p00_15,pair,2,50,total_lmp_da,0.6596540212631226
p00_15,pair,2,50,da_as_total_mw_primary_reserve,0.12881368398666382
p00_15,pair,2,50,da_as_total_mw_synchronized_reserve,0.11541897058486938
p00_15,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.349609911441803
p00_15,pair,2,200,net_actual_interchange_mw,0.0
p00_15,pair,2,200,gross_actual_interchange_mw,0.1571306586265564
p00_15,pair,2,200,total_gen,0.8264707326889038
p00_15,pair,2,200,metered_load_mw,0.824958324432373
p00_15,pair,2,200,total_losses,0.560960054397583
p00_15,pair,2,200,congestion_price_da,0.1881108283996582
p00_15,pair,2,200,congestion_price_rt,0.12885594367980957
p00_15,pair,2,200,marginal_loss_price_da,0.5188222527503967
p00_15,pair,2,200,total_lmp_da,0.6810601353645325
p00_15,pair,2,200,da_as_total_mw_primary_reserve,0.14268547296524048
p00_15,pair,2,200,da_as_total_mw_synchronized_reserve,0.12937217950820923
p00_15,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.35437214374542236
p00_28,pair,2,0,net_actual_interchange_mw,0.0
p00_28,pair,2,0,gross_actual_interchange_mw,0.10106956958770752
p00_28,pair,2,0,total_gen,0.7558273077011108
p00_28,pair,2,0,metered_load_mw,0.7394349575042725
p00_28,pair,2,0,total_losses,0.4855197072029114
p00_28,pair,2,0,congestion_price_da,0.08559846878051758
p00_28,pair,2,0,congestion_price_rt,0.025578320026397705
p00_28,pair,2,0,marginal_loss_price_da,0.24501097202301025
p00_28,pair,2,0,total_lmp_da,0.31688815355300903
p00_28,pair,2,0,da_as_total_mw_primary_reserve,0.044938087463378906
p00_28,pair,2,0,da_as_total_mw_synchronized_reserve,0.05262315273284912
p00_28,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.09296149015426636
p00_28,pair,2,10,net_actual_interchange_mw,0.05007714033126831
p00_28,pair,2,10,gross_actual_interchange_mw,0.11964017152786255
p00_28,pair,2,10,total_gen,0.7449634075164795
p00_28,pair,2,10,metered_load_mw,0.7364907264709473
p00_28,pair,2,10,total_losses,0.4865579605102539
p00_28,pair,2,10,congestion_price_da,0.08725923299789429
p00_28,pair,2,10,congestion_price_rt,0.010829806327819824
p00_28,pair,2,10,marginal_loss_price_da,0.31732749938964844
p00_28,pair,2,10,total_lmp_da,0.29441553354263306
p00_28,pair,2,10,da_as_total_mw_primary_reserve,0.12012946605682373
p00_28,pair,2,10,da_as_total_mw_synchronized_reserve,0.08246821165084839
p00_28,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.09319430589675903
p00_28,pair,2,50,net_actual_interchange_mw,0.05825382471084595
p00_28,pair,2,50,gross_actual_interchange_mw,0.14172089099884033
p00_28,pair,2,50,total_gen,0.7508349418640137
p00_28,pair,2,50,metered_load_mw,0.7386088967323303
p00_28,pair,2,50,total_losses,0.4939243793487549
p00_28,pair,2,50,congestion_price_da,0.09797406196594238
p00_28,pair,2,50,congestion_price_rt,0.030140459537506104
p00_28,pair,2,50,marginal_loss_price_da,0.3160021901130676
p00_28,pair,2,50,total_lmp_da,0.3449662923812866
p00_28,pair,2,50,da_as_total_mw_primary_reserve,0.13532757759094238
p00_28,pair,2,50,da_as_total_mw_synchronized_reserve,0.092906653881073
p00_28,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.10366231203079224
p00_28,pair,2,200,net_actual_interchange_mw,0.0668175220489502
p00_28,pair,2,200,gross_actual_interchange_mw,0.1388911008834839
p00_28,pair,2,200,total_gen,0.7571296691894531
p00_28,pair,2,200,metered_load_mw,0.7459962368011475
p00_28,pair,2,200,total_losses,0.5043255090713501
p00_28,pair,2,200,congestion_price_da,0.09203803539276123
p00_28,pair,2,200,congestion_price_rt,0.03098064661026001
p00_28,pair,2,200,marginal_loss_price_da,0.3509877324104309
p00_28,pair,2,200,total_lmp_da,0.36914509534835815
p00_28,pair,2,200,da_as_total_mw_primary_reserve,0.12974637746810913
p00_28,pair,2,200,da_as_total_mw_synchronized_reserve,0.09039497375488281
p00_28,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.10663574934005737
p00_31,pair,2,0,net_actual_interchange_mw,0.327772855758667
p00_31,pair,2,0,gross_actual_interchange_mw,0.016401052474975586
p00_31,pair,2,0,total_gen,0.7726116180419922
p00_31,pair,2,0,metered_load_mw,0.7443195581436157
p00_31,pair,2,0,total_losses,0.565278172492981
p00_31,pair,2,0,congestion_price_da,0.12253576517105103
p00_31,pair,2,0,congestion_price_rt,0.04356801509857178
p00_31,pair,2,0,marginal_loss_price_da,0.29228997230529785
p00_31,pair,2,0,total_lmp_da,0.3569353222846985
p00_31,pair,2,0,da_as_total_mw_primary_reserve,0.43841904401779175
p00_31,pair,2,0,da_as_total_mw_synchronized_reserve,0.5277866125106812
p00_31,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.21250897645950317
p00_31,pair,2,10,net_actual_interchange_mw,0.3151363134384155
p00_31,pair,2,10,gross_actual_interchange_mw,0.13050103187561035
p00_31,pair,2,10,total_gen,0.7785043716430664
p00_31,pair,2,10,metered_load_mw,0.7559838891029358
p00_31,pair,2,10,total_losses,0.533983588218689
p00_31,pair,2,10,congestion_price_da,0.1530885100364685
p00_31,pair,2,10,congestion_price_rt,0.036619722843170166
p00_31,pair,2,10,marginal_loss_price_da,0.32323288917541504
p00_31,pair,2,10,total_lmp_da,0.3201602101325989
p00_31,pair,2,10,da_as_total_mw_primary_reserve,0.44459080696105957
p00_31,pair,2,10,da_as_total_mw_synchronized_reserve,0.5252457857131958
