sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.027459025382995605
p00_03,pair,2,0,gross_actual_interchange_mw,0.1451703906059265
p00_03,pair,2,0,total_gen,0.7825466394424438
p00_03,pair,2,0,metered_load_mw,0.784051775932312
p00_03,pair,2,0,total_losses,0.3950338363647461
p00_03,pair,2,0,congestion_price_da,0.10391092300415039
p00_03,pair,2,0,congestion_price_rt,0.0747562050819397
p00_03,pair,2,0,marginal_loss_price_da,0.32859206199645996
p00_03,pair,2,0,total_lmp_da,0.3801614046096802
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.05424928665161133
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.04146397113800049
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.18613415956497192
p00_03,pair,2,10,net_actual_interchange_mw,0.23048490285873413
p00_03,pair,2,10,gross_actual_interchange_mw,0.1755543351173401
p00_03,pair,2,10,total_gen,0.7813495993614197
p00_03,pair,2,10,metered_load_mw,0.7843058109283447
p00_03,pair,2,10,total_losses,0.5191469192504883
p00_03,pair,2,10,congestion_price_da,0.1211709976196289
p00_03,pair,2,10,congestion_price_rt,0.12098652124404907
p00_03,pair,2,10,marginal_loss_price_da,0.43586301803588867
p00_03,pair,2,10,total_lmp_da,0.46806782484054565
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.1201634407043457
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.1132393479347229
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.3093305230140686
p00_03,pair,2,50,net_actual_interchange_mw,0.30856645107269287
p00_03,pair,2,50,gross_actual_interchange_mw,0.1885392665863037
p00_03,pair,2,50,total_gen,0.8064920902252197
p00_03,pair,2,50,metered_load_mw,0.8062410950660706
p00_03,pair,2,50,total_losses,0.5587859153747559
p00_03,pair,2,50,congestion_price_da,0.1357627511024475
p00_03,pair,2,50,congestion_price_rt,0.13381999731063843
p00_03,pair,2,50,marginal_loss_price_da,0.41083651781082153
p00_03,pair,2,50,total_lmp_da,0.46681922674179077
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.15076911449432373
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.13580971956253052
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.36682796478271484
p00_03,pair,2,200,net_actual_interchange_mw,0.30561763048171997
p00_03,pair,2,200,gross_actual_interchange_mw,0.18982481956481934
p00_03,pair,2,200,total_gen,0.8151055574417114
p00_03,pair,2,200,metered_load_mw,0.8164064288139343
p00_03,pair,2,200,total_losses,0.5714173913002014
p00_03,pair,2,200,congestion_price_da,0.12689071893692017
p00_03,pair,2,200,congestion_price_rt,0.146131694316864
p00_03,pair,2,200,marginal_loss_price_da,0.46508800983428955
p00_03,pair,2,200,total_lmp_da,0.527313232421875
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.14591407775878906
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.13657993078231812
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3761999011039734
p00_06,pair,2,0,net_actual_interchange_mw,0.08416807651519775
p00_06,pair,2,0,gross_actual_interchange_mw,0.14178842306137085
p00_06,pair,2,0,total_gen,0.736846923828125
p00_06,pair,2,0,metered_load_mw,0.7243425846099854
p00_06,pair,2,0,total_losses,0.39559406042099
p00_06,pair,2,0,congestion_price_da,0.08662700653076172
p00_06,pair,2,0,congestion_price_rt,0.0
p00_06,pair,2,0,marginal_loss_price_da,0.2117566466331482
p00_06,pair,2,0,total_lmp_da,0.3513414263725281
p00_06,pair,2,0,da_as_total_mw_primary_reserve,0.0
p00_06,pair,2,0,da_as_total_mw_synchronized_reserve,0.056390583515167236
p00_06,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0373457670211792
p00_06,pair,2,10,net_actual_interchange_mw,0.1996469497680664
p00_06,pair,2,10,gross_actual_interchange_mw,0.15165060758590698
p00_06,pair,2,10,total_gen,0.7456148266792297
p00_06,pair,2,10,metered_load_mw,0.7311166524887085
p00_06,pair,2,10,total_losses,0.5008175373077393
p00_06,pair,2,10,congestion_price_da,0.0957714319229126
p00_06,pair,2,10,congestion_price_rt,0.031487464904785156
p00_06,pair,2,10,marginal_loss_price_da,0.31587570905685425
p00_06,pair,2,10,total_lmp_da,0.3720118999481201
p00_06,pair,2,10,da_as_total_mw_primary_reserve,0.10501676797866821
p00_06,pair,2,10,da_as_total_mw_synchronized_reserve,0.09836369752883911
p00_06,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.13904571533203125
p00_06,pair,2,50,net_actual_interchange_mw,0.24352240562438965
p00_06,pair,2,50,gross_actual_interchange_mw,0.17848408222198486
p00_06,pair,2,50,total_gen,0.757009744644165
p00_06,pair,2,50,metered_load_mw,0.7411216497421265
p00_06,pair,2,50,total_losses,0.5380125045776367
p00_06,pair,2,50,congestion_price_da,0.10468089580535889
p00_06,pair,2,50,congestion_price_rt,0.04736208915710449
p00_06,pair,2,50,marginal_loss_price_da,0.31315481662750244
p00_06,pair,2,50,total_lmp_da,0.38593506813049316
p00_06,pair,2,50,da_as_total_mw_primary_reserve,0.11164546012878418
p00_06,pair,2,50,da_as_total_mw_synchronized_reserve,0.11907601356506348
p00_06,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.20790815353393555
p00_06,pair,2,200,net_actual_interchange_mw,0.24115198850631714
p00_06,pair,2,200,gross_actual_interchange_mw,0.18940848112106323
p00_06,pair,2,200,total_gen,0.7742829322814941
p00_06,pair,2,200,metered_load_mw,0.7542108297348022
p00_06,pair,2,200,total_losses,0.5479066371917725
p00_06,pair,2,200,congestion_price_da,0.09980732202529907
p00_06,pair,2,200,congestion_price_rt,0.04770439863204956
p00_06,pair,2,200,marginal_loss_price_da,0.35994166135787964
p00_06,pair,2,200,total_lmp_da,0.44379299879074097
p00_06,pair,2,200,da_as_total_mw_primary_reserve,0.1372092366218567
p00_06,pair,2,200,da_as_total_mw_synchronized_reserve,0.12260723114013672
p00_06,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.2418060302734375
p00_09,pair,2,0,net_actual_interchange_mw,0.0
p00_09,pair,2,0,gross_actual_interchange_mw,0.13733941316604614
p00_09,pair,2,0,total_gen,0.7208355069160461
p00_09,pair,2,0,metered_load_mw,0.7188048958778381
p00_09,pair,2,0,total_losses,0.5755600333213806
p00_09,pair,2,0,congestion_price_da,0.0900200605392456
p00_09,pair,2,0,congestion_price_rt,0.0
p00_09,pair,2,0,marginal_loss_price_da,0.28246212005615234
p00_09,pair,2,0,total_lmp_da,0.3277817964553833
p00_09,pair,2,0,da_as_total_mw_primary_reserve,0.05013805627822876
p00_09,pair,2,0,da_as_total_mw_synchronized_reserve,0.05121326446533203
p00_09,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_09,pair,2,10,net_actual_interchange_mw,0.0
p00_09,pair,2,10,gross_actual_interchange_mw,0.1376662254333496
p00_09,pair,2,10,total_gen,0.7474648952484131
