sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.2385190725326538
p00_03,pair,2,0,gross_actual_interchange_mw,0.16571247577667236
p00_03,pair,2,0,total_gen,0.7766728401184082
p00_03,pair,2,0,metered_load_mw,0.775082528591156
p00_03,pair,2,0,total_losses,0.5095082521438599
p00_03,pair,2,0,congestion_price_da,0.11018222570419312
p00_03,pair,2,0,congestion_price_rt,0.09314000606536865
p00_03,pair,2,0,marginal_loss_price_da,0.31034159660339355
p00_03,pair,2,0,total_lmp_da,0.41598671674728394
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.11922842264175415
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.1182326078414917
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.298490047454834
p00_03,pair,2,10,net_actual_interchange_mw,0.25144630670547485
p00_03,pair,2,10,gross_actual_interchange_mw,0.15338963270187378
p00_03,pair,2,10,total_gen,0.8032717108726501
p00_03,pair,2,10,metered_load_mw,0.8055946230888367
p00_03,pair,2,10,total_losses,0.526853084564209
p00_03,pair,2,10,congestion_price_da,0.11585438251495361
p00_03,pair,2,10,congestion_price_rt,0.1305321455001831
p00_03,pair,2,10,marginal_loss_price_da,0.34141379594802856
p00_03,pair,2,10,total_lmp_da,0.45023900270462036
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.1241791844367981
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.10619103908538818
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.32620495557785034
p00_03,pair,2,50,net_actual_interchange_mw,0.29379838705062866
p00_03,pair,2,50,gross_actual_interchange_mw,0.17073047161102295
p00_03,pair,2,50,total_gen,0.8074883818626404
p00_03,pair,2,50,metered_load_mw,0.8088645935058594
p00_03,pair,2,50,total_losses,0.5455206632614136
p00_03,pair,2,50,congestion_price_da,0.13478165864944458
p00_03,pair,2,50,congestion_price_rt,0.14069682359695435
p00_03,pair,2,50,marginal_loss_price_da,0.3881121277809143
p00_03,pair,2,50,total_lmp_da,0.5012185573577881
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.13927537202835083
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.12359821796417236
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.3634432554244995
p00_03,pair,2,200,net_actual_interchange_mw,0.3132665753364563
p00_03,pair,2,200,gross_actual_interchange_mw,0.18061411380767822
p00_03,pair,2,200,total_gen,0.8187999725341797
p00_03,pair,2,200,metered_load_mw,0.818066418170929
p00_03,pair,2,200,total_losses,0.562351405620575
p00_03,pair,2,200,congestion_price_da,0.13243752717971802
p00_03,pair,2,200,congestion_price_rt,0.14908021688461304
p00_03,pair,2,200,marginal_loss_price_da,0.45055073499679565
p00_03,pair,2,200,total_lmp_da,0.5300946235656738
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.1552349328994751
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.13336127996444702
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.37880760431289673
p00_06,pair,2,0,net_actual_interchange_mw,0.18409931659698486
p00_06,pair,2,0,gross_actual_interchange_mw,0.14814943075180054
p00_06,pair,2,0,total_gen,0.7159357070922852
p00_06,pair,2,0,metered_load_mw,0.697594165802002
p00_06,pair,2,0,total_losses,0.5084596276283264
p00_06,pair,2,0,congestion_price_da,0.038031935691833496
p00_06,pair,2,0,congestion_price_rt,0.0
p00_06,pair,2,0,marginal_loss_price_da,0.24971312284469604
p00_06,pair,2,0,total_lmp_da,0.3170391321182251
p00_06,pair,2,0,da_as_total_mw_primary_reserve,0.08886849880218506
p00_06,pair,2,0,da_as_total_mw_synchronized_reserve,0.09891527891159058
p00_06,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.1574907898902893
p00_06,pair,2,10,net_actual_interchange_mw,0.20113694667816162
p00_06,pair,2,10,gross_actual_interchange_mw,0.14275330305099487
p00_06,pair,2,10,total_gen,0.7621865272521973
p00_06,pair,2,10,metered_load_mw,0.7439950704574585
p00_06,pair,2,10,total_losses,0.520820140838623
p00_06,pair,2,10,congestion_price_da,0.08933162689208984
p00_06,pair,2,10,congestion_price_rt,0.03259783983230591
p00_06,pair,2,10,marginal_loss_price_da,0.2869826555252075
p00_06,pair,2,10,total_lmp_da,0.36767083406448364
p00_06,pair,2,10,da_as_total_mw_primary_reserve,0.0947384238243103
p00_06,pair,2,10,da_as_total_mw_synchronized_reserve,0.08585774898529053
p00_06,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.18845754861831665
p00_06,pair,2,50,net_actual_interchange_mw,0.23009443283081055
p00_06,pair,2,50,gross_actual_interchange_mw,0.15809881687164307
p00_06,pair,2,50,total_gen,0.7659194469451904
p00_06,pair,2,50,metered_load_mw,0.7483435273170471
p00_06,pair,2,50,total_losses,0.5302907228469849
p00_06,pair,2,50,congestion_price_da,0.1000412106513977
p00_06,pair,2,50,congestion_price_rt,0.05020648241043091
p00_06,pair,2,50,marginal_loss_price_da,0.3005896210670471
p00_06,pair,2,50,total_lmp_da,0.4179345369338989
p00_06,pair,2,50,da_as_total_mw_primary_reserve,0.11303848028182983
p00_06,pair,2,50,da_as_total_mw_synchronized_reserve,0.11283767223358154
p00_06,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.22062689065933228
p00_06,pair,2,200,net_actual_interchange_mw,0.24753135442733765
p00_06,pair,2,200,gross_actual_interchange_mw,0.1701832413673401
p00_06,pair,2,200,total_gen,0.7752649784088135
p00_06,pair,2,200,metered_load_mw,0.7560497522354126
p00_06,pair,2,200,total_losses,0.5457730293273926
p00_06,pair,2,200,congestion_price_da,0.10807615518569946
p00_06,pair,2,200,congestion_price_rt,0.05375105142593384
p00_06,pair,2,200,marginal_loss_price_da,0.33074647188186646
p00_06,pair,2,200,total_lmp_da,0.42307186126708984
p00_06,pair,2,200,da_as_total_mw_primary_reserve,0.12823790311813354
p00_06,pair,2,200,da_as_total_mw_synchronized_reserve,0.11633121967315674
p00_06,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.23443973064422607
p00_09,pair,2,0,net_actual_interchange_mw,0.15114939212799072
p00_09,pair,2,0,gross_actual_interchange_mw,0.14460080862045288
p00_09,pair,2,0,total_gen,0.7556477785110474
p00_09,pair,2,0,metered_load_mw,0.7337620258331299
p00_09,pair,2,0,total_losses,0.637010395526886
p00_09,pair,2,0,congestion_price_da,0.06904184818267822
p00_09,pair,2,0,congestion_price_rt,0.007261335849761963
p00_09,pair,2,0,marginal_loss_price_da,0.262661337852478
p00_09,pair,2,0,total_lmp_da,0.3067619204521179
p00_09,pair,2,0,da_as_total_mw_primary_reserve,0.07605749368667603
p00_09,pair,2,0,da_as_total_mw_synchronized_reserve,0.1106061339378357
p00_09,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.10188430547714233
p00_09,pair,2,10,net_actual_interchange_mw,0.17664837837219238
p00_09,pair,2,10,gross_actual_interchange_mw,0.14108341932296753
p00_09,pair,2,10,total_gen,0.7761865854263306
p00_09,pair,2,10,metered_load_mw,0.75992351770401
p00_09,pair,2,10,total_losses,0.6505257487297058
p00_09,pair,2,10,congestion_price_da,0.09324252605438232
p00_09,pair,2,10,congestion_price_rt,0.026933908462524414
p00_09,pair,2,10,marginal_loss_price_da,0.2925616502761841
p00_09,pair,2,10,total_lmp_da,0.33684152364730835
p00_09,pair,2,10,da_as_total_mw_primary_reserve,0.09455788135528564
p00_09,pair,2,10,da_as_total_mw_synchronized_reserve,0.08889251947402954
p00_09,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.12521308660507202
p00_09,pair,2,50,net_actual_interchange_mw,0.2071704864501953
p00_09,pair,2,50,gross_actual_interchange_mw,0.1521415114402771
p00_09,pair,2,50,total_gen,0.7858847975730896
p00_09,pair,2,50,metered_load_mw,0.7684875130653381
p00_09,pair,2,50,total_losses,0.6513093709945679
p00_09,pair,2,50,congestion_price_da,0.10434615612030029
p00_09,pair,2,50,congestion_price_rt,0.041274845600128174
p00_09,pair,2,50,marginal_loss_price_da,0.3020014762878418
p00_09,pair,2,50,total_lmp_da,0.3722063899040222
p00_09,pair,2,50,da_as_total_mw_primary_reserve,0.1105530858039856
p00_09,pair,2,50,da_as_total_mw_synchronized_reserve,0.11167407035827637
p00_09,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.16127246618270874
p00_09,pair,2,200,net_actual_interchange_mw,0.20182114839553833
p00_09,pair,2,200,gross_actual_interchange_mw,0.15616732835769653
p00_09,pair,2,200,total_gen,0.7923259139060974
p00_09,pair,2,200,metered_load_mw,0.7758941054344177
p00_09,pair,2,200,total_losses,0.66072016954422
p00_09,pair,2,200,congestion_price_da,0.11012691259384155
p00_09,pair,2,200,congestion_price_rt,0.04623425006866455
p00_09,pair,2,200,marginal_loss_price_da,0.3422642946243286
p00_09,pair,2,200,total_lmp_da,0.38827836513519287
p00_09,pair,2,200,da_as_total_mw_primary_reserve,0.12135720252990723
p00_09,pair,2,200,da_as_total_mw_synchronized_reserve,0.12266498804092407
p00_09,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.17638254165649414
p00_15,pair,2,0,net_actual_interchange_mw,0.19402390718460083
p00_15,pair,2,0,gross_actual_interchange_mw,0.14043593406677246
p00_15,pair,2,0,total_gen,0.7813519239425659
p00_15,pair,2,0,metered_load_mw,0.7761605978012085
p00_15,pair,2,0,total_losses,0.4818043112754822
p00_15,pair,2,0,congestion_price_da,9.703636169433594e-05
p00_15,pair,2,0,congestion_price_rt,0.06730413436889648
p00_15,pair,2,0,marginal_loss_price_da,0.41452956199645996
p00_15,pair,2,0,total_lmp_da,0.5743552446365356
p00_15,pair,2,0,da_as_total_mw_primary_reserve,0.10622411966323853
p00_15,pair,2,0,da_as_total_mw_synchronized_reserve,0.09500551223754883
p00_15,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.309739887714386
p00_15,pair,2,10,net_actual_interchange_mw,0.18862909078598022
p00_15,pair,2,10,gross_actual_interchange_mw,0.1285439133644104
p00_15,pair,2,10,total_gen,0.8141456842422485
p00_15,pair,2,10,metered_load_mw,0.8133338689804077
p00_15,pair,2,10,total_losses,0.5025361180305481
p00_15,pair,2,10,congestion_price_da,0.17952126264572144
p00_15,pair,2,10,congestion_price_rt,0.12756270170211792
p00_15,pair,2,10,marginal_loss_price_da,0.49454647302627563
p00_15,pair,2,10,total_lmp_da,0.6643027067184448
p00_15,pair,2,10,da_as_total_mw_primary_reserve,0.10278868675231934
p00_15,pair,2,10,da_as_total_mw_synchronized_reserve,0.08976644277572632
p00_15,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.33342260122299194
p00_15,pair,2,50,net_actual_interchange_mw,0.23446029424667358
p00_15,pair,2,50,gross_actual_interchange_mw,0.1428673267364502
p00_15,pair,2,50,total_gen,0.8168199062347412
p00_15,pair,2,50,metered_load_mw,0.8157917261123657
p00_15,pair,2,50,total_losses,0.5294802784919739
p00_15,pair,2,50,congestion_price_da,0.20583540201187134
p00_15,pair,2,50,congestion_price_rt,0.13019752502441406
p00_15,pair,2,50,marginal_loss_price_da,0.5024403929710388
p00_15,pair,2,50,total_lmp_da,0.6775996685028076
p00_15,pair,2,50,da_as_total_mw_primary_reserve,0.12226825952529907
p00_15,pair,2,50,da_as_total_mw_synchronized_reserve,0.10943681001663208
p00_15,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.3504238724708557
p00_15,pair,2,200,net_actual_interchange_mw,0.24653321504592896
p00_15,pair,2,200,gross_actual_interchange_mw,0.14998948574066162
p00_15,pair,2,200,total_gen,0.8246801495552063
p00_15,pair,2,200,metered_load_mw,0.8227769732475281
p00_15,pair,2,200,total_losses,0.5461645126342773
p00_15,pair,2,200,congestion_price_da,0.2061181664466858
p00_15,pair,2,200,congestion_price_rt,0.13214200735092163
p00_15,pair,2,200,marginal_loss_price_da,0.5181050896644592
p00_15,pair,2,200,total_lmp_da,0.679646372795105
p00_15,pair,2,200,da_as_total_mw_primary_reserve,0.13785070180892944
p00_15,pair,2,200,da_as_total_mw_synchronized_reserve,0.12532329559326172
p00_15,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3652147054672241
p00_28,pair,2,0,net_actual_interchange_mw,0.18299949169158936
p00_28,pair,2,0,gross_actual_interchange_mw,0.14323043823242188
p00_28,pair,2,0,total_gen,0.7465620040893555
p00_28,pair,2,0,metered_load_mw,0.7333829998970032
p00_28,pair,2,0,total_losses,0.48023200035095215
p00_28,pair,2,0,congestion_price_da,0.08177793025970459
p00_28,pair,2,0,congestion_price_rt,0.015766024589538574
p00_28,pair,2,0,marginal_loss_price_da,0.25772517919540405
p00_28,pair,2,0,total_lmp_da,0.33075785636901855
p00_28,pair,2,0,da_as_total_mw_primary_reserve,0.1177605390548706
p00_28,pair,2,0,da_as_total_mw_synchronized_reserve,0.10208141803741455
