target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.138103187084198
net_actual_interchange_mw,2,da_as_as_req_mw_thirty_minutes_reserve,general,0.11947008967399597
net_actual_interchange_mw,3,da_as_total_mw_thirty_minutes_reserve,confidential,0.11857767403125763
net_actual_interchange_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.11777336895465851
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.11469589173793793
net_actual_interchange_mw,6,da_as_total_mw_primary_reserve,confidential,0.11454037576913834
net_actual_interchange_mw,7,gen_fuel_nuclear_mw,general,0.11198913305997849
net_actual_interchange_mw,8,gen_fuel_multiple_fuels_pct,general,0.09431654959917068
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.07053375244140625
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.18367955088615417
gross_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.10875207185745239
gross_actual_interchange_mw,3,gen_fuel_solar_pct,general,0.09476258605718613
gross_actual_interchange_mw,4,gen_fuel_solar_mw,general,0.08814914524555206
gross_actual_interchange_mw,5,total_losses,confidential,0.08738717436790466
gross_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.08106372505426407
gross_actual_interchange_mw,7,gen_fuel_coal_mw,general,0.0801590234041214
gross_actual_interchange_mw,8,total_pjm_reg_purchases,general,0.07893411815166473
gross_actual_interchange_mw,9,gen_fuel_coal_pct,general,0.0758557915687561
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.07062571495771408
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.05063113570213318
total_gen,1,metered_load_mw,confidential,0.09472819417715073
total_gen,2,forecast_load_mw_day_ahead,general,0.08637268841266632
total_gen,3,forecast_load_mw_latest_available,general,0.08637085556983948
total_gen,4,gen_fuel_nuclear_pct,general,0.06479188799858093
total_gen,5,gen_fuel_gas_mw,general,0.06127093732357025
total_gen,6,gen_fuel_coal_mw,general,0.04909554496407509
total_gen,7,total_lmp_rt,general,0.04700697958469391
total_gen,8,gen_fuel_other_renewables_pct,general,0.04346428066492081
total_gen,9,total_lmp_da,confidential,0.03629021346569061
total_gen,10,gen_fuel_oil_mw,general,0.0346967950463295
total_gen,11,gen_fuel_nuclear_mw,general,0.03380972519516945
total_gen,12,system_energy_price_da,general,0.030425414443016052
metered_load_mw,1,forecast_load_mw_latest_available,general,0.09774941205978394
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.08811967074871063
metered_load_mw,3,total_gen,confidential,0.0848260298371315
metered_load_mw,4,total_lmp_rt,general,0.056397922337055206
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.05569935590028763
metered_load_mw,6,gen_fuel_gas_mw,general,0.053005754947662354
metered_load_mw,7,gen_fuel_coal_mw,general,0.046434931457042694
metered_load_mw,8,gen_fuel_other_renewables_pct,general,0.04164554178714752
metered_load_mw,9,total_lmp_da,confidential,0.03908642381429672
metered_load_mw,10,system_energy_price_da,general,0.03765996918082237
metered_load_mw,11,gen_fuel_oil_mw,general,0.03636223450303078
metered_load_mw,12,marginal_loss_price_rt,general,0.03542183339595795
total_losses,1,marginal_loss_price_rt,general,0.09100386500358582
total_losses,2,gen_fuel_coal_mw,general,0.06866458058357239
total_losses,3,metered_load_mw,confidential,0.06623302400112152
total_losses,4,forecast_load_mw_latest_available,general,0.0640290230512619
total_losses,5,gen_fuel_coal_pct,general,0.06274674832820892
total_losses,6,total_gen,confidential,0.06243346631526947
total_losses,7,forecast_load_mw_day_ahead,general,0.06221621856093407
total_losses,8,marginal_loss_price_da,confidential,0.06037038192152977
total_losses,9,gen_fuel_nuclear_mw,general,0.05746196210384369
total_losses,10,gen_fuel_gas_mw,general,0.048698920756578445
total_losses,11,gen_fuel_nuclear_pct,general,0.04620689898729324
total_losses,12,system_energy_price_da,general,0.045816898345947266
congestion_price_da,1,total_lmp_da,confidential,0.1502920389175415
congestion_price_da,2,marginal_loss_price_da,confidential,0.13319197297096252
congestion_price_da,3,total_gen,confidential,0.1252085119485855
congestion_price_da,4,system_energy_price_da,general,0.12432876229286194
congestion_price_da,5,gen_fuel_gas_mw,general,0.12345363199710846
congestion_price_da,6,metered_load_mw,confidential,0.11747446656227112
congestion_price_da,7,forecast_load_mw_latest_available,general,0.1169021725654602
congestion_price_da,8,gen_fuel_oil_mw,general,0.10914846509695053
congestion_price_rt,1,rmccp,general,0.14142192900180817
congestion_price_rt,2,total_lmp_rt,general,0.1251891851425171
