target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,2.183459758758545,0.9937353610915993
gross_actual_interchange_mw,11,2.343179702758789,0.9771818349782524
total_gen,28,3.1518380641937256,0.9458717358341266
metered_load_mw,27,3.137042760848999,0.9518197921768372
total_losses,19,2.9014484882354736,0.9853994288096481
congestion_price_da,8,2.0752155780792236,0.9979677410901399
congestion_price_rt,11,2.3517215251922607,0.9807440516148044
marginal_loss_price_da,21,3.019434928894043,0.9917597884914457
total_lmp_da,32,3.3938307762145996,0.9792525660922289
da_as_total_mw_primary_reserve,11,2.2769479751586914,0.9495610592290245
da_as_total_mw_synchronized_reserve,8,1.9130961894989014,0.9200047951112126
da_as_total_mw_thirty_minutes_reserve,18,2.8667545318603516,0.9918290005528551
