target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.19970068335533142,0.19988353550434113,0.20020751655101776,0.20028351247310638,0.1999247819185257
gross_actual_interchange_mw,10,0.20010308921337128,0.20008079707622528,0.19994917511940002,0.19979038834571838,0.20007655024528503
total_gen,23,0.199888214468956,0.199919655919075,0.20003466308116913,0.2002447545528412,0.19991274178028107
metered_load_mw,21,0.1996854841709137,0.1997426301240921,0.20003783702850342,0.20079953968524933,0.19973447918891907
total_losses,14,0.19904997944831848,0.19943346083164215,0.19957523047924042,0.20257654786109924,0.19936473667621613
congestion_price_da,4,0.19880229234695435,0.19874857366085052,0.1982118785381317,0.20192137360572815,0.20231586694717407
congestion_price_rt,9,0.1990012526512146,0.1992458552122116,0.19947929680347443,0.20270466804504395,0.19956892728805542
marginal_loss_price_da,16,0.20270860195159912,0.19947808980941772,0.20070378482341766,0.19624781608581543,0.20086175203323364
total_lmp_da,25,0.20056535303592682,0.1996612697839737,0.20024952292442322,0.19954444468021393,0.19997939467430115
da_as_total_mw_primary_reserve,8,0.20083646476268768,0.2000720351934433,0.19967594742774963,0.1991831362247467,0.20023241639137268
da_as_total_mw_synchronized_reserve,7,0.19852115213871002,0.19798675179481506,0.19881944358348846,0.20548367500305176,0.1991889476776123
da_as_total_mw_thirty_minutes_reserve,15,0.20020349323749542,0.20016758143901825,0.1999882012605667,0.1998572051525116,0.19978351891040802
