target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8109116554260254,0.9306244979014956
gross_actual_interchange_mw,10,2.218200445175171,0.9633522130949134
total_gen,25,2.9118428230285645,0.9046148349471642
metered_load_mw,26,2.9727704524993896,0.9124255275457982
total_losses,17,2.2883975505828857,0.8077039293153491
congestion_price_da,5,0.9643617272377014,0.5991916306850315
congestion_price_rt,10,1.6641004085540771,0.7227096247679826
marginal_loss_price_da,20,1.7563645839691162,0.5862889015397397
total_lmp_da,31,2.001065969467163,0.5827237698654094
da_as_total_mw_primary_reserve,9,1.6424624919891357,0.7475168942358894
da_as_total_mw_synchronized_reserve,7,1.6800439357757568,0.8633717937035134
da_as_total_mw_thirty_minutes_reserve,18,2.5381040573120117,0.8781237397501558
